鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
台東市,土地,建康段1154地號,2900.0,農,,,1060119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2610000,900,,0.0,0,,RPPNMLQJKHMFFAV66CA,0.0,0.0,0.0,,
台東市,房地(土地+建物),臺東縣臺東市文山路６１號,105.97,住,,,1060112,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1051207,231.09,5,6,2,有,無,11800000,51062,,0.0,0,,RPRNMLRJKHMFFAV96CA,215.79,15.3,0.0,,
台東市,房地(土地+建物),臺東縣臺東市開封街３０１號四樓之１號,4.27,住,,,1060117,土地1建物1車位0,四層,十二層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0820522,44.459999999999994,1,1,1,有,無,1300000,29240,,0.0,0,,RPPNMLSJKHMFFAV86CA,27.18,0.0,5.08,,
台東市,房地(土地+建物),臺東縣臺東市開封街３０１號四樓之１號,4.27,住,,,1060117,土地1建物1車位0,四層,十二層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0820522,44.459999999999994,1,1,1,有,有,1300000,29240,,0.0,0,,RPSNMLQKKHMFFAV07CA,27.18,0.0,5.08,,
台東市,房地(土地+建物),臺東縣臺東市豐榮路１９９號七樓之５,21.2,住,,,1060110,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0841220,86.57,3,2,3,有,無,3420000,39506,,0.0,0,,RPVNMLTJKHMFFAV57CA,76.78,0.0,9.79,,
台東市,房地(土地+建物)+車位,臺東縣臺東市岩灣路５０巷４５５號五樓,65.14,住,,,1051229,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0950310,182.2,3,2,2,有,有,2824943,15505,坡道平面,0.0,0,,RPWNMLNLKHMFFAV27CA,101.03,0.0,10.85,,
成功鎮,土地,富民段566地號,1442.42,,風景區,農牧用地,1051219,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1380000,957,,0.0,0,,RPPNMLRJKHMFFBV86CA,0.0,0.0,0.0,,
關山鎮,土地,水井段806-2地號,113.94,,鄉村區,乙種建築用地,1051228,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,689200,6049,,0.0,0,,RPQNMLTJKHMFFCV27CA,0.0,0.0,0.0,,
台東市,房地(土地+建物),臺東縣臺東市復興路233號3樓之10,2.43,商,,,1051221,土地1建物1車位0,三層,七層,其他,商業用,鋼筋混凝土造,0860303,27.7,0,0,0,有,無,219172,7912,,0.0,0,,RPQNMLTJKHMFFAV17DA,12.11,0.0,0.0,,
