編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPOMLPKKHMFFAN88DC,15,99.35,集合住宅,鋼筋混凝土造,90年11月9日,十四層,
RPUNMLRKLHMFFDN17CC,26,386.54,住工用,鋼筋混凝土造,80年7月30日,四層,
RPRNMLNKLHMFFFN76DC,24,84.50,農舍,鋼筋混凝土造,81年10月16日,二層,
RPUNMLOLKHMFFDN96DC,36,194.42,住商用,鋼筋混凝土造,70年2月20日,三層,
RPPNMLOLLHMFFFN76DC,38,158.21,住家用,加強磚造,67年12月20日,一層,
RPPNMLKLKHMFFCN48CC,80,309.76,住商用,磚造,25年12月28日,三層,
RPRNMLQKKHMFFAN98CC,44,99.92,住家用,鋼筋混凝土加強磚造,62年6月5日,二層,
RPPOMLQJMHMFFDN66CC,4,44.38,騎樓、店舖、停車空間、住宅、機電空間、樓梯間,鋼筋混凝土造,102年3月11日,四層,
RPPNMLOLMHMFFEN66CC,29,259.89,廠房，員工宿舍,鋼造,76年10月17日,一層,
RPSNMLSLMHMFFCN27DC,4,50.00,住商用、人行道、停車空間、辦公室,鋼筋混凝土造,102年7月30日,四層,
RPWNMLMKMHMFFAN66CC,17,64.19,住家用,鋼造,89年3月10日,五層,
RPWNMLMKMHMFFAN66CC,17,23.82,梯間、電梯,鋼造,89年3月10日,五層,
RPOOMLSKMHMFFAN56CC,50,134.34,住商用,鋼筋混凝土加強磚造,56年7月16日,二層,
RPRNMLSLMHMFFCN17DC,4,26.44,住商用、人行道,鋼筋混凝土造,102年7月30日,四層,
RPVNMLKKMHMFFAN09DC,35,41.00,住商用,鋼筋混凝土加強磚造,70年12月8日,八層,
