鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市忠孝路２７巷２號十三樓,26.69,住,,,1051230,土地1建物1車位2,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030828,225.44,4,2,2,有,有,15000000,66537,坡道平面,58.39,0,,RPVPMLQJKHMFFAO76CA,102.41,0.0,11.65,,
新竹市,房地(土地+建物)+車位,新竹市新竹市鐵道路一段２８巷８３號十一樓,23.98,其他,,,1060103,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020916,168.57999999999998,4,2,2,有,有,12360000,73318,坡道平面,0.0,0,,RPPRMLQJKHMFFAO98CA,94.05,0.0,9.21,,
新竹市,房地(土地+建物)+車位,新竹市新竹市慈雲路１１５號十五樓之３,16.42,商,,,1051205,土地1建物1車位1,十五層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050125,181.36,3,2,2,有,有,13410000,80615,坡道平面,29.29,1150000,,RPQQMLTJKHMFFAO66CA,92.58,4.36,6.47,,
新竹市,房地(土地+建物),新竹市新竹市延平路一段２６１巷４弄１５號５樓,54.7,住,,,1051219,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701229,105.53,3,2,2,有,無,2660000,25206,,0.0,0,,RPSNMLKKKHMFFAO38CA,98.14,0.0,7.39,,
新竹市,房地(土地+建物),新竹市新竹市延平路一段３５７巷３８弄１１號２樓,19.6,,鄉村區,乙種建築用地,1051216,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690812,71.98,3,2,2,有,無,2200000,30564,,0.0,0,二親等買賣,RPQNMLSJKHMFFAO88CA,71.98,0.0,0.0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路378巷32弄6號四樓之2,26.29,住,,,1060116,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1051013,157.12,3,2,2,有,有,8250000,55143,一樓平面,26.55,1050000,,RPPRMLPKKHMFFAO98CA,62.04,10.14,6.44,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路378巷32弄6號九樓之2,26.29,住,,,1060116,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1051013,157.12,3,2,2,有,有,9300000,63184,坡道平面,26.55,1050000,,RPRSMLPKKHMFFAO66CA,62.04,10.14,6.44,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中山路378巷32弄6號九樓之3,26.29,住,,,1060116,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1051013,156.63,3,2,2,有,有,9200000,61885,一樓平面,26.55,1150000,,RPSSMLPKKHMFFAO76CA,62.04,9.94,6.44,,
新竹市,房地(土地+建物),新竹市新竹市世界街１８６巷７號５樓,21.61,商,,,1051223,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721219,76.1,3,2,2,有,無,3000000,39422,,0.0,0,,RPQOMLKLKHMFFAO38CA,72.4,0.0,3.7,,
