鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
三星鄉,房地(土地+建物),宜蘭縣三星鄉月眉村月眉街17之12號,123.07,住,,,1041223,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,186.0,4,3,4,有,無,8380000,45054,,0.0,0,,RPTNMLNLKHMFFAG28DB
三星鄉,房地(土地+建物),宜蘭縣三星鄉月眉村月眉街17之12號,119.91,住,,,1041213,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,186.0,4,3,4,有,無,8200000,44086,,0.0,0,,RPUNMLNLKHMFFAG38DB
三星鄉,房地(土地+建物),宜蘭縣三星鄉月眉村月眉街17之9號,113.55,住,,,1051118,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,186.0,4,3,4,有,無,8100000,43548,,0.0,0,,RPOPMLNLKHMFFAG97DB
三星鄉,房地(土地+建物),宜蘭縣三星鄉月眉村月眉街17之8號,95.11,住,,,1040901,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,158.66,4,3,4,有,無,6980000,43993,,0.0,0,,RPPPMLNLKHMFFAG08DB
三星鄉,房地(土地+建物),宜蘭縣三星鄉月眉村月眉街17之6號,113.44,住,,,1050307,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,186.0,4,3,4,有,無,8200000,44086,,0.0,0,,RPRPMLNLKHMFFAG28DB
三星鄉,房地(土地+建物),宜蘭縣三星鄉月眉村月眉街17之5號,113.45,住,,,1050806,土地1建物1車位0,全,3,透天厝,,鋼筋混凝土造,,186.0,4,3,4,有,無,8200000,44086,,0.0,0,,RPSPMLNLKHMFFAG38DB
三星鄉,房地(土地+建物),宜蘭縣三星鄉月眉村月眉街17之3號,113.45,住,,,1050222,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,186.0,4,3,4,有,無,8300000,44624,,0.0,0,,RPTPMLNLKHMFFAG48DB
三星鄉,房地(土地+建物),宜蘭縣三星鄉月眉村月眉17之10號,116.72,住,,,1051217,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,186.0,4,3,4,有,無,8200000,44086,,0.0,0,,RPVOMLOLKHMFFAG68DB
三星鄉,房地(土地+建物),宜蘭縣三星鄉月眉村月眉街17之7號,103.87,住,,,1040225,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,171.78,4,3,4,有,無,7300000,42496,,0.0,0,,RPWOMLOLKHMFFAG78DB
三星鄉,房地(土地+建物),宜蘭縣三星鄉月眉村月眉街17之2號,123.83,住,,,1050922,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,186.0,4,3,4,有,無,8200000,44086,,0.0,0,,RPXOMLOLKHMFFAG88DB
三星鄉,房地(土地+建物),宜蘭縣三星鄉月眉村月眉街17之1號,134.77,住,,,1040304,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,199.95,4,3,4,有,無,8880000,44411,,0.0,0,,RPOPMLOLKHMFFAG08DB
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉健康路50號1樓之7對面A8-6F,10.07,其他,,,1040603,土地1建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,71.47,0,0,0,無,無,9000000,125927,,0.0,0,,RPOPMLOKLHMFFBG08CB
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉健康路50號1樓之7對面A8-8F,10.07,其他,,,1040411,土地1建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,71.47,0,0,0,無,無,9580000,134042,,0.0,0,,RPPPMLOKLHMFFBG18CB
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉健康路50號1樓之7對面A9-8F,9.01,其他,,,1040402,土地1建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,56.88,0,0,0,無,無,7640000,134318,,0.0,0,,RPQPMLOKLHMFFBG28CB
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉健康路50號1樓之7對面A8-3F,10.07,其他,,,1041001,土地1建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,71.47,0,0,0,無,無,8550000,119631,,0.0,0,,RPRPMLOKLHMFFBG38CB
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉健康路50號1樓之7對面A8-9F,10.07,其他,,,1040923,土地1建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,71.47,0,0,0,無,無,9000000,125927,,0.0,0,,RPSPMLOKLHMFFBG48CB
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉健康路50號1樓之7對面A9-4F,9.01,其他,,,1050116,土地1建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,56.88,0,0,0,無,無,7000000,123066,,0.0,0,,RPTPMLOKLHMFFBG58CB
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉健康路50號1樓之7對面A9-5F,9.01,其他,,,1050314,土地1建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,56.88,0,0,0,無,無,7000000,123066,,0.0,0,,RPUPMLOKLHMFFBG68CB
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉健康路50號1樓之7對面A10-4F,8.27,其他,,,1050401,土地1建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,52.85,0,0,0,無,無,6660000,126017,,0.0,0,,RPVPMLOKLHMFFBG78CB
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉健康路50號1樓之7對面A9-7F,9.01,其他,,,1050406,土地1建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,56.88,0,0,0,無,無,6950000,122187,,0.0,0,,RPWPMLOKLHMFFBG88CB
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉健康路50號1樓之7對面A10-6F,8.27,其他,,,1050412,土地1建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,52.85,0,0,0,無,無,6080000,115043,,0.0,0,,RPXPMLOKLHMFFBG98CB
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉健康路50號1樓之7對面A10-8F,8.27,其他,,,1050413,土地1建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,52.85,0,0,0,無,無,6950000,131504,,0.0,0,,RPOQMLOKLHMFFBG18CB
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉健康路50號1樓之7對面A10-5F,8.27,其他,,,1050602,土地1建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,52.85,0,0,0,無,無,6450000,122044,,0.0,0,,RPSQMLOKLHMFFBG58CB
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉健康路50號1樓之7對面A10-7F,8.27,其他,,,1050620,土地1建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,52.85,0,0,0,無,無,6400000,121097,,0.0,0,,RPTQMLOKLHMFFBG68CB
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉健康路50號1樓之7對面A10-3F,8.27,其他,,,1050617,土地1建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,52.85,0,0,0,無,無,6500000,122990,,0.0,0,,RPVQMLOKLHMFFBG88CB
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉健康路50號1樓之7對面A10-2F,8.27,其他,,,1050622,土地1建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,52.85,0,0,0,無,無,5970000,112961,,0.0,0,,RPWQMLOKLHMFFBG98CB
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉健康路50號1樓之7對面A10-9F,8.27,其他,,,1050705,土地1建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,52.85,0,0,0,無,無,6710000,126963,,0.0,0,,RPXQMLOKLHMFFBG09CB
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉健康路50號1樓之7對面A9-6F,9.01,其他,,,1050730,土地1建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,56.88,0,0,0,無,無,6880000,120956,,0.0,0,,RPORMLOKLHMFFBG28CB
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉健康路50號1樓之7對面A8-4F,10.07,其他,,,1050822,土地1建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,71.47,0,0,0,無,無,9000000,125927,,0.0,0,,RPQRMLOKLHMFFBG48CB
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉健康路50號1樓之7對面A8-2F,10.07,其他,,,1051129,土地1建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,71.47,0,0,0,無,無,8750000,122429,,0.0,0,,RPRRMLOKLHMFFBG58CB
員山鄉,房地(土地+建物),宜蘭縣員山鄉深福段318，318-1，318-2，318-3地號等4筆A1,123.44,,特定農業區,甲種建築用地,1051126,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,256.59,4,3,5,有,無,12500000,48716,,0.0,0,,RPPPMLRKLHMFFBG58DB
員山鄉,房地(土地+建物),宜蘭縣員山鄉深福段318-9，318-10地號等2筆A3,90.75,,特定農業區,甲種建築用地,1051128,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,167.45,4,2,5,有,無,8300000,49567,,0.0,0,,RPQPMLRKLHMFFBG68DB
員山鄉,房地(土地+建物),宜蘭縣員山鄉深福段318-11，318-12地號等2筆A5,90.75,,特定農業區,甲種建築用地,1051028,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,170.46,4,2,5,有,無,8100000,47518,,0.0,0,,RPRPMLRKLHMFFBG78DB
員山鄉,房地(土地+建物),宜蘭縣員山鄉深福段318-17，318-18，318-19地號等3筆A6,88.8,,特定農業區,甲種建築用地,1051129,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,163.76,4,2,5,有,無,8100000,49463,,0.0,0,,RPSPMLRKLHMFFBG88DB
員山鄉,房地(土地+建物),宜蘭縣員山鄉深福段318-4，318-5，318-6地號等3筆B1,127.96,,特定農業區,甲種建築用地,1051119,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,256.59,4,3,5,有,無,11800000,45988,,0.0,0,特殊關係折讓,RPUPMLRKLHMFFBG09DB
員山鄉,房地(土地+建物),宜蘭縣員山鄉深福段318-4，318-5，318-6地號等3筆B2,127.48,,特定農業區,甲種建築用地,1051119,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,256.59,4,3,5,有,無,11800000,45988,,0.0,0,特殊關係折讓,RPVPMLRKLHMFFBG56DB
員山鄉,房地(土地+建物),宜蘭縣員山鄉深福段318-15，318-16地號等2筆B6,91.95,,特定農業區,甲種建築用地,1051129,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,165.31,4,2,5,有,無,8100000,48999,,0.0,0,,RPWPMLRKLHMFFBG66DB
三星鄉,房地(土地+建物),宜蘭縣三星鄉大洲路119巷41弄8號,225.67,,特定農業區,甲種建築用地,1050909,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,260.57,3,2,4,有,無,12800000,49123,,0.0,0,,RPROMLQLMHMFFAG58CB
三星鄉,房地(土地+建物),宜蘭縣三星鄉大洲路119巷41弄26號,225.67,,特定農業區,甲種建築用地,1050909,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,260.57,3,2,4,有,無,12800000,49123,,0.0,0,,RPSOMLQLMHMFFAG68CB
三星鄉,房地(土地+建物),宜蘭縣三星鄉大洲路119巷41弄12號,225.67,,特定農業區,甲種建築用地,1051001,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,260.57,3,2,4,有,無,12800000,49123,,0.0,0,,RPTOMLQLMHMFFAG78CB
三星鄉,房地(土地+建物),宜蘭縣三星鄉大洲路119巷41弄3號,231.67,,特定農業區,甲種建築用地,1051119,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,260.57,3,2,4,有,無,12980000,49814,,0.0,0,,RPOPMLQLMHMFFAG38CB
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮拔雅林三段736地號913,19.94,住,,,1030521,土地1建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.13,1,1,1,有,無,5450000,82413,,0.0,0,,RPQNMLQLMHMFFBG48CB
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮拔雅林三段736地號913,19.94,住,,,1030521,土地1建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.13,1,1,1,有,無,5450000,82413,,0.0,0,,RPRNMLQLMHMFFBG58CB
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮拔雅林三段736地號913,19.94,住,,,1030521,土地1建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.13,1,1,1,有,無,5450000,82413,,0.0,0,,RPSNMLQLMHMFFBG68CB
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮拔雅林三段736地號208,19.94,住,,,1030828,土地1建物1車位0,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.13,1,1,1,有,無,5080000,76818,,0.0,0,,RPOPMLQLMHMFFBG48CB
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮拔雅林三段736地號208,19.94,住,,,1030828,土地1建物1車位0,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.13,1,1,1,有,無,5080000,76818,,0.0,0,,RPPPMLQLMHMFFBG58CB
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮拔雅林三段736地號808,19.98,住,,,1030615,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.93,1,1,1,有,無,6040000,79238,坡道平面,24.8,800000,,RPSPMLQLMHMFFBG88CB
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮拔雅林三段736地號908,19.98,住,,,1030615,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.93,1,1,1,有,無,6100000,80145,坡道平面,24.8,800000,,RPUPMLQLMHMFFBG09CB
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮拔雅林三段736地號708,19.94,住,,,1030621,土地1建物1車位0,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.13,1,1,1,有,無,5190000,78482,,0.0,0,,RPVPMLQLMHMFFBG56CB
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮拔雅林三段736地號1108,19.98,住,,,1030526,土地1建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.13,1,1,1,有,無,5900000,89218,,0.0,0,,RPWPMLQLMHMFFBG66CB
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉壯東段922-9等三筆土地A11,157.89,,特定農業區,甲種建築用地,1040729,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,220.11,4,2,5,有,無,11380000,51701,,0.0,0,,RPRNMLRLMHMFFBG68CB
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉壯東段922-25等三筆土地A10,167.57,,特定農業區,甲種建築用地,1040528,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,220.11,4,2,5,有,無,11380000,51701,,0.0,0,,RPSNMLRLMHMFFBG78CB
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉壯東段922-24等三筆土地A9,162.43,,特定農業區,甲種建築用地,1040802,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,220.11,4,2,5,有,無,11380000,51701,,0.0,0,,RPTNMLRLMHMFFBG88CB
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉壯東段922-1等五筆土地A6,168.65,,特定農業區,甲種建築用地,1040430,土地5建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,219.95,4,2,5,有,無,10780000,49011,,0.0,0,,RPUNMLRLMHMFFBG98CB
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉壯東段922-6等三筆土地A2,152.65,,特定農業區,甲種建築用地,1040523,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,219.8,4,2,5,有,無,10980000,49955,,0.0,0,,RPVNMLRLMHMFFBG09CB
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮拔雅林三段736地號1202,22.39,住,,,1030526,土地1建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,74.12,1,1,1,有,無,6700000,90394,,0.0,0,,RPOOMLRLMHMFFBG48CB
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮拔雅林三段736地號1206,22.39,住,,,1030621,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.92,1,1,1,有,無,7360000,88505,坡道平面,24.8,800000,,RPQOMLRLMHMFFBG68CB
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮拔雅林三段736地號1205,22.39,住,,,1030604,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.92,1,1,1,有,無,7000000,83648,坡道平面,24.8,800000,,RPSOMLRLMHMFFBG88CB
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮拔雅林三段736地號1206,22.39,住,,,1030621,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.92,1,1,1,有,無,7360000,88505,坡道平面,24.8,800000,,RPTOMLRLMHMFFBG98CB
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮拔雅林三段736地號1203,22.39,住,,,1030604,土地1建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,74.12,1,1,1,有,無,6200000,83648,坡道平面,24.8,800000,,RPUOMLRLMHMFFBG09CB
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮拔雅林三段736地號1215,20.56,住,,,1030520,土地1建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,68.13,1,1,1,有,無,5670000,83223,,0.0,0,,RPVOMLRLMHMFFBG56CB
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮拔雅林三段736地號1215,19.98,住,,,1031126,土地1建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.13,1,1,1,有,無,5530000,83623,,0.0,0,,RPWOMLRLMHMFFBG66CB
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮拔雅林三段736地號1113,19.98,住,,,1030519,土地1建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.13,1,1,1,有,無,5550000,83926,,0.0,0,,RPOPMLRLMHMFFBG58CB
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮拔雅林三段736地號1213,19.98,住,,,1030624,土地1建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.13,1,1,1,有,無,5510000,83321,,0.0,0,,RPPPMLRLMHMFFBG68CB
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮拔雅林三段736地號1211,19.98,住,,,1030626,土地1建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.13,1,1,1,有,無,5550000,83926,,0.0,0,,RPQPMLRLMHMFFBG78CB
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮拔雅林三段736地號1212,19.98,住,,,1030817,土地1建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.13,1,1,1,有,無,5660000,85589,,0.0,0,,RPRPMLRLMHMFFBG88CB
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮拔雅林三段736地號1208,19.98,住,,,1031007,土地1建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.13,1,1,1,有,無,5510000,83321,,0.0,0,,RPSPMLRLMHMFFBG98CB
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮拔雅林三段736地號1207,22.61,住,,,1030710,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.37,1,1,1,有,無,6800000,80461,坡道平面,24.8,800000,,RPTPMLRLMHMFFBG09CB
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮拔雅林三段736地號1210,19.98,住,,,1030922,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.93,1,1,1,有,無,6380000,84379,坡道平面,24.8,800000,,RPUPMLRLMHMFFBG56CB
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮拔雅林三段736地號910,19.98,住,,,1030521,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.93,1,1,1,有,無,6250000,82413,坡道平面,24.8,800000,,RPVPMLRLMHMFFBG66CB
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮拔雅林三段736地號911,19.98,住,,,1030521,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.93,1,1,1,有,無,6250000,82413,坡道平面,24.8,800000,,RPWPMLRLMHMFFBG76CB
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮拔雅林三段736地號915,20.56,住,,,1030524,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,92.93,1,1,1,有,無,6390000,82049,坡道平面,24.8,800000,,RPXPMLRLMHMFFBG86CB
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮拔雅林三段736地號1110,19.98,住,,,1030521,土地1建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.13,1,1,1,有,無,5550000,83926,,0.0,0,,RPQQMLRLMHMFFBG88CB
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮拔雅林三段736地號813,19.98,住,,,1030517,土地1建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.13,1,1,1,有,無,5840000,88311,,0.0,0,,RPRQMLRLMHMFFBG98CB
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮拔雅林三段736地號408,19.94,住,,,1030719,土地1建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.13,1,1,1,有,無,5500000,83170,,0.0,0,,RPUQMLRLMHMFFBG66CB
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮拔雅林三段736地號411,19.94,住,,,1030726,土地1建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.13,1,1,1,有,無,5560000,84077,,0.0,0,,RPVQMLRLMHMFFBG76CB
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮拔雅林三段736地號912,19.98,住,,,1030521,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.93,1,1,1,有,無,6250000,82413,坡道平面,24.8,800000,,RPXQMLRLMHMFFBG96CB
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮拔雅林三段736地號913,19.98,住,,,1030521,土地1建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.13,1,1,1,有,無,5450000,82413,,0.0,0,,RPORMLRLMHMFFBG78CB
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮拔雅林三段736地號1103,22.39,住,,,1030922,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.92,1,1,1,有,無,7000000,83648,坡道平面,24.8,800000,,RPQRMLRLMHMFFBG98CB
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮拔雅林三段736地號801,23.56,住,,,1030527,土地1建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,78.13,1,1,1,有,無,6180000,79099,,0.0,0,,RPRRMLRLMHMFFBG09CB
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮拔雅林三段736地號1111,19.98,住,,,1030524,土地1建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.13,1,1,1,有,無,5550000,83926,,0.0,0,,RPSRMLRLMHMFFBG56CB
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮拔雅林三段736地號1111,19.94,住,,,1030524,土地1建物1車位0,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.13,1,1,1,有,無,5490000,83018,,0.0,0,,RPTRMLRLMHMFFBG66CB
