編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLSJKHMFFAH48CA,27,121.84,住家用,鋼筋混凝土造,79年5月7日,十四層,五層 陽台
RPTNMLSJKHMFFAH48CA,27,19.20,共有部份,鋼筋混凝土造,79年5月7日,十四層,
RPTNMLSJKHMFFAH48CA,27,13.52,停車場．防空避難室,鋼筋混凝土造,79年5月7日,十四層,
RPROMLSJKHMFFAH38CA,15,45.05,共有部份,鋼筋混凝土造,90年7月9日,九層,
RPROMLSJKHMFFAH38CA,15,81.56,住家用,鋼筋混凝土造,90年7月9日,九層,八層 陽台
RPROMLSJKHMFFAH38CA,15,11.39,共有部份,鋼筋混凝土造,90年7月9日,九層,
RPVNMLNJKHMFFAH18CA,35,109.34,住家用,鋼筋混凝土造,70年6月30日,五層,四層
RPWQMLKKKHMFFAH38CA,20,105.30,辦公室．集合住宅,鋼筋混凝土造,85年7月13日,十五層,三層 陽台 花台
RPWQMLKKKHMFFAH38CA,20,3.78,共有部份,鋼筋混凝土造,85年7月13日,十五層,
RPWQMLKKKHMFFAH38CA,20,12.65,共有部份,鋼筋混凝土造,85年7月13日,十五層,
RPVQMLKKKHMFFAH28CA,46,69.96,住家用,加強磚造,60年5月15日,二層,一層 二層
RPORMLKKKHMFFAH67CA,1,59.91,住家用,鋼筋混凝土造,105年7月1日,十四層,五層 陽台
RPORMLKKKHMFFAH67CA,1,56.79,本共有部分之項目有：停車空間、消防泵浦室、機房、污水及雨水回收機房、蓄水池、梯間、電信室、台電配電場所、發電機室、防空避難室兼停車空間、管委會使用空間、垃圾處理室、水箱等１３項。,鋼筋混凝土造,105年7月1日,十四層,
RPQRMLKKKHMFFAH87CA,1,59.91,住家用,鋼筋混凝土造,105年7月1日,十四層,七層 陽台
