編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLQJKHMFFAI18CA,33,128.21,住商用,鋼筋混凝土造,72年12月24日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPTNMLKKKHMFFAI87CA,20,102.35,住家用,鋼筋混凝土造,86年5月5日,六層,二層
RPTNMLKKKHMFFAI87CA,20,40.65,共有部份,鋼筋混凝土造,86年5月5日,六層,
RPSNMLQJKHMFFAI48EA,38,247.38,住商用,鋼筋混凝土造,67年7月14日,五層,一層 二層 三層 四層 五層 騎樓 電梯樓梯間 地下層
RPOOMLLLKHMFFAI67CA,25,116.05,住商用,鋼筋混凝土造,81年6月17日,五層,一層 二層 三層 四層 五層 電梯樓梯間
RPQNMLLKKHMFFAI67CA,24,92.47,住家用,鋼筋混凝土造,82年3月25日,十二層,十二層 陽台
RPQNMLLKKHMFFAI67CA,24,9.07,共有部份,鋼筋混凝土造,82年3月25日,十二層,
RPQNMLLKKHMFFAI67CA,24,12.96,共有部份,鋼筋混凝土造,82年3月25日,十二層,
RPPNMLQJKHMFFAI18EA,45,82.41,住工用,見使用執照,61年2月1日,二層,一層 二層 騎樓
RPPNMLNJKHMFFAI77DA,24,64.67,住家用,鋼筋混凝土造,82年6月9日,十二層,三層 陽台
RPPNMLNJKHMFFAI77DA,24,12.09,共有部份,鋼筋混凝土造,82年6月9日,十二層,
RPPNMLNJKHMFFAI77DA,24,10.20,共有部份,鋼筋混凝土造,82年6月9日,十二層,
RPQOMLQJKHMFFAI18CA,17,94.13,住家用,鋼筋混凝土造,88年7月17日,十一層,十一層 陽台
RPQOMLQJKHMFFAI18CA,17,12.56,共有部份,鋼筋混凝土造,88年7月17日,十一層,
RPQOMLQJKHMFFAI18CA,17,21.76,共有部份,鋼筋混凝土造,88年7月17日,十二層,
RPOOMLRJKHMFFAI08CA,40,109.90,住商用,鋼筋混凝土加強磚造,66年5月10日,二層,一層 二層 騎樓
RPSNMLNKKHMFFAI08CA,44,107.85,住家用,鋼筋混凝土加強磚造,61年9月20日,二層,一層 二層 騎樓
RPSPMLSKKHMFFAI78CA,19,186.67,停車空間、住房、住宅,鋼筋混凝土造,87年4月20日,四層,一層 二層 三層 四層 陽台 平台 電梯樓梯間
RPUNMLRJKHMFFAI58CA,37,190.64,住商用,鋼筋混凝土造,68年11月17日,四層,一層 二層 三層 四層 防空避難室 電梯樓梯間
RPVNMLSJKHMFFAI88DA,42,90.31,住家用,鋼筋混凝土加強磚造,63年8月10日,二層,一層 二層
RPOOMLOKKHMFFAI97DA,12,115.36,住家用,鋼筋混凝土造,93年11月3日,十四層,三層 陽台
RPOOMLOKKHMFFAI97DA,12,90.86,共有部份,鋼筋混凝土造,93年11月3日,十四層,
RPOOMLNLKHMFFAI87CA,1,213.43,住宅、樓梯間,鋼筋混凝土構造,105年4月18日,三層,一層 二層 三層 陽台 見其他登記事項
RPRNMLQJLHMFFAI28CA,34,115.54,住商用,鋼筋混凝土加強磚造,72年1月21日,二層,一層 二層 騎樓 電梯樓梯間
RPTQMLOLKHMFFAI68CA,,355.51,停車空間、住宅,鋼筋混凝土構造,105年8月17日,五層,一層 二層 三層 四層 五層 陽台
RPTQMLOLKHMFFAI68CA,,.02,本共有部分之項目計有管理維護空間等一項。,鋼筋混凝土構造,105年8月17日,五層,
RPPPMLOLKHMFFAI38EA,36,114.59,住商用,鋼筋混凝土加強磚造,70年3月9日,二層,一層 二層 陽台 騎樓 電梯樓梯間
RPQQMLOLKHMFFAI38CA,,36.46,店舖,鋼筋混凝土構造,105年8月17日,五層,一層
RPQQMLOLKHMFFAI38CA,,10.84,住家用,鋼筋混凝土構造,105年8月17日,五層,一層
RPQQMLOLKHMFFAI38CA,,300.53,住宅、水塔,鋼筋混凝土構造,105年8月17日,五層,一層 二層 三層 四層 五層 陽台 雨遮 見其他登記事項
RPQQMLOLKHMFFAI38CA,,.07,本共有部分之項目計有管理維護空間等一項。,鋼筋混凝土構造,105年8月17日,五層,
RPRQMLOLKHMFFAI48CA,,57.28,店舖,鋼筋混凝土構造,105年8月17日,五層,一層
RPRQMLOLKHMFFAI48CA,,15.05,住家用,鋼筋混凝土構造,105年8月17日,五層,一層
RPRQMLOLKHMFFAI48CA,,463.84,住宅、水塔,鋼筋混凝土構造,105年8月17日,五層,一層 二層 三層 四層 五層 陽台 雨遮 見其他登記事項
RPRQMLOLKHMFFAI48CA,,.02,本共有部分之項目計有管理維護空間等一項。,鋼筋混凝土構造,105年8月17日,五層,
RPRQMLOLKHMFFAI48CA,,.02,本共有部分之項目計有管理維護空間等一項。,鋼筋混凝土構造,105年8月17日,五層,
RPRQMLOLKHMFFAI48CA,,.02,本共有部分之項目計有管理維護空間等一項。,鋼筋混凝土構造,105年8月17日,五層,
