鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
鼓山區,房地(土地+建物),高雄市鼓山區美術北三路２３１號五樓,9.26,商,,,1080623,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951030,90.98,3,1,1,有,有,5350000,58804,,0.0,0,,RPPNMLNKQHOFFAE18CA,58.89,0.0,3.92,,
鼓山區,房地(土地+建物),高雄市鼓山區龍勝路４０號三樓,6.43,商,,,1080713,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001007,70.86,2,1,1,有,有,4650000,65622,,0.0,0,,RPQOMLNKQHOFFAE38CA,38.64,2.36,4.89,,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術南三路２６７號四樓之２,12.32,住,,,1080718,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921022,97.03,4,2,2,有,有,5000000,51530,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。；,RPOPMLQKQHOFFAE58CA,59.15,0.56,2.42,,
鹽埕區,房地(土地+建物),高雄市鹽埕區光榮街６６之７號,39.0,商,,,1080529,土地3建物1車位0,全,二層,透天厝,,加強磚造,0500802,64.18,3,2,3,有,無,2011000,31334,,0.0,0,,RPPNMLTKQHOFFAE78CA,64.18,0.0,0.0,,
鼓山區,土地,內惟段一小段459-2地號,113.0,住,,,1080218,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16380000,144956,,0.0,0,,RPOOMLMLQHOFFAE18CA,0.0,0.0,0.0,,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術北五街６６號三樓,19.09,住,,,1080704,土地1建物1車位2,三層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071213,247.29,3,2,3,有,有,19990000,80663,坡道平面,36.66,3000000,,RPTNMLKMQHOFFAE48CA,122.92,11.56,14.71,,
鼓山區,房地(土地+建物),高雄市鼓山區昌盛路３３６號四樓,13.42,商,,,1080712,土地1建物1車位0,四層,十三層,辦公商業大樓,商業用,鋼筋混凝土造,0790122,167.96,0,0,0,無,有,5700000,33937,,0.0,0,,RPROMLQJRHOFFAE78CA,117.12,8.17,10.67,,
新興區,房地(土地+建物),高雄市新興區南華橫一路１４號４樓之５,3.63,商,,,1080718,土地1建物1車位0,四層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860416,33.89,1,0,1,有,有,1770000,52228,,0.0,0,,RPTOMLNKQHOFFBE78CA,20.17,0.0,4.5,,
新興區,房地(土地+建物),高雄市新興區南華橫二路１０３號,155.0,商,,,1080709,土地1建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0621226,456.22,4,2,3,有,無,13500000,29591,,0.0,0,父子買賣,RPPPMLNKQHOFFBE48CA,456.22,0.0,0.0,,
