編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPWNMLOKQHOFFBK07CA,,279.84,住商用,加強磚造,,三層,一層 二層 三層
RPRNMLTJRHOFFBK07CA,38,122.48,住家用,加強磚造,70年4月14日,,一層 二層
RPPNMLRKQHOFFBK66CA,41,49.72,住家用,磚瓦造,67年6月22日,,一層
RPSNMLNKQHOFFDK76CA,35,88.20,住家用,加強磚造,72年12月27日,二層,一層 二層
RPQNMLOKQHOFFDK66CA,4,289.95,集合住宅、停車空間,鋼筋混凝土造,104年6月26日,五層,一層 二層 三層 四層 陽台 雨遮 地下一層
RPQNMLOKQHOFFDK66CA,4,17.75,共有部分,鋼筋混凝土造,104年6月26日,五層,
RPPNMLOKQHOFFFK76CA,2,268.30,住家用,鋼筋混凝土造,106年2月21日,四層,一層 二層 三層 四層 陽台 雨遮 屋簷 見其他登記事項
RPQNMLPKQHOFFBK56CA,60,122.00,商業用,水泥大磚造,48年11月9日,二層,一層 二層 騎樓
RPSNMLPKQHOFFFK17CA,1,107.89,住家用,鋼筋混凝土造,107年12月6日,九層,四層 陽台
RPSNMLPKQHOFFFK17CA,1,59.79,停車空間、機房、水箱、樓梯間,鋼筋混凝土造,107年12月6日,九層,
RPSNMLPKQHOFFFK17CA,1,17.78,樓梯間,鋼筋混凝土造,107年12月6日,九層,
RPPNMLPKQHOFFFK86CA,1,96.55,集合住宅,鋼筋混凝土造,108年1月14日,十五層,八層 陽台 雨遮
RPPNMLPKQHOFFFK86CA,1,51.33,管委會,鋼筋混凝土造,108年1月14日,十五層,
RPPNMLPKQHOFFFK86CA,1,21.95,樓梯間,鋼筋混凝土造,108年1月14日,十五層,
RPQNMLPKQHOFFFK96CA,,100.00,集合住宅,鋼筋混凝土造,108年1月14日,十五層,十五層 陽台 雨遮
RPSNMLTKQHOFFFK57CA,1,126.85,集合住宅,鋼筋混凝土造,107年6月6日,十五層,十四層 陽台
RPQNMLPKQHOFFFK96CA,,22.87,樓梯間,鋼筋混凝土造,108年1月14日,十五層,
RPSNMLTKQHOFFFK57CA,1,22.81,梯&#24304;、樓梯間,鋼筋混凝土造,107年6月6日,十五層,
RPQNMLPKQHOFFFK96CA,,53.64,管委會,鋼筋混凝土造,108年1月14日,十五層,
RPSNMLTKQHOFFFK57CA,1,57.79,停車空間、蓄水池、受電室、防空避難室、樓梯間、電梯間、機械室、水箱,鋼筋混凝土造,107年6月6日,十五層,
RPWNMLPKQHOFFFK57CA,5,102.56,集合住宅,鋼筋混凝土造,103年7月4日,十一層,八層 陽台
RPWNMLPKQHOFFFK57CA,5,20.11,樓梯間、電梯機房、機房、水箱,鋼筋混凝土造,103年7月4日,十一層,
RPWNMLPKQHOFFFK57CA,5,17.84,停車空間、機械室、機車停車空間、防空避難室兼停車空間、台電受電室,鋼筋混凝土造,103年7月4日,十一層,
RPWNMLPKQHOFFFK57CA,5,.30,管委會空間,鋼筋混凝土造,103年7月4日,十一層,一層
RPWNMLPKQHOFFFK57CA,5,30.87,停車空間、機械室、機車停車空間、防空避難室兼停車空間、台電受電室,鋼筋混凝土造,103年7月4日,十一層,
RPOOMLOKQHOFFDK56CA,46,115.68,住家用,見其他登記事項,62年7月5日,三層,一層 二層 三層
RPTNMLPKQHOFFFK27CA,2,76.61,集合住宅,鋼筋混凝土造,106年11月15日,十四層,十二層 陽台
RPTNMLPKQHOFFFK27CA,2,52.14,停車空間、防空避難室兼停車空間、門廳、管委會空間,鋼筋混凝土造,106年11月15日,十四層,
RPTNMLPKQHOFFFK27CA,2,18.83,樓梯間、水箱、機械室,鋼筋混凝土造,106年11月15日,十四層,
RPUOMLOKQHOFFDK17CA,12,225.86,住家用,鋼筋混凝土造,96年11月22日,四層,一層 二層 三層 四層 陽台 平台 騎樓 雨遮
RPRNMLPKQHOFFDK86CA,39,96.00,住家用,加強磚造,69年6月20日,二層,一層 二層
