鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
頭份市,房地(土地+建物)+車位,苗栗縣頭份鎮仁愛段49地號,0.16,,,,1061204,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.28,3,2,2,無,無,6930000,51227,坡道平面,0.0,1100000,,RPXPMLOKIIOFFFK17CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份鎮仁愛段49地號,0.25,,,,1070114,土地1建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.32,4,2,2,無,無,8380000,49492,坡道平面,0.0,1250000,,RPOQMLOKIIOFFFK98CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份鎮仁愛段49地號,0.13,,,,1070309,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.07,3,2,2,無,無,6370000,50527,坡道平面,0.0,1200000,,RPPQMLOKIIOFFFK09CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份鎮仁愛段49地號,0.21,,,,1060621,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.98,4,2,2,無,無,7880000,50845,坡道平面,0.0,1100000,,RPQQMLOKIIOFFFK56CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份鎮仁愛段49地號,0.16,,,,1070729,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.28,3,2,2,無,無,7000000,51745,坡道平面,0.0,1250000,,RPRQMLOKIIOFFFK66CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份鎮仁愛段49地號,0.16,,,,1061014,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.28,3,2,2,無,無,6800000,50266,坡道平面,0.0,1100000,,RPSQMLOKIIOFFFK76CB
頭份市,房地(土地+建物),苗栗縣頭份鎮仁愛段49地號,0.06,,,,1051112,土地1建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,84.11,2,2,1,無,無,3960000,47081,坡道平面,0.0,1100000,,RPTQMLOKIIOFFFK86CB
頭份市,房地(土地+建物),苗栗縣頭份鎮仁愛段49地號,0.15,,,,1070813,土地1建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.28,3,2,2,無,無,5750000,42504,,0.0,0,,RPUQMLOKIIOFFFK96CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份鎮仁愛段49地號,0.21,,,,1071007,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.98,4,2,2,無,無,7980000,51491,坡道平面,0.0,1200000,,RPVQMLOKIIOFFFK07CB
