編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXNMLNKQHOFFAV08CA,24,109.58,集合住宅,鋼筋混凝土造,84年2月17日,八層,八層 陽台 花台
RPXNMLNKQHOFFAV08CA,24,19.35,防空避難室暨停車空間、配電室,鋼筋混凝土造,84年2月17日,八層,
RPXNMLNKQHOFFAV08CA,24,14.08,車道、警衛室、托兒所、電梯、樓梯,鋼筋混凝土造,84年2月17日,八層,
RPSNMLQKQHOFFAV87CA,18,189.00,農舍,見其他登記事項,90年8月6日,一層,一層
RPSNMLQKQHOFFAV87CA,17,479.00,見其他登記事項,見其他登記事項,91年11月28日,一層,一層
RPOOMLMLQHOFFAV27CA,24,35.66,集合住宅,鋼筋混凝土造,84年2月21日,五層,五層 陽台
RPOOMLMLQHOFFAV27CA,24,7.38,避難室（共同使用）,鋼筋混凝土造,84年2月21日,五層,
RPOOMLMLQHOFFAV27CA,24,7.61,樓梯間走道（共同使用）門廳,鋼筋混凝土造,84年2月21日,五層,
RPOOMLMLQHOFFAV27CA,24,1.71,共有部分,鋼筋混凝土造,84年2月21日,五層,
RPOOMLNKQHOFFAV27CA,25,206.11,住商用,鋼筋混凝土造,83年12月14日,三層,一層 二層 三層 騎樓
RPPNMLTKQHOFFBV08DA,23,113.46,鄉村住宅,加強磚造,85年6月14日,二層,一層 二層 陽台
RPPNMLQKQHOFFAV67DA,40,80.07,住家用,加強磚造,68年1月8日,二層,一層 二層
RPSOMLNKQHOFFAV67CA,2,270.50,住宅、停車空間、梯間,ＲＣ造,106年10月31日,四層,一層 二層 三層 四層 見其他登記事項 見其他登記事項
RPQNMLNKQHOFFAV37CA,,161.37,Ｈ２住宅,ＲＣ造,108年1月15日,三層,一層 二層 三層 見其他登記事項
RPQNMLKLQHOFFCV47DA,33,220.46,住家用,鋼筋混凝土造,76年1月12日,三層,一層 二層 三層
RPSNMLPKQHOFFAV77CA,32,156.74,住家用,加強磚造,76年3月3日,二層,一層 二層 防空避難室 騎樓
RPRNMLPKQHOFFAV67CA,2,247.85,住宅、停車空間、梯間,ＲＣ造,106年10月31日,四層,一層 二層 三層 四層 見其他登記事項 見其他登記事項
RPQNMLPKQHOFFAV57CA,42,92.02,住家用,加強磚造,66年12月2日,二層,一層 二層
RPQNMLQKQHOFFAV67CA,35,89.88,住家用,加強磚造,73年8月6日,二層,一層 二層
RPRNMLTKQHOFFAV08CA,32,253.15,住商用,鋼筋混凝土造,76年6月21日,三層,一層 二層 三層 騎樓 地下層
RPXNMLQKQHOFFAV38CA,11,205.73,住宅、樓梯間,ＲＣ造,98年1月20日,三層,一層 二層 三層 見其他登記事項
RPPNMLLJRHOFFAV07CA,23,73.40,集合住宅,鋼筋混凝土造,85年3月26日,八層,四層 見其他登記事項
RPPNMLLJRHOFFAV07CA,23,8.44,電梯．樓梯．通道．水箱．機械房．公共使用,鋼筋混凝土造,85年3月26日,八層,
RPPNMLLJRHOFFAV07CA,23,12.89,防空避難室．停車空間,鋼筋混凝土造,85年3月26日,八層,
RPQNMLQLQHOFFCV97CA,,87.21,商業用,木造,,一層,一層 騎樓 見其他登記事項
RPRNMLQLQHOFFCV08CA,,90.11,商業用,木造,,一層,一層 騎樓 見其他登記事項
RPRNMLSLQHOFFAV18DA,18,207.62,住商用,鋼筋混凝土造,90年10月22日,三層,一層 二層 三層 見其他登記事項
RPQNMLKLQHOFFBV27CA,44,239.40,住商用,鋼筋混凝土加強磚造,64年9月17日,三層,一層 二層 三層
RPPNMLPJRHOFFAV47CA,,199.21,住家用,ＲＣ造,108年3月25日,三層,一層 二層 三層 見其他登記事項
RPTNMLTJRHOFFAV28CA,15,161.10,人行、店舖、住宅,鋼筋混凝土造,93年4月13日,三層,一層 二層 三層 騎樓 見其他登記事項
RPPNMLQLQHOFFAV67CA,39,108.00,住家用,加強磚造,69年9月16日,二層,一層 二層 騎樓
RPWNMLKLQHOFFAV77CA,12,112.86,住家用,ＲＣ造,96年7月3日,三層,一層 二層 三層 見其他登記事項
RPPNMLLLQHOFFAV17CA,22,122.69,辦公室,鋼筋混凝土造,86年10月13日,七層,四層 陽台
RPPNMLLLQHOFFAV17CA,22,31.56,防空避難室兼停車場,鋼筋混凝土造,86年10月13日,七層,
RPPNMLLLQHOFFAV17CA,22,27.25,樓梯間、機械房、水箱等公共設施,鋼筋混凝土造,86年10月13日,七層,
RPXNMLKLQHOFFAV87CA,40,42.16,住家用,水泥磚木蓋瓦,68年10月12日,一層,一層 騎樓
RPSNMLKLQHOFFAV37CA,44,47.04,住家用,鐵筋水泥磚,64年2月28日,二層,一層 二層
RPTNMLLLQHOFFAV57CA,,164.74,Ｈ２住宅,鋼筋混凝土造,108年5月8日,四層,一層 二層 三層 四層 見其他登記事項
RPQNMLNLQHOFFBV57CA,17,175.20,住家用,鋼筋混凝土造,91年12月31日,二層,一層 二層
RPSNMLLLQHOFFAV47CA,26,57.05,住家用,鋼筋混凝土造,82年8月19日,七層,四層 陽台 花台
RPSNMLLLQHOFFAV47CA,26,9.51,汽機車升降樓間．樓梯走道（公共設施）,鋼筋混凝土造,82年8月19日,七層,
RPSNMLLLQHOFFAV47CA,26,10.03,停車場（公共設施）,鋼筋混凝土造,82年8月19日,七層,
RPSNMLLLQHOFFAV47CA,26,1.67,樓梯間．機械房．水塔（公共設施）,鋼筋混凝土造,82年8月19日,七層,
RPSNMLMLQHOFFAV57CA,3,215.78,騎樓、住宅、樓梯間,ＲＣ造,105年6月17日,三層,一層 二層 三層 騎樓 見其他登記事項 見其他登記事項
RPQNMLRLQHOFFDV18CA,21,35.30,商業用,鋼筋混凝土造,87年3月6日,十五層,十三層 陽台
RPQNMLRLQHOFFDV18CA,21,1.12,機房、樓梯,鋼筋混凝土造,87年3月6日,十五層,
RPQNMLRLQHOFFDV18CA,21,5.57,通道、活動室、樓梯間、門廳、車道、辦公室,鋼筋混凝土造,87年3月6日,十層,
RPQNMLRLQHOFFDV18CA,21,7.21,梯間、通道,鋼筋混凝土造,87年3月6日,十五層,
RPRNMLRLQHOFFDV28CA,21,35.30,商業用,鋼筋混凝土造,87年3月6日,十五層,十三層 陽台
RPRNMLRLQHOFFDV28CA,21,1.12,機房、樓梯,鋼筋混凝土造,87年3月6日,十五層,
RPRNMLRLQHOFFDV28CA,21,5.57,通道、活動室、樓梯間、門廳、車道、辦公室,鋼筋混凝土造,87年3月6日,十層,
RPRNMLRLQHOFFDV28CA,21,7.21,梯間、通道,鋼筋混凝土造,87年3月6日,十五層,
RPOOMLNJRHOFFAV27CA,40,38.64,住家用,加強磚造,68年8月14日,二層,一層 二層
RPWNMLNLQHOFFAV08CA,22,36.58,集合住宅,鋼筋混凝土造,86年3月3日,七層,五層 陽台
RPWNMLNLQHOFFAV08CA,22,7.20,汽車昇降機，配電室管道，泵浦室，汽車昇降道，甲座樓梯間，乙座樓梯間，台電配電室，蓄水池，發電機室，停車空間,鋼筋混凝土造,86年3月3日,七層,
RPWNMLNLQHOFFAV08CA,22,7.18,甲座樓梯間．乙座樓梯間．廊道,鋼筋混凝土造,86年3月3日,七層,
RPPOMLNLQHOFFAV47CA,,219.18,Ｈ２住宅,ＲＣ造,108年6月26日,三層,一層 二層 三層 見其他登記事項
RPPNMLRLQHOFFAV77CA,29,185.29,住家用,鋼筋混凝土造,79年7月5日,三層,一層 二層 三層
RPSNMLOJRHOFFAV67CA,24,72.13,住家用,鋼筋混凝土造,84年12月5日,六層,五層 陽台 花台
RPSNMLOJRHOFFAV67CA,24,14.10,停車空間,鋼筋混凝土造,84年12月5日,六層,
RPSNMLOJRHOFFAV67CA,24,8.11,電梯．樓梯．機械房．水箱,鋼筋混凝土造,84年12月5日,六層,
RPQNMLRLQHOFFAV87CA,1,310.92,住宅、樓梯間,ＲＣ造,106年12月12日,四層,一層 二層 三層 四層 見其他登記事項 見其他登記事項
RPRNMLNLQHOFFAV57CA,24,155.82,住商用,鋼骨架,84年7月13日,三層,一層 二層 三層 騎樓 見其他登記事項
