鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
桃園區,土地,龍鳳段124地號,69.48,其他,,,1080705,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2669558,38422,,0.0,0,包含公共設施保留地之交易。；,RPRTMLNKQHOFFAH66CA,0.0,0.0,0.0,,
桃園區,土地,中平段612-1地號,4.46,其他,,,1080701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,309890,69482,,0.0,0,包含公共設施保留地之交易。；,RPSTMLNKQHOFFAH76CA,0.0,0.0,0.0,,
桃園區,車位,桃園市桃園區中山路793號等,2.13,住,,,1080801,土地0建物0車位1,,,其他,,,,27.93,0,0,0,有,有,1100000,,坡道平面,27.93,1100000,單獨車位交易。；,RPVOMLOKQHOFFAH66CA,0.0,0.0,0.0,,
桃園區,車位,桃園市桃園區中山路793號等,2.21,住,,,1080729,土地0建物0車位1,,,其他,,,,29.14,0,0,0,有,有,1500000,,坡道平面,29.14,1500000,單獨車位交易。；,RPXOMLOKQHOFFAH86CA,0.0,0.0,0.0,,
桃園區,房地(土地+建物)+車位,桃園市桃園區中埔六街66號十三樓,15.26,住,,,1080629,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900803,164.35,4,2,2,有,有,11450000,69668,坡道平面,0.0,0,,RPPPMLOKQHOFFAH78CA,95.83,1.8,10.58,,
桃園區,土地,福元段507地號,35.66,其他,,,1080625,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2254153,63212,,0.0,0,包含公共設施保留地之交易。；,RPTNMLPKQHOFFAH09CA,0.0,0.0,0.0,,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路１０８號七樓之４,14.39,住,,,1080618,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830709,148.92,3,2,2,有,有,5950000,39954,坡道平面,0.0,0,,RPSOMLOKQHOFFAH98CA,91.61,1.11,10.77,,
桃園區,房地(土地+建物),桃園市桃園區中山路１０００號五樓之１６,9.92,工,,,1080720,土地1建物1車位0,五層,十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0840414,95.95,2,2,2,有,有,3600000,37520,,0.0,0,,RPTPMLOKQHOFFAH56CA,69.97,0.0,7.84,,
桃園區,土地,三民段41地號,3082.3,住,,,1080621,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,775756800,251681,,0.0,0,,RPWPMLOKQHOFFAH86CA,0.0,0.0,0.0,,
