鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
屏東市,房地(土地+建物)+車位,屏東縣屏東市華盛街3號9樓之1,45.6,住,,,1080829,土地1建物1車位0,,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0930909,181.01,3,2,2,有,有,無,12000,66,坡道平面,0.0,0,,RPXNMLMJRHOFFAT97CC
潮州鎮,建物,屏東縣潮州鎮永定路60號3樓,0.0,住,,,1080902,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),見其他登記事項,見其他登記事項,1030117,96.83,1,0,0,無,無,有,14000,145,,0.0,0,,RPSNMLOJRHOFFCT87CC
屏東市,房地(土地+建物),屏東縣屏東市福建路37號,73.49,住,,,1080910,土地2建物1車位0,五層,6,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0791024,317.18,0,0,0,無,無,有,25000,79,,0.0,0,租賃範圍不含車位，且無法區分車位面積。；,RPVNMLOJIIOFFAT27DC
東港鎮,建物,屏東縣東港鎮共和街99之1號,46.45,住,,,1080927,土地0建物1車位0,一層,13,住宅大樓(11層含以上有電梯),商業用,見其他登記事項,1031015,100.6,0,0,0,無,有,無,20000,199,,0.0,0,,RPQNMLPJIIOFFDT07CC
屏東市,土地,斯文段356地號,99.0,住,,,1081007,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,6000,61,,0.0,0,,RPOPMLSJIIOFFAT07CC
內埔鄉,房地(土地+建物),屏東縣內埔鄉學人路623號,603.79,住,,,1081007,土地2建物0車位0,全,2,透天厝,店舖、停車空間、住宅、樓梯間,鋼筋混凝土構造,1061012,694.27,0,0,0,無,無,無,110000,158,,0.0,0,,RPTNMLRKIIOFFCT57CC
內埔鄉,房地(土地+建物),屏東縣內埔鄉南寧路372號,139.0,住,,,1081016,土地1建物0車位0,全,3,透天厝,住宅、樓梯間,鋼筋混凝土構造,1030912,216.48,0,0,0,無,無,無,30000,139,,0.0,0,租賃範圍不含車位，且無法區分車位面積。；,RPPNMLSKIIOFFCT27CC
屏東市,房地(土地+建物)+車位,屏東縣屏東市華盛街23號十二樓之四,45.6,住,,,1081001,土地1建物1車位0,,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0930909,181.01,3,2,2,有,有,無,13500,75,坡道平面,0.0,0,,RPROMLLMIIOFFAT86CC
屏東市,房地(土地+建物),屏東縣屏東市大連路1211號,187.0,其他,,,1081015,土地1建物0車位0,見其他登記事項,2,店面(店鋪),住商用,加強磚造,0660716,112.9,3,2,2,有,無,無,12000,106,,0.0,0,,RPTOMLLMIIOFFAT07CC
屏東市,房地(土地+建物),屏東縣屏東市仁愛路92號,87.0,住,,,1081009,土地2建物1車位0,一層,3,店面(店鋪),住商用,加強磚造,0631213,70.68,0,0,0,無,無,無,15000,212,,0.0,0,,RPVNMLPJJIOFFAT37CC
屏東市,房地(土地+建物),屏東縣屏東市民生路75號,94.0,住,,,1081016,土地1建物1車位0,一層,3,店面(店鋪),住商用,加強磚造,,64.22,0,0,1,有,無,無,15000,234,,0.0,0,,RPXNMLPJJIOFFAT57CC
萬巒鄉,土地,新厝段一小段385地號,3439.0,,一般農業區,農牧用地,1081030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,20000,6,,0.0,0,含增建或未登記建物。；,RPWNMLRJJIOFFCT87CC
