鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
南竿鄉,土地,仁愛段502地號,56.87,商,,,1080808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,377178,6632,,0.0,0,,RPPNMLNKQHOFFAZ77DA,0.0,0.0,0.0,,
南竿鄉,土地,仁愛段501地號,51.22,商,,,1080812,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,342337,6684,,0.0,0,,RPPNMLOJRHOFFAZ87DA,0.0,0.0,0.0,,
南竿鄉,土地,介壽段939-1地號,30.35,商,,,1080816,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,13180,,0.0,0,,RPPNMLKMQHOFFAZ67DA,0.0,0.0,0.0,,
南竿鄉,土地,珠螺段556地號,17.65,住,,,1080826,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,80000,4533,,0.0,0,,RPPNMLOJIIOFFAZ07DA,0.0,0.0,0.0,,
南竿鄉,土地,福沃段116地號,1408.0,其他,,,1080709,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,211200,150,,0.0,0,向政府機關承購之案件。；,RPPNMLTKRHOFFAZ48DA,0.0,0.0,0.0,,
莒光鄉,土地,田沃段309地號,112.61,其他,,,1080726,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,72070,640,,0.0,0,,RPPNMLNJIIOFFAZ96DA,0.0,0.0,0.0,,
南竿鄉,土地,復興段956地號,375.75,其他,,,1080920,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,56363,150,,0.0,0,,RPQNMLOLIIOFFAZ37DA,0.0,0.0,0.0,,
南竿鄉,土地,津沙段255-22地號,101.99,住,,,1081007,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,418156,4100,,0.0,0,,RPPNMLTJIIOFFAZ57DA,0.0,0.0,0.0,,
北竿鄉,土地,橋仔段98-4地號,159.89,其他,,,1081025,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,76747,480,,0.0,0,,RPPNMLPLIIOFFAZ37DA,0.0,0.0,0.0,,
南竿鄉,土地,仁愛段501地號,51.22,商,,,1081028,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,342337,6684,,0.0,0,,RPPNMLRLJIOFFAZ67DA,0.0,0.0,0.0,,
南竿鄉,土地,仁愛段503地號,64.28,商,,,1081028,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,431335,6710,,0.0,0,,RPPNMLOJJIOFFAZ17DA,0.0,0.0,0.0,,
莒光鄉,土地,大坪段80-19地號,25.01,住,,,1081008,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,50020,2000,,0.0,0,向政府機關承購之案件。；,RPPNMLQLJIOFFAZ57DA,0.0,0.0,0.0,,
莒光鄉,土地,大坪段80-20地號,16.99,住,,,1081008,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33980,2000,,0.0,0,向政府機關承購之案件。；,RPQNMLQLJIOFFAZ67DA,0.0,0.0,0.0,,
