編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSOMLMKJIOFFAH18CA,22,43.58,住家用,鋼筋混凝土造,86年9月1日,十六層,八層 陽台 花台
RPSOMLMKJIOFFAH18CA,22,3.46,共有部份,鋼筋混凝土造,86年9月1日,十七層,
RPSOMLMKJIOFFAH18CA,22,8.07,共有部份,鋼筋混凝土造,86年9月1日,十七層,
RPSRMLMKJIOFFAH48CA,38,81.03,住家用,鋼筋混凝土造,70年10月24日,五層,五層
RPVTMLMKJIOFFAH98CA,2,28.42,本共有部分之項目有：防空避難室兼停車空間、停車空間、管委會使用空間、公共服務空間、沿街開放空間及管理員室等項。,鋼筋混凝土造,107年1月26日,二十六層,
RPQQMLMKJIOFFAH18CA,14,27.85,共有部份,鋼筋混凝土造,95年1月25日,十二層,
RPQQMLMKJIOFFAH18CA,14,.01,管理員室,鋼筋混凝土造,95年1月25日,十二層,一層
RPQQMLMKJIOFFAH18CA,14,14.28,共有部份,鋼筋混凝土造,95年1月25日,十二層,
RPQQMLMKJIOFFAH18CA,14,80.01,住家用,鋼筋混凝土造,95年1月25日,十二層,四層 陽台 雨遮
RPQQMLMKJIOFFAH18CA,14,13.10,共有部份,鋼筋混凝土造,95年1月25日,十二層,
RPTPMLMKJIOFFAH38CA,47,89.08,住家用,加強磚造,62年1月18日,二層,一層 二層 騎樓
RPQRMLMKJIOFFAH28CA,22,28.36,辦公室,鋼筋混凝土造,86年11月17日,十四層,四層 陽台 露台 花台
RPQRMLMKJIOFFAH28CA,22,1.84,共有部份,鋼筋混凝土造,86年11月17日,十四層,
RPQRMLMKJIOFFAH28CA,22,7.92,共有部份,鋼筋混凝土造,86年11月17日,十四層,
RPUOMLNKJIOFFAH48CA,15,97.21,住家用,鋼筋混凝土造,93年7月23日,十二層,六層 陽台 雨遮
RPUOMLNKJIOFFAH48CA,15,18.57,共有部份,鋼筋混凝土造,93年7月23日,十二層,
RPUOMLNKJIOFFAH48CA,15,10.03,共有部份,鋼筋混凝土造,93年7月23日,十二層,
RPUOMLNKJIOFFAH48CA,15,.03,警衛室,鋼筋混凝土造,93年7月23日,十二層,一層
RPUOMLNKJIOFFAH48CA,15,27.34,共有部份,鋼筋混凝土造,93年7月23日,十二層,
RPOTMLNKJIOFFAH38CA,5,62.06,住家用,鋼筋混凝土造,103年9月15日,十四層,七層 陽台
RPOTMLNKJIOFFAH38CA,5,17.15,本共有部份之項目有附屬（公共服務空間、梯間、水箱、機械室）等４項。,鋼筋混凝土造,103年9月15日,十四層,
