鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
恆春鎮,房地(土地+建物),屏東縣恆春鎮樹林路25之2號,3121.27,,國家公園區,,1081112,土地1建物0車位0,,2,農舍,農舍,鋼筋混凝土造,0980601,310.23,0,0,0,無,無,無,80000,,,0.0,0,,RPQNMLNKJIOFFET17CC
東港鎮,房地(土地+建物),屏東縣東港鎮船頭路25230號2樓,43.65,住,,,1081023,土地1建物0車位0,,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830625,99.44,3,2,2,有,有,無,25000,251,,0.0,0,,RPTNMLOKJIOFFDT47CC
高樹鄉,土地,阿拔泉段78-43地號,390.0,,鄉村區,乙種建築用地,1081028,土地2建物0車位0,,,其他,,,,0.0,2,0,0,有,無,無,2000,5,,0.0,0,本筆土地租賃含一筆未保存登記之建物,RPSNMLTKJIOFFBT67CC
屏東市,房地(土地+建物),屏東縣屏東市中山路開明巷14號,826.4,,一般農業區,丁種建築用地,1081120,土地1建物0車位0,,1,倉庫,工場,鋼筋混凝土造,,819.35,10,2,2,有,無,無,62437,,,0.0,0,,RPSPMLTJKIOFFAT77CC
屏東市,房地(土地+建物),屏東縣屏東市莊敬街一段157號3F1,20.94,住,,,1081121,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870108,133.43,3,2,2,有,有,無,12000,90,,0.0,0,,RPROMLKKKIOFFAT76CC
屏東市,房地(土地+建物),屏東縣屏東市機場北路546號8樓,17.0,住,,,1081201,土地2建物0車位0,,8,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0881204,119.65,3,2,2,有,無,無,12500,104,,0.0,0,,RPPPMLLKKIOFFAT76CC
屏東市,建物,屏東縣屏東市大連路20巷3弄2之1號,0.0,住,,,1081219,土地1建物0車位0,全,2,透天厝,住家用,加強磚造,0850702,141.84,4,2,2,有,無,無,11000,78,,0.0,0,,RPTNMLKLKIOFFAT96CC
屏東市,建物,屏東縣屏東市長春街25之6號,0.0,住,,,1081219,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0781124,104.41,4,2,2,有,無,有,8000,77,,0.0,0,,RPUNMLKLKIOFFAT07CC
屏東市,房地(土地+建物),屏東縣屏東市古松西巷382之33號,753.0,住,,,1081225,土地1建物0車位0,全,4,透天厝,集合住宅、停車空間,鋼筋混凝土造,0890725,167.01,5,2,3,有,無,無,13500,81,,0.0,0,,RPTOMLPLKIOFFAT57CC
屏東市,房地(土地+建物),屏東縣屏東市自由路450號5樓之1,24.04,住,,,1081201,土地1建物0車位0,見其他登記事項,13,辦公商業大樓,商業用,鋼筋混凝土造,0860226,206.06,0,0,0,無,無,無,24000,116,,0.0,0,,RPPNMLSLKIOFFAT37CC
屏東市,房地(土地+建物),屏東縣屏東市協和東路32號八樓,24.12,住,,,1081209,土地1建物1車位0,八層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0870403,117.19,3,2,2,有,無,有,12000,102,,0.0,0,,RPSNMLLMKIOFFAT07CC
長治鄉,房地(土地+建物),屏東縣長治鄉香楊路47號,101.0,住,,,1081231,土地1建物0車位0,全,2,透天厝,住商用,加強磚造,0680723,130.5,0,0,0,無,無,無,12000,92,,0.0,0,,RPUPMLLMKIOFFAT47CC
屏東市,房地(土地+建物),屏東縣屏東市中正路177號,117.0,住,,,1090110,土地1建物0車位0,見其他登記事項,3,店面(店鋪),住商用,鋼筋混凝土造,0850517,252.3,0,0,0,無,無,無,45800,182,,0.0,0,,RPQOMLPKJHPFFAT17DC
屏東市,房地(土地+建物),屏東縣屏東市中正路466號,91.0,住,,,1081227,土地1建物0車位0,全,3,透天厝,住商用,鋼筋混凝土造,0680830,196.4,4,2,4,有,無,無,30000,153,,0.0,0,,RPQQMLLLJHPFFAT07DC
屏東市,房地(土地+建物),屏東縣屏東市旭東巷33號,241.0,住,,,1090205,土地1建物0車位0,全,1,透天厝,住家用,磚造,,59.39,0,0,3,有,無,無,10000,168,,0.0,0,,RPQOMLQJKHPFFAT17CC
屏東市,房地(土地+建物)+車位,屏東縣屏東市機場北路540號8F2,17.39,住,,,1090202,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0881204,145.64,3,2,2,有,無,有,13800,99,坡道平面,24.0,0,,RPTOMLQJKHPFFAT47CC
東港鎮,房地(土地+建物),屏東縣東港鎮大同路451號,1215.6,工,,,1090205,土地1建物0車位0,見其他登記事項,3,其他,辦公室,鋼筋混凝土造,0740216,508.62,0,0,0,無,無,無,100000,197,,0.0,0,,RPWOMLKKKHPFFDT57CC
