鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
西區,房地(土地+建物),臺中市西區大業路2號6樓之15,4.61,住,,,1081023,土地1建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830625,37.09,1,0,1,有,有,有,8500,229,,0.0,0,臺中市包租代管案件租金市價打9折。,RPQOMLLKJIOFFAB47CC
東區,房地(土地+建物),臺中市東區立德街149號4樓之1,27.0,住,,,1081018,土地2建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760701,86.38,3,1,4,有,無,有,10800,125,,0.0,0,臺中市包租代管案件租金市價打9折。,RPSOMLLKJIOFFAB67CC
西區,房地(土地+建物),臺中市西區三民路一段50巷8號13樓之56,2.78,商,,,1081031,土地2建物1車位0,十三層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840113,36.45,1,0,1,有,有,有,6000,165,,0.0,0,臺中市包租代管案件租金市價打9折。,RPUPMLLKJIOFFAB97CC
北區,房地(土地+建物),臺中市北區英才路290號3樓之4,21.52,住,,,1081025,土地1建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0741224,168.39,4,2,2,有,無,有,17100,102,,0.0,0,臺中市包租代管案件租金市價打9折。,RPOPMLLKJIOFFBB47CC
南屯區,建物,臺中市南屯區文心南路22號,0.0,住,,,1081031,土地0建物1車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,0940408,156.28,0,0,0,無,無,無,35000,224,,0.0,0,,RPORMLLKJIOFFCB77CC
西屯區,建物,臺中市西屯區朝富路213號8樓之9,0.0,其他,,,1081015,土地0建物0車位0,八層,34,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1040924,19.83,12,0,0,有,有,有,17850,900,,0.0,0,,RPXRMLLKJIOFFCB68CC
梧棲區,房地(土地+建物),臺中市梧棲區民生西街235號,62.0,住,,,1081101,土地1建物1車位0,全,4,透天厝,住商用,見其他登記事項,0651020,164.37,7,1,7,有,無,有,45407,276,,0.0,0,,RPRNMLLKJIOFFFB97CC
清水區,房地(土地+建物),臺中市清水區港新三路22號2樓之1,15.09,商,,,1081103,土地1建物1車位0,二層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070926,112.77,2,1,1,有,有,有,15000,133,,0.0,0,,RPSNMLLKJIOFFFB08CC
清水區,房地(土地+建物),臺中市清水區港新五路237號5樓之6,8.76,商,,,1081103,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080327,71.53,1,1,1,有,有,有,13000,182,,0.0,0,,RPTNMLLKJIOFFFB18CC
潭子區,房地(土地+建物),臺中市潭子區大富路一段3巷14弄1之4號,24.8,住,,,1081025,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780222,76.16000000000001,3,2,2,有,無,有,15300,201,,0.0,0,臺中市包租代管案件租金市價打9折。,RPTNMLLKJIOFFHB38CC
大里區,房地(土地+建物),臺中市大里區亞洲街147巷10之4號,23.06,住,,,1081014,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0681012,79.1,3,2,2,有,無,有,14400,182,,0.0,0,臺中市包租代管案件租金市價打9折。,RPSOMLLKJIOFFIB48CC
烏日區,建物,臺中市烏日區台中市烏日區健行路278號,3.97,住,,,1081106,土地0建物0車位0,四層,5,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1070119,40.03,1,0,1,有,無,有,9800,245,,0.0,0,,RPXOMLLKJIOFFIB98CC
烏日區,建物,臺中市烏日區台中市烏日區健行路278號,3.97,住,,,1081106,土地0建物0車位0,三層,5,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1070119,40.03,1,0,1,有,無,有,10000,250,,0.0,0,,RPOPMLLKJIOFFIB18CC
大肚區,房地(土地+建物)+車位,臺中市大肚區自由路441號11樓,10.82,住,,,1081025,土地2建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880712,108.16,3,2,2,有,無,有,16200,150,坡道機械,0.0,0,臺中市包租代管案件租金市價打9折。因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費、車位租金，管理費、停車位費用為承租人另行支付。,RPQNMLLKJIOFFKB38CC
龍井區,房地(土地+建物),臺中市龍井區新興路51之2號,74.77,,鄉村區,乙種建築用地,1081014,土地1建物0車位0,全,3,透天厝,住商用,加強磚造,0691201,199.2,8,3,3,有,無,無,43000,216,,0.0,0,,RPPNMLMKJIOFFKB38CC
龍井區,房地(土地+建物),臺中市龍井區遊園北路391巷5號,79.42,住,,,1081015,土地1建物0車位0,全,3,透天厝,住宅、梯間,鋼筋混凝土造,0921225,168.88,3,3,3,有,有,無,17000,101,,0.0,0,,RPQNMLMKJIOFFKB48CC
豐原區,房地(土地+建物),臺中市豐原區中正路695巷1號16樓,9.64,住,,,1081031,土地1建物1車位0,十六層,16,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0820208,86.24000000000001,2,1,1,有,無,有,13000,151,,0.0,0,臺中市包租代管案件租金市價打9折。,RPQOMLMKJIOFFDB87CC
大雅區,土地,六雅段1032地號,85.75,住,,,1081110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,15000,175,,0.0,0,含未登記建物3層樓透天厝4房3廳2衛,RPUNMLMKJIOFFHB58CC
潭子區,房地(土地+建物),臺中市潭子區得天街1號6樓,13.85,住,,,1081108,土地1建物1車位0,六層,7,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830316,100.8,3,2,2,有,有,有,14000,139,,0.0,0,臺中市包租代管案件租金市價打9折。,RPWNMLMKJIOFFHB78CC
沙鹿區,房地(土地+建物),臺中市沙鹿區自立路201號3樓之3,30.82,住,,,1081021,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1040112,113.03999999999999,2,1,2,有,有,有,15200,134,,0.0,0,臺中市包租代管案件租金市價打9折。,RPTPMLMKJIOFFFB48CC
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩七街95號8樓,8.3,住,,,1081101,土地1建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830711,149.77,4,2,3,有,有,有,17600,118,坡道機械,0.0,0,臺中市包租代管案件租金市價打9折。因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費、車位租金，管理費、停車位費用為承租人另行支付。,RPUUMLMKJIOFFCB78CC
