鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
東區,土地,旱新段600-2地號,157.1,住,,,1080908,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16450000,104710,,0.0,0,,RPTQMLLKJIOFFAB77CA,0.0,0.0,0.0,,
南區,房地(土地+建物),臺中市南區平順街１１號二樓,25.2,住,,,1081025,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671218,81.2,3,2,2,有,無,2600000,32020,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPVOMLMKJIOFFAB87CA,81.2,0.0,0.0,,
南區,房地(土地+建物)+車位,臺中市南區學府路１３６號５樓之２,17.73,住,,,1081019,土地3建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831229,178.61,4,2,2,有,有,7280000,40759,坡道平面,0.0,0,,RPWPMLMKJIOFFAB08CA,129.44,11.81,0.0,,
南區,房地(土地+建物),臺中市南區南平路２３６號８樓之５,8.72,商,,,1080701,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800917,102.69,2,2,2,有,有,4070000,39634,,0.0,0,,RPPOMLOKJIOFFAB47CA,73.42,7.27,0.0,,
西區,房地(土地+建物),臺中市西區精忠街５５號一樓,27.49,住,,,1080829,土地1建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0720721,83.1,1,2,1,有,無,8880000,106859,,0.0,0,含增建或未登記建物。；,RPQNMLSKJIOFFAB87CA,74.55,6.34,0.0,,
東區,土地,振興段61-5地號,209.33,住,,,1080924,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22160000,105862,,0.0,0,,RPVNMLSKJIOFFAB38CA,0.0,0.0,0.0,,
中區,房地(土地+建物),臺中市中區民權路１６４號１８樓之１５,1.93,住,,,1081002,土地2建物1車位0,十八層,二十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0860131,37.39,1,1,1,有,無,1520000,40653,,0.0,0,,RPVPMLSKJIOFFAB58CA,22.18,3.12,0.0,,
西區,房地(土地+建物),臺中市西區法院前街２之１號,82.0,住,,,1081007,土地4建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0540701,152.12,0,0,0,無,無,14800000,97292,,0.0,0,含增建或未登記建物。；,RPSOMLSKJIOFFAB18CA,152.12,0.0,0.0,,
西區,土地,公館段158-447地號,47.0,其他,,,1081018,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4211200,89600,,0.0,0,包含公共設施保留地之交易。；,RPTQMLTKJIOFFAB58CA,0.0,0.0,0.0,,
南區,房地(土地+建物)+車位,臺中市南區三民西路２３３號,16.31,住,,,1081008,土地3建物1車位1,一層，二層，三層，騎樓,十六層,店面(店鋪),住商用,鋼筋混凝土造,0830912,217.71,3,2,2,有,有,11880000,54568,坡道機械,0.0,0,,RPSNMLNLJIOFFAB67CA,151.25,30.59,0.0,,
西區,房地(土地+建物)+車位,臺中市西區日興街９８號二樓之六,11.46,商,,,1080923,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1000603,76.16999999999999,2,2,2,有,有,6200000,81397,坡道機械,13.9,0,,RPSPMLPLJIOFFAB08CA,34.97,4.69,0.0,,
東區,房地(土地+建物)+車位,臺中市東區東美街１２號,90.13,住,,,1080921,土地3建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,0881020,214.3,5,3,3,有,有,15500000,72325,坡道平面,31.96,0,,RPUQMLQLJIOFFAB48CA,157.2,23.86,0.0,,
南區,房地(土地+建物),臺中市南區工學二街２３７號,22.48,住,,,1081005,土地1建物2車位0,一層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0810527,110.64,3,2,2,有,有,4700000,42480,,0.0,0,含增建或未登記建物。；,RPRNMLLJKIOFFAB27CA,88.38,10.76,0.0,,
西區,房地(土地+建物)+車位,臺中市西區五權路２之１９２巷６號十一樓之三,13.22,商,,,1080930,土地2建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0960614,140.1,3,2,2,有,無,9250000,66024,坡道平面,0.0,0,,RPQQMLMJKIOFFAB57CA,70.07,9.28,0.0,,
北屯區,房地(土地+建物),臺中市北屯區大連路一段２５２號４樓之１４,9.97,住,,,1081005,土地1建物1車位0,四層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0731123,38.46,1,1,1,有,有,1900000,49402,,0.0,0,,RPVNMLLKJIOFFBB77CA,26.12,4.19,0.0,,
北屯區,房地(土地+建物),臺中市北屯區大連路三段36號,17.51,住,,,1081005,土地1建物1車位0,一層，二層，騎樓,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0870801,104.86,2,2,1,有,有,10100000,96319,,0.0,0,含增建或未登記建物。；,RPSNMLMKJIOFFBB57CA,77.29,3.38,0.0,,
北區,房地(土地+建物)+車位,臺中市北區文心路四段１９０號５樓之６,7.83,住,,,1080928,土地1建物1車位1,五層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0951225,86.95,1,1,1,有,有,5320000,61185,坡道機械,21.34,0,含增建或未登記建物。；,RPXOMLMKJIOFFBB18CA,39.47,7.12,0.0,,
北屯區,房地(土地+建物),臺中市北屯區東山路二段２５０巷６弄２３號,230.04,住,,,1081003,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0850108,146.95,4,2,3,有,有,6300000,42872,,0.0,0,含增建或未登記建物。；,RPPQMLMKJIOFFBB57CA,122.2,24.75,0.0,,
北屯區,房地(土地+建物),臺中市北屯區松竹北路111號,77.0,住,,,1081008,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0781123,243.64,4,3,3,有,無,16300000,66902,,0.0,0,含增建或未登記建物。；,RPTQMLMKJIOFFBB97CA,225.31,18.33,0.0,,
北屯區,土地,松昌段419-3地號,32.0,住,,,1081015,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3619200,113100,,0.0,0,畸零地或有合併使用之交易。；向政府機關承購之案件。；,RPORMLMKJIOFFBB57CA,0.0,0.0,0.0,,
北屯區,房地(土地+建物),臺中市北屯區同榮路２３９巷３６弄２０號,64.04,住,,,1081013,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0780828,104.76,3,1,2,有,無,6500000,62047,,0.0,0,,RPPRMLMKJIOFFBB67CA,86.33,18.43,0.0,,
北屯區,房地(土地+建物)+車位,臺中市北屯區景賢南二路３０３號二樓之６,12.02,商,,,1081021,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080827,119.78,2,2,2,有,有,5530000,46168,坡道機械,28.85,0,,RPPPMLNKJIOFFBB57CA,53.12,9.06,0.0,,
北區,房地(土地+建物),臺中市北區太原路三段６１巷１１之４號,20.93,住,,,1081007,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710925,100.72999999999999,5,0,5,有,無,5480000,54403,,0.0,0,含增建或未登記建物。；,RPVQMLNKJIOFFBB28CA,62.11,33.52,0.0,,
北屯區,房地(土地+建物),臺中市北屯區北屯路２１０號１３樓之２８,6.84,商,,,1081006,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830208,65.03,2,1,1,有,有,3960000,60895,,0.0,0,,RPWQMLNKJIOFFBB38CA,45.69,2.46,0.0,,
北屯區,土地,同榮段1304地號,312.64,其他,,,1081018,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14400000,46059,,0.0,0,包含公共設施保留地之交易。；,RPORMLNKJIOFFBB67CA,0.0,0.0,0.0,,
北區,房地(土地+建物),臺中市北區瑞祥街９４號,226.0,住,,,1081011,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0540223,79.13,3,2,1,有,無,17000000,214836,,0.0,0,含增建或未登記建物。；,RPUOMLOKJIOFFBB08CA,79.13,0.0,0.0,,
北區,房地(土地+建物)+車位,臺中市北區東光東街71號四樓,11.26,住,,,1080916,土地1建物1車位1,四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831214,88.36,3,2,1,有,有,4200000,47533,坡道機械,0.0,0,,RPQRMLOKJIOFFBB97CA,51.2,11.16,0.0,,
北區,房地(土地+建物)+車位,臺中市北區育隆路２號二十樓之２,24.89,商,,,1080818,土地1建物1車位2,二十層,二十層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050122,279.55,4,2,3,有,有,20000000,83071,坡道平面,66.48,2300000,,RPPNMLPKJIOFFBB57CA,136.59,12.66,0.0,,
北區,房地(土地+建物)+車位,臺中市北區育隆路２號四樓之２,24.89,商,,,1080928,土地1建物1車位2,四層,二十層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050122,276.35,4,2,3,有,有,18600000,76970,坡道平面,63.28,2200000,,RPSNMLPKJIOFFBB87CA,136.59,12.66,0.0,,
北屯區,房地(土地+建物)+車位,臺中市北屯區東山路一段１５４巷２２弄１６之８號１４樓之７,22.65,住,,,1081013,土地2建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080714,157.32999999999998,3,2,2,有,有,9350000,66127,坡道平面,32.57,1100000,,RPVQMLOKJIOFFBB38CA,74.15,10.73,0.0,,
北屯區,房地(土地+建物)+車位,臺中市北屯區東山路一段１５４巷２２弄１６之８號５樓之５,22.44,住,,,1070926,土地2建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080714,156.42000000000002,3,2,2,有,有,8750000,60557,坡道平面,32.57,1250000,,RPPOMLPKJIOFFBB67CA,74.15,10.11,0.0,,
北區,房地(土地+建物)+車位,臺中市北區青島路二段４８號５樓,58.3,住,,,1081006,土地2建物1車位1,五層，六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800517,418.90000000000003,6,2,3,有,有,16000000,38195,坡道平面,0.0,0,,RPROMLPKJIOFFBB87CA,360.59,35.32,0.0,,
北區,房地(土地+建物)+車位,臺中市北區育德路１００號十三樓之１,64.54,住,,,1081014,土地2建物1車位3,十三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990607,466.88,3,2,3,有,有,37880000,81134,坡道平面,89.22,0,,RPQPMLPKJIOFFBB87CA,221.14,38.13,0.0,,
北屯區,房地(土地+建物),臺中市北屯區中清路二段４６７號十二樓之２,7.99,住,,,1080929,土地1建物1車位0,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811020,89.15,3,2,2,有,有,4880000,54739,,0.0,0,,RPRNMLRKJIOFFBB97CA,54.7,6.39,0.0,,
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福十五路３１８號十二樓之６,16.69,商,,,1081011,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070907,176.0,3,2,2,有,有,8880000,50455,坡道機械,48.99,0,,RPRNMLTKJIOFFBB18CA,77.28,8.26,0.0,,
