編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPOMLMKJIOFFAU56CA,,58.63,集合住宅,鋼筋混凝土造,108年9月5日,六層,五層 陽台
RPPOMLMKJIOFFAU56CA,,24.60,本共有部分之項目有門廊、梯廳、電梯間、樓梯間、停車空間、機電空間、屋頂突出物等７項。,鋼筋混凝土造,108年9月5日,六層,
RPVOMLMKJIOFFAU17CA,,66.22,集合住宅,鋼筋混凝土造,108年9月5日,六層,三層 陽台
RPVOMLMKJIOFFAU17CA,,28.09,本共有部分之項目有門廊、梯廳、電梯間、樓梯間、停車空間、機電空間、屋頂突出物等７項。,鋼筋混凝土造,108年9月5日,六層,
RPXNMLMKJIOFFAU27CA,,50.01,集合住宅,鋼筋混凝土造,108年9月5日,六層,六層 陽台
RPXNMLMKJIOFFAU27CA,,20.99,本共有部分之項目有門廊、梯廳、電梯間、樓梯間、停車空間、機電空間、屋頂突出物等７項。,鋼筋混凝土造,108年9月5日,六層,
RPXOMLMKJIOFFAU37CA,,56.22,集合住宅,鋼筋混凝土造,108年9月5日,六層,五層 陽台
RPXOMLMKJIOFFAU37CA,,23.59,本共有部分之項目有門廊、梯廳、電梯間、樓梯間、停車空間、機電空間、屋頂突出物等７項。,鋼筋混凝土造,108年9月5日,六層,
RPWNMLMKJIOFFAU17CA,,52.91,集合住宅,鋼筋混凝土造,108年9月5日,六層,六層 陽台
RPWNMLMKJIOFFAU17CA,,22.15,本共有部分之項目有門廊、梯廳、電梯間、樓梯間、停車空間、機電空間、屋頂突出物等７項。,鋼筋混凝土造,108年9月5日,六層,
RPXNMLNKJIOFFAU37CA,1,53.06,集合住宅,鋼筋混凝土造,107年4月27日,十二層,四層 陽台
RPXNMLNKJIOFFAU37CA,1,16.40,共有部份,鋼筋混凝土造,107年4月27日,十二層,
RPXNMLNKJIOFFAU37CA,1,12.09,本共有部份之項目有防空避難室兼停車空間、機電設備、騎樓、Ｆ梯安全梯、一樓梯廳、一樓門廳、管委會使用空間、車道、Ｃ棟垃圾處理區等９項。,鋼筋混凝土造,107年4月27日,十二層,
RPQNMLOKJIOFFCU96CA,35,127.94,住家用,鋼筋混凝土加強磚造,73年7月1日,二層,一層 二層 陽台 騎樓
RPRNMLKLJIOFFCU76CA,42,114.02,住家用,鋼筋混凝土加強磚造,66年12月17日,二層,一層 二層 騎樓
RPRNMLRLJIOFFAU27CA,40,64.68,住家用,加強磚造,,一層,一層
RPPPMLTJKIOFFAU37CA,34,85.38,住商用,鋼筋混凝土造,75年4月2日,五層,一層 二層 陽台 騎樓
RPPPMLTJKIOFFAU37CA,34,6.14,共有部份,鋼筋混凝土造,75年4月2日,五層,
RPSOMLSLJIOFFAU57CA,25,22.78,住家用,鋼筋混凝土造,83年11月15日,十二層,五層 花台
RPSOMLSLJIOFFAU57CA,25,5.63,共有部份,鋼筋混凝土造,83年11月15日,十二層,
RPSOMLSLJIOFFAU57CA,25,6.19,共有部份,鋼筋混凝土造,83年11月15日,十二層,
RPQOMLSKJIOFFAU47EA,39,81.60,住家用,鋼筋混凝土加強磚造,69年12月23日,二層,一層 二層
RPUOMLPLJIOFFAU47CA,24,24.88,住家用,鋼筋混凝土造,84年8月19日,十一層,二層 陽台
RPUOMLPLJIOFFAU47CA,24,8.31,共有部份,鋼筋混凝土造,84年8月19日,十一層,
RPQNMLOKJIOFFAU76CA,9,288.40,住家用,鋼筋混凝土造,99年11月18日,三層,一層 二層 三層 陽台 屋頂突出物
RPRNMLOKJIOFFAU86CA,22,64.33,住家用,鋼筋混凝土造,87年4月3日,十層,二層 陽台
RPRNMLOKJIOFFAU86CA,22,13.70,共有部份,鋼筋混凝土造,87年4月3日,十層,
RPRNMLOKJIOFFAU86CA,22,5.83,共有部份,鋼筋混凝土造,87年4月3日,十層,
RPPPMLMKJIOFFAU66CA,14,183.12,住家用,鋼筋混凝土造,94年4月21日,三層,一層 二層 三層 陽台
RPUNMLNKJIOFFAU07CA,2,217.57,住家用,鋼筋混凝土造,107年1月22日,四層,一層 二層 三層 四層 陽台
RPTNMLNKJIOFFAU96CA,26,136.73,住家用,鋼筋混凝土造,82年10月29日,三層,一層 二層 三層 陽台
RPROMLOKJIOFFAU96CA,34,98.00,住家用,鋼筋混凝土加強磚造,74年8月12日,二層,一層 二層
RPSPMLQLJIOFFAU67EA,11,360.18,住家用,鋼筋混凝土造,97年10月8日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮 見其他登記事項
RPTNMLOKJIOFFAU07CA,22,46.53,住家用,鋼筋混凝土造,86年8月27日,九層,四層 五層 陽台
RPTNMLOKJIOFFAU07CA,22,7.93,共有部份,鋼筋混凝土造,86年8月27日,九層,
RPTNMLOKJIOFFAU07CA,22,6.49,共有部份,鋼筋混凝土造,86年8月27日,九層,
RPTNMLOKJIOFFAU07CA,22,2.21,共有部份,鋼筋混凝土造,86年8月27日,九層,
RPUOMLMKJIOFFAU07CA,26,77.94,住家用,鋼筋混凝土造,83年4月14日,六層,五層 陽台 花台
RPUOMLMKJIOFFAU07CA,26,34.76,共有部份,鋼筋混凝土造,83年4月14日,六層,
RPRNMLPKJIOFFAU96CA,32,25.04,住家用,鋼筋混凝土造,76年11月17日,七層,四層 陽台
RPRNMLPKJIOFFAU96CA,32,5.19,共有部份,鋼筋混凝土造,76年11月17日,七層,
RPSNMLPKJIOFFAU07CA,42,52.65,住家用,鋼筋混凝土加強磚造,66年6月1日,一層,一層
RPQNMLSKJIOFFAU17CA,30,178.70,住家用,鋼筋混凝土造,78年12月27日,二層,一層 二層 陽台 屋頂突出物 門廳
RPXNMLPKJIOFFAU57CA,36,76.17,住家用,鋼筋混凝土造,72年9月10日,四層,三層
RPXNMLPKJIOFFAU57CA,36,6.47,共有部份,鋼筋混凝土造,72年9月10日,四層,
RPUNMLLLJIOFFAU96CA,15,212.45,住家用,鋼筋混凝土造,94年3月24日,四層,一層 二層 三層 四層 陽台 屋頂突出物
RPTNMLKLJIOFFAU76CA,43,87.85,住家用,鋼筋混凝土加強磚造,65年10月4日,二層,一層 二層
RPROMLOJKIOFFAU96CA,53,67.62,住家用,磚造,56年1月1日,二層,一層 二層
RPVNMLRLJIOFFAU67CA,34,84.17,住家用,鋼筋混凝土造,74年7月20日,七層,五層 陽台
RPVNMLRLJIOFFAU67CA,,22.93,共有部份,鋼筋混凝土造,,七層,
RPXNMLOKJIOFFAU67EA,23,49.93,住家用,鋼筋混凝土造,85年10月29日,十六層,六層 陽台 花台
RPXNMLOKJIOFFAU67EA,23,8.46,共有部份,鋼筋混凝土造,85年10月29日,十六層,
RPXNMLOKJIOFFAU67EA,23,13.21,共有部份,鋼筋混凝土造,85年10月29日,十六層,
RPQNMLMJKIOFFCU76CA,,26.99,住家用,木造,,一層,一層
RPPNMLNJKIOFFCU76CA,,26.99,住家用,木造,,一層,一層
RPXOMLMJKIOFFAU37CA,47,91.26,住家用,鋼筋混凝土加強磚造,61年7月24日,二層,一層 二層
RPSNMLRLJIOFFAU37CA,27,135.53,住家用,鋼筋混凝土造,82年1月13日,三層,一層 二層 三層 陽台 平台
RPSPMLQLJIOFFAU47CA,24,60.63,商業用,鋼筋混凝土造,84年11月4日,十層,一層 平台
RPSPMLQLJIOFFAU47CA,24,11.35,共有部份,鋼筋混凝土造,84年11月4日,十層,
RPSPMLQLJIOFFAU47CA,24,14.29,共有部份,鋼筋混凝土造,84年11月4日,十層,
RPPOMLSKJIOFFAU17CA,30,131.64,住家用,鋼筋混凝土造,79年3月31日,四層,四層 陽台
RPPOMLSKJIOFFAU17CA,30,8.83,共有部份,鋼筋混凝土造,79年3月31日,四層,
RPTNMLLLJIOFFAU86CA,39,101.02,住商用,鋼筋混凝土加強磚造,70年4月9日,二層,一層 二層 騎樓
RPROMLPKJIOFFAU07CA,21,83.40,住家用,鋼筋混凝土造,87年5月7日,十層,七層 陽台
RPROMLPKJIOFFAU07CA,21,19.76,共有部份,鋼筋混凝土造,87年5月7日,十層,
RPQOMLPKJIOFFAU96CA,21,9.87,共有部份,鋼筋混凝土造,88年4月14日,五層,
RPQOMLPKJIOFFAU96CA,21,95.45,住家用,鋼筋混凝土造,88年4月14日,五層,五層 陽台 雨遮
RPQOMLPKJIOFFAU96CA,21,6.40,共有部份,鋼筋混凝土造,88年4月14日,五層,
RPUNMLPKJIOFFAU27CA,47,83.31,住家用,鋼筋混凝土加強磚造,61年12月20日,二層,一層 二層
RPSOMLSKJIOFFAU47CA,25,104.28,住家用,鋼筋混凝土造,84年3月21日,十三層,十二層 陽台 花台
RPSOMLSKJIOFFAU47CA,25,11.53,共有部份,鋼筋混凝土造,84年3月21日,十三層,
RPSOMLSKJIOFFAU47CA,25,12.20,共有部份,鋼筋混凝土造,84年3月21日,十三層,
RPSOMLOKJIOFFAU07CA,45,29.20,住家用,磚石造,63年6月1日,一層,一層
RPUOMLTKJIOFFAU77CA,16,201.19,住家用,鋼筋混凝土造,92年7月15日,三層,一層 二層 三層 陽台
RPTPMLSKJIOFFAU67CA,35,90.30,住家用,鋼筋混凝土加強磚造,73年8月31日,二層,一層 二層
