編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVNMLPLJIOFFCC68CC,20,203.39,第一至四層：鄉村住宅．地下層：停車位　機房　鄉村住宅,鋼筋混凝土造,88年7月3日,四層,
RPTNMLPLJIOFFCC48CC,24,183.83,住家用,鋼筋混凝土造,84年8月9日,四層,
RPTNMLPLJIOFFCC48CC,24,185.53,住家用,鋼筋混凝土造,84年8月9日,四層,
RPTNMLPLJIOFFCC48CC,24,163.91,住商用,鋼筋混凝土造,84年8月9日,四層,
RPTNMLPLJIOFFCC48CC,24,163.91,住商用,鋼筋混凝土造,84年8月9日,四層,
RPTNMLPLJIOFFCC48CC,24,13.15,住家用,鋼筋混凝土造,84年11月8日,一層,
RPQOMLRLJIOFFCC48CC,5,279.91,店舖、停車空間,鋼筋混凝土造,103年11月14日,十層,
RPPOMLKLKIOFFBC77DC,47,80.25,住商用,鋼筋混凝土加強磚造,62年1月24日,四層,
RPQOMLPLJIOFFBC18CC,21,112.97,住家用,鋼筋混凝土造,88年1月14日,十五層,
RPRNMLLKKIOFFBC77CC,56,44.53,住家用,加強磚造,52年6月1日,三層,
RPPOMLPLJIOFFBC08CC,21,32.25,住家用,鋼筋混凝土造,88年1月14日,十四層,
RPTOMLTJJHPFFCC78CC,21,47.58,住家用,鋼筋混凝土造,87年12月10日,十二層,
RPTOMLTJJHPFFCC78CC,21,8.35,共用部份,鋼筋混凝土造,87年12月10日,十二層,
RPTOMLTJJHPFFCC78CC,21,6.91,共用部份,鋼筋混凝土造,87年12月10日,十二層,
RPOOMLKLJIOFFBC47CC,41,101.87,住家用,鋼筋混凝土造,67年8月11日,五層,
RPSNMLPLKIOFFBC38CC,47,57.12,住商用,鋼筋混凝土造,61年6月26日,三層,
RPPNMLKKJHPFFBC47DC,1,125.92,店鋪,鋼筋混凝土造,108年4月9日,五層,
RPPOMLRKJHPFFBC18CC,33,91.12,住家用,鋼筋混凝土造,76年3月23日,五層,
RPROMLRKJHPFFCC58DC,26,105.41,住家用,鋼筋混凝土造,83年4月1日,五層,
RPROMLNJKHPFFCC18DC,24,149.62,見其他登記事項,鋼筋混凝土造,84年11月2日,三層,
RPROMLNJKHPFFCC18DC,24,95.00,共用部份,鋼筋混凝土造,84年11月2日,三層,
RPPNMLKMJHPFFBC57CC,48,92.25,住商用,鋼筋混凝土加強磚造,60年10月9日,四層,
RPUNMLLMJHPFFCC28CC,22,105.85,住家用,鋼筋混凝土造,86年10月17日,五層,
RPXNMLTJKIOFFCC56CC,12,416.15,１層：店舖．２至４層：集合住宅．突一層：樓梯間．突二層：水箱,鋼筋混凝土造,97年2月13日,四層,
RPPNMLKMKIOFFCC77CC,6,157.34,集合住宅,鋼筋混凝土造,102年7月4日,十五層,
RPSNMLMKKIOFFCC08CC,38,104.77,商業用,鋼筋混凝土造,70年6月30日,五層,
RPSNMLNKKIOFFCC18CC,,139.22,,,,,
