鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
嘉義市,房地(土地+建物),嘉義市嘉義市忠孝路790之12號7樓之5,14.18,住,,,1081101,土地1建物1車位0,七層,14,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1050510,119.53,2,2,2,有,有,有,31000,259,,0.0,0,含汽車停車位一位,RPXNMLNKJIOFFAI98CC
嘉義市,房地(土地+建物),嘉義市嘉義市博東路155號9樓2,15.27,住,,,1081117,土地1建物1車位0,九層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,26.96,3,1,2,有,有,有,10000,371,,0.0,0,,RPQOMLPLJIOFFAI68CC
嘉義市,房地(土地+建物),嘉義市嘉義市東洋新?619號4樓1,8.88,住,,,1081101,土地1建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0731129,42.019999999999996,1,1,1,有,有,有,5000,119,,0.0,0,含管理費、稅金或水電等費用。,RPSOMLPLJIOFFAI88CC
嘉義市,房地(土地+建物),嘉義市嘉義市博東路157號7樓2,13.67,住,,,1081110,土地1建物1車位0,七層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,112.72,3,2,2,有,有,有,11000,98,,0.0,0,,RPSNMLOJKIOFFAI58CC
嘉義市,房地(土地+建物),嘉義市嘉義市忠孝路790之6號6樓之1,17.7,住,,,1081108,土地1建物1車位0,六層,14,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1050510,146.73,3,2,2,有,有,有,36000,245,,0.0,0,含汽車機械停車位一位,RPPNMLQJKIOFFAI48CC
嘉義市,房地(土地+建物),嘉義市嘉義市彌陀路283號,73.0,住,,,1081115,土地1建物0車位0,見其他登記事項,2,店面(店鋪),住家用,見使用執照,0570610,93.95,0,0,0,無,無,無,10000,106,,0.0,0,,RPPNMLKKKIOFFAI97CC
嘉義市,房地(土地+建物),嘉義市嘉義市博東路115號3樓2,9.65,住,,,1081210,土地1建物1車位0,三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,79.56,2,1,1,有,有,有,9500,119,,0.0,0,,RPWNMLLKKIOFFAI78CC
嘉義市,建物,嘉義市嘉義市國華街306號,0.0,,,,1081120,土地0建物0車位0,全,5,透天厝,見其他登記事項,見其他登記事項,1041110,26.45,1,0,1,有,無,有,8500,321,,0.0,0,含管理費、稅金或水電等費用。,RPROMLNKKIOFFAI58CC
嘉義市,房地(土地+建物),嘉義市嘉義市博東路155號12樓2,15.4,住,,,1081128,土地1建物1車位0,十二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,124.74000000000001,3,2,2,有,有,有,13000,104,,0.0,0,,RPXNMLLLKIOFFAI98CC
嘉義市,房地(土地+建物),嘉義市嘉義市林森東路547號1樓,79.0,住,,,1081209,土地1建物1車位0,一層,4,店面(店鋪),住商用,鋼筋混凝土造,0780503,39.43,0,0,0,無,無,無,10000,254,,0.0,0,,RPPNMLSLKIOFFAI88CC
嘉義市,房地(土地+建物),嘉義市嘉義市博東路151號8樓4,3.5,住,,,1081203,土地1建物1車位0,八層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,147.55,4,2,2,有,有,有,11000,75,,0.0,0,,RPQNMLSLKIOFFAI98CC
