編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXOMLNKJIOFFBJ09CA,12,.07,管理員室,鋼筋混凝土造,96年7月31日,二十三層,一層
RPXOMLNKJIOFFBJ09CA,12,66.01,共用部分,鋼筋混凝土造,96年7月31日,二十三層,
RPXOMLNKJIOFFBJ09CA,12,.01,共用部分,鋼筋混凝土造,96年7月31日,二十三層,
RPPNMLMKJIOFFBJ08CA,15,124.70,住家用,鋼筋混凝土造,93年12月28日,十四層,三層 陽台 雨遮
RPPNMLMKJIOFFBJ08CA,15,69.15,共用部分,鋼筋混凝土造,93年12月28日,十四層,
RPXOMLNKJIOFFBJ09CA,12,144.64,住家用,鋼筋混凝土造,96年7月31日,二十三層,十六層 陽台
RPXOMLNKJIOFFBJ09CA,12,33.63,共用部分,鋼筋混凝土造,96年7月31日,二十三層,
RPXOMLNKJIOFFBJ09CA,12,19.41,共用部分,鋼筋混凝土造,96年7月31日,二十三層,
RPUOMLOKJIOFFBJ88CA,40,115.20,住家用,加強磚造,69年1月18日,二層,一層 二層
RPSOMLLKJIOFFBJ38CA,6,160.22,住家用,鋼筋混凝土造,102年5月13日,十二層,八層 陽台 雨遮
RPSOMLLKJIOFFBJ38CA,6,107.14,本共有部分之項目有防空避難室兼停車空間，停車空間，頂蓋型廣場式開放空間等三項。,鋼筋混凝土造,102年5月13日,十二層,
RPSOMLLKJIOFFBJ38CA,6,40.48,本共有部分之項目有樓梯間，機械室，儲藏室，水箱機房等四項。,鋼筋混凝土造,102年5月13日,十二層,
RPRNMLTKJIOFFBJ98CA,6,111.92,本共有部分之項目有防空避難室兼停車空間、梯廳、排煙室、水錶室、緊急昇降梯、電梯機械室等六項。,鋼筋混凝土造,102年3月29日,十四層,
RPRNMLTKJIOFFBJ98CA,6,146.16,住家用,鋼筋混凝土造,102年3月29日,十四層,八層 陽台 雨遮
RPPOMLNKJIOFFCJ38CA,1,185.86,住家用、停車空間,鋼筋混凝土造,107年11月12日,四層,一層 二層 三層 四層 陽台
RPOQMLNJKIOFFBJ38CA,4,.09,住家用,鋼筋混凝土造,104年4月17日,二十九層,一層
RPOQMLNJKIOFFBJ38CA,4,.00,本共有部分之項目有開放空間、管委會空間、集中式垃圾貯存空間、車道、梯廳、排煙室、安全梯、升降機道、公共服務空間、室內游泳池、浴室、機房等十二項。,鋼筋混凝土造,104年4月17日,二十九層,
RPOQMLNJKIOFFBJ38CA,4,150.42,住家用,鋼筋混凝土造,104年4月17日,二十九層,二十二層 陽台 雨遮
RPOQMLNJKIOFFBJ38CA,4,59.50,本共有部分之項目有停車空間、防災中心、台電配電室、車道、梯廳、排煙室、安全梯、升降機道、游泳池機房、消防中繼機房、電信室、水箱、發電機房、配電室、防空避難室兼停車空間、消防機房、泵浦機房、汙水機房等十八項。,鋼筋混凝土造,104年4月17日,二十九層,
RPOQMLNJKIOFFBJ38CA,4,31.77,本共有部分之項目有梯廳、排煙室、安全梯、升降機道、機械室、連結中繼泵機房、水箱等七項。,鋼筋混凝土造,104年4月17日,二十九層,
RPOQMLNJKIOFFBJ38CA,4,9.28,本共有部分之項目有開放空間、管委會空間、集中式垃圾貯存空間、車道、梯廳、排煙室、安全梯、升降機道、公共服務空間、室內游泳池、浴室、機房等十二項。,鋼筋混凝土造,104年4月17日,二十九層,
RPOQMLNJKIOFFBJ38CA,4,25.98,本共有部分之項目有停車空間、防災中心、台電配電室、車道、梯廳、排煙室、安全梯、升降機道、游泳池機房、消防中繼機房、電信室、水箱、發電機房、配電室、防空避難室兼停車空間、消防機房、泵浦機房、汙水機房等十八項。,鋼筋混凝土造,104年4月17日,二十九層,
RPVNMLQLJIOFFBJ56CA,25,12.73,共用部分,鋼筋混凝土造,83年5月4日,六層,
RPVNMLQLJIOFFBJ56CA,25,99.45,住家用,鋼筋混凝土造,83年5月4日,六層,二層 陽台
RPVNMLQLJIOFFBJ56CA,25,23.03,共用部分,鋼筋混凝土造,83年5月4日,七層,
RPOSMLSLJIOFFBJ56CA,3,58.20,住家用,鋼筋混凝土造,105年9月21日,二十一層,十八層 陽台 雨遮
RPOSMLSLJIOFFBJ56CA,3,62.48,本共有部分之項目有防空避難室兼停車空間、排煙室、緊急昇降機、門廳、外廊、環保資源室、防災中心、梯廳、梯間、樓梯間、機械室、消防機房、水箱、楊水泵機房、汙水機房、消防中繼水箱、消防中繼機房、緊急發電機房、電信機房、景觀機房、台電配電室、機電機房、電梯等二十三項。,鋼筋混凝土造,105年9月21日,二十一層,
RPOSMLSLJIOFFBJ56CA,3,.28,商業用,鋼筋混凝土造,105年9月21日,二十一層,一層 見其他登記事項
RPOSMLSLJIOFFBJ56CA,3,.14,本共有部分之項目有防空避難室兼停車空間、排煙室、緊急昇降機、門廳、外廊、環保資源室、防災中心、梯廳、梯間、樓梯間、機械室、消防機房、水箱、楊水泵機房、汙水機房、消防中繼水箱、消防中繼機房、緊急發電機房、電信機房、景觀機房、台電配電室、機電機房、電梯等二十三項。,鋼筋混凝土造,105年9月21日,二十一層,
RPSNMLTJKIOFFCJ56CA,,91.61,集合住宅,鋼筋混凝土造,108年7月16日,五層,二層 陽台
RPSNMLTJKIOFFCJ56CA,,41.78,本共有部分之項目有停車空間、樓梯間等二項,鋼筋混凝土造,108年7月16日,五層,
RPRPMLNJKIOFFBJ58CA,4,.09,住家用,鋼筋混凝土造,104年4月17日,二十九層,一層
RPRPMLNJKIOFFBJ58CA,4,.00,本共有部分之項目有開放空間、管委會空間、集中式垃圾貯存空間、車道、梯廳、排煙室、安全梯、升降機道、公共服務空間、室內游泳池、浴室、機房等十二項。,鋼筋混凝土造,104年4月17日,二十九層,
RPRPMLNJKIOFFBJ58CA,4,150.42,住家用,鋼筋混凝土造,104年4月17日,二十九層,二十層 陽台 雨遮
RPRPMLNJKIOFFBJ58CA,4,59.50,本共有部分之項目有停車空間、防災中心、台電配電室、車道、梯廳、排煙室、安全梯、升降機道、游泳池機房、消防中繼機房、電信室、水箱、發電機房、配電室、防空避難室兼停車空間、消防機房、泵浦機房、汙水機房等十八項。,鋼筋混凝土造,104年4月17日,二十九層,
RPRPMLNJKIOFFBJ58CA,4,31.77,本共有部分之項目有梯廳、排煙室、安全梯、升降機道、機械室、連結中繼泵機房、水箱等七項。,鋼筋混凝土造,104年4月17日,二十九層,
RPRPMLNJKIOFFBJ58CA,4,9.28,本共有部分之項目有開放空間、管委會空間、集中式垃圾貯存空間、車道、梯廳、排煙室、安全梯、升降機道、公共服務空間、室內游泳池、浴室、機房等十二項。,鋼筋混凝土造,104年4月17日,二十九層,
RPRPMLNJKIOFFBJ58CA,4,25.98,本共有部分之項目有停車空間、防災中心、台電配電室、車道、梯廳、排煙室、安全梯、升降機道、游泳池機房、消防中繼機房、電信室、水箱、發電機房、配電室、防空避難室兼停車空間、消防機房、泵浦機房、汙水機房等十八項。,鋼筋混凝土造,104年4月17日,二十九層,
RPWNMLTJKIOFFCJ96CA,,63.22,集合住宅,鋼筋混凝土造,108年7月16日,五層,二層 陽台
RPWNMLTJKIOFFCJ96CA,,28.52,本共有部分之項目有停車空間、樓梯間等二項,鋼筋混凝土造,108年7月16日,五層,
RPUNMLTJKIOFFCJ76CA,,117.60,集合住宅,鋼筋混凝土造,108年7月16日,五層,二層 陽台
RPUNMLTJKIOFFCJ76CA,,51.73,本共有部分之項目有停車空間、樓梯間等二項,鋼筋混凝土造,108年7月16日,五層,
RPTNMLTJKIOFFCJ66CA,,90.69,集合住宅,鋼筋混凝土造,108年7月16日,五層,二層 陽台
RPTNMLTJKIOFFCJ66CA,,41.12,本共有部分之項目有停車空間、樓梯間等二項,鋼筋混凝土造,108年7月16日,五層,
RPVOMLQLJIOFFBJ66CA,26,52.73,共用部分,鋼筋混凝土造,82年11月18日,七層,
RPVOMLQLJIOFFBJ66CA,26,111.26,住家用,鋼筋混凝土造,82年11月18日,七層,六層 陽台
RPUNMLSKJIOFFBJ56CA,14,68.92,住家用,鋼筋混凝土造,94年11月16日,十二層,十層 陽台
RPUNMLSKJIOFFBJ56CA,14,.08,商業用,鋼筋混凝土造,94年11月16日,十二層,一層
RPOOMLSKJIOFFBJ68CA,22,148.42,商業用,鋼筋混凝土造,86年11月4日,九層,一層 二層 陽台 平台 騎樓
RPUNMLSKJIOFFBJ56CA,14,15.00,共用部分,鋼筋混凝土造,94年11月16日,十三層,
