編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQPMLTKJIOFFAX77CA,13,114.80,集合住宅,鋼筋混凝土造,95年6月29日,12,八層 陽台
RPQPMLTKJIOFFAX77CA,13,77.87,共用部份,鋼筋混凝土造,95年6月29日,十四層,
RPQNMLOKJIOFFAX07CA,,16.48,住家用,造,,一層,一層
RPRNMLLKJIOFFAX86CA,25,135.24,住家用,鋼筋混凝土造,83年5月9日,七層,六層 見其他登記事項
RPRNMLLKJIOFFAX86CA,25,2.00,梯間,鋼筋混凝土造,83年5月9日,七層,
RPRNMLLKJIOFFAX86CA,25,9.12,電梯間,鋼筋混凝土造,83年5月9日,七層,
RPRNMLLKJIOFFAX86CA,25,23.28,機械室、避難室,鋼筋混凝土造,83年5月9日,七層,
RPPNMLLLJIOFFAX76CA,1,342.02,住家用,鋼筋混凝土造,108年1月19日,四層,一層 二層 三層 四層 見其他登記事項 見其他登記事項
RPVOMLMLJIOFFAX57CA,13,106.08,集合住宅,鋼筋混凝土造,95年7月10日,十四層,二層 陽台
RPVOMLMLJIOFFAX57CA,13,68.62,共用部份,鋼筋混凝土造,95年7月10日,十四層,
RPQNMLLMKIOFFAX07CA,26,366.92,住商用,鋼筋混凝土造,82年7月30日,五層,一層 二層 三層 四層 五層 騎樓 電梯樓梯間 地下層
RPQNMLLMKIOFFAX07CA,33,355.00,住商用,鋼筋混凝土造,75年12月11日,五層,一層 二層 三層 四層 五層 電梯樓梯間 夾層 地下層
RPQNMLLMKIOFFAX07CA,33,355.00,住商用,鋼筋混凝土造,75年12月11日,五層,一層 二層 三層 四層 五層 騎樓 電梯樓梯間 地下層
RPPNMLPLJIOFFAX17CA,13,107.67,集合住宅,鋼筋混凝土造,95年7月10日,十四層,二層 陽台
RPPNMLPLJIOFFAX17CA,13,69.52,共用部份,鋼筋混凝土造,95年7月10日,十四層,
RPTNMLSKJIOFFAX77CA,38,153.30,住商用,鋼筋混凝土造,70年7月9日,三層,一層 二層 三層 電梯樓梯間 地下層
RPSNMLLLJIOFFAX07CA,33,121.80,住家用,鋼筋混凝土加強磚造,76年3月28日,三層,一層 二層 三層 騎樓
RPOOMLKLJIOFFAX66CA,40,94.88,住家用,鋼筋混凝土加強磚造,68年11月30日,二層,一層 二層 電梯樓梯間
RPSNMLSKJIOFFAX67CA,9,422.07,住家用,鋼筋混凝土造,100年1月4日,三層,一層 二層 三層 見其他登記事項
RPSPMLTKJIOFFAX97CA,37,116.60,住家用,鋼筋混凝土加強磚造,72年2月1日,三層,一層 二層 三層
RPSNMLTKJIOFFAX77CA,13,225.62,住家用,鋼筋混凝土造,95年9月25日,三層,一層 二層 三層 陽台 電梯樓梯間
RPQNMLNJJHPFFAX86CA,,428.94,住家用,鋼筋混凝土造,108年7月3日,四層,一層 二層 三層 四層 見其他登記事項 見其他登記事項
RPQNMLTKJIOFFAX57CA,47,43.95,商業用,鋼筋混凝土加強空心磚造,61年8月28日,二層,一層 二層
RPOOMLTJKIOFFAX47CA,43,47.16,住商用,鋼筋混凝土造,66年2月7日,三層,一層 二層 三層
RPPOMLKLJIOFFAX76CA,11,175.57,住家用,鋼筋混凝土造,98年2月27日,三層,一層 二層 三層 陽台
RPRNMLPLJIOFFAX37CA,3,65.29,集合住宅,鋼筋混凝土造,106年3月28日,十層,三層 見其他登記事項
RPRNMLPLJIOFFAX37CA,3,49.02,共同使用,鋼筋混凝土造,106年3月28日,十層,
RPQNMLQLJIOFFAX37CA,28,815.84,商業用,鋼筋混凝土造,80年6月24日,七層,一層 二層 三層 四層 五層 六層 七層 地下層 見其他登記事項 見其他登記事項
RPUNMLQLJIOFFAX77CA,24,145.16,住商用,鋼筋混凝土造,85年3月8日,十層,一層 二層 三層 見其他登記事項
RPUNMLQLJIOFFAX77CA,24,24.31,停車場、梯間、機械房、蓄水池、電樓梯間、走道（１～１０樓）,鋼筋混凝土造,85年3月8日,十層,
RPPNMLSLJIOFFAX47CA,23,88.17,辦公室,鋼筋混凝土造,85年8月28日,十二層,四層 見其他登記事項
RPPNMLSLJIOFFAX47CA,23,31.06,電樓梯間、避難室、停車場、門廳,鋼筋混凝土造,85年8月28日,十二層,
RPSNMLQLJIOFFAX57CA,24,104.62,住家用,鋼筋混凝土造,85年2月2日,八層,四層 陽台
RPSNMLQLJIOFFAX57CA,24,16.18,避難室、停車空間,鋼筋混凝土造,85年2月2日,八層,
RPSNMLQLJIOFFAX57CA,24,12.33,電氣室、台電受電室、電樓梯間,鋼筋混凝土造,85年2月2日,八層,
RPSNMLQLJIOFFAX57CA,24,1.39,門廊、門廳,鋼筋混凝土造,85年2月2日,八層,
RPPNMLTLJIOFFAX57CA,2,255.46,住家用,鋼筋混凝土造,107年3月28日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPQNMLSLJIOFFAX57CA,55,103.20,住家用,筋空心磚造,53年11月28日,三層,一層 二層 三層
RPSNMLQJKIOFFAX47CA,23,25.03,辦公室,鋼筋混凝土造,85年8月28日,十二層,四層 見其他登記事項
RPSNMLQJKIOFFAX47CA,23,8.04,電樓梯間、避難室、停車場、門廳,鋼筋混凝土造,85年8月28日,十二層,
RPQNMLPLJIOFFAX37DA,102,57.48,住家用,造,7年1月1日,一層,一層
RPPNMLNJKIOFFAX96DA,43,90.86,住家用,鋼筋混凝土加強磚造,66年4月9日,二層,一層 二層 電梯樓梯間
RPTNMLQJKIOFFAX57CA,1,546.09,住家用,鋼筋混凝土造,108年1月28日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPSNMLKKKIOFFAX96CA,1,60.31,住家用,鋼筋混凝土造,107年11月5日,五層,四層 見其他登記事項
RPSNMLKKKIOFFAX96CA,1,11.53,共用部份,鋼筋混凝土造,107年11月5日,五層,
RPSNMLKKKIOFFAX96CA,1,1.05,樓梯間,鋼筋混凝土造,107年11月5日,五層,
RPSNMLKKKIOFFAX96CA,1,5.86,共用部份,鋼筋混凝土造,107年11月5日,五層,
RPWNMLTJKIOFFAX18CA,25,92.07,集合住宅,鋼筋混凝土造,84年1月19日,五層,四層 見其他登記事項
RPWNMLTJKIOFFAX18CA,25,13.04,樓梯間,鋼筋混凝土造,84年1月19日,五層,
RPRNMLTJKIOFFAX77DA,42,21.76,住商用,鋼筋加強造,66年11月26日,二層,一層 二層
RPQNMLTJKIOFFAX67DA,42,21.76,住商用,鋼筋加強造,66年11月26日,二層,一層 二層
RPSNMLTJKIOFFAX87DA,42,21.76,住商用,鋼筋加強造,66年11月26日,二層,一層 二層
RPPNMLQJKIOFFAX27DA,,15.49,住家用,造,,一層,一層
RPTNMLTJKIOFFAX87CA,45,79.61,住家用,鋼筋混凝土加強磚造,63年10月7日,二層,一層 二層 電梯樓梯間
RPPNMLOKKIOFFAX07CA,,52.25,住家用,造,,一層,一層
RPPNMLKKKIOFFAX66CA,6,201.46,住家用,鋼筋混凝土造,102年12月13日,四層,一層 二層 三層 四層 見其他登記事項
RPTNMLNKKIOFFAX37CA,1,88.82,集合住宅,鋼筋混凝土造,107年7月5日,七層,七層 見其他登記事項
RPTNMLNKKIOFFAX37CA,1,59.52,共用部份,鋼筋混凝土造,107年7月5日,七層,
RPTNMLNKKIOFFAX37CA,1,88.82,集合住宅,鋼筋混凝土造,107年7月5日,七層,二層 見其他登記事項
RPTNMLNKKIOFFAX37CA,1,59.52,共用部份,鋼筋混凝土造,107年7月5日,七層,
RPTNMLNKKIOFFAX37CA,1,63.19,共用部份,鋼筋混凝土造,107年7月5日,七層,
RPTNMLNKKIOFFAX37CA,1,94.57,集合住宅,鋼筋混凝土加強磚造,107年7月5日,七層,二層 見其他登記事項
RPTNMLNKKIOFFAX37CA,1,63.19,共用部份,鋼筋混凝土造,107年7月5日,七層,
RPTNMLNKKIOFFAX37CA,1,94.57,集合住宅,鋼筋混凝土造,107年7月5日,七層,二層 見其他登記事項
RPTNMLNKKIOFFAX37CA,1,331.82,共用部份,鋼筋混凝土造,107年7月5日,七層,
RPTNMLNKKIOFFAX37CA,1,88.82,集合住宅,鋼筋混凝土造,107年7月5日,七層,二層 見其他登記事項
RPTNMLNKKIOFFAX37CA,1,59.52,共用部份,鋼筋混凝土造,107年7月5日,七層,
RPTNMLNKKIOFFAX37CA,1,88.82,集合住宅,鋼筋混凝土造,107年7月5日,七層,三層 見其他登記事項
RPTNMLNKKIOFFAX37CA,1,63.19,共用部份,鋼筋混凝土造,107年7月5日,七層,
RPTNMLNKKIOFFAX37CA,1,94.61,集合住宅,鋼筋混凝土造,107年7月5日,七層,三層 見其他登記事項
RPTNMLNKKIOFFAX37CA,1,63.19,共用部份,鋼筋混凝土造,107年7月5日,七層,
RPTNMLNKKIOFFAX37CA,1,94.61,集合住宅,鋼筋混凝土造,107年7月5日,七層,三層 見其他登記事項
RPTNMLNKKIOFFAX37CA,1,59.52,共用部份,鋼筋混凝土造,107年7月5日,七層,
RPTNMLNKKIOFFAX37CA,1,88.82,集合住宅,鋼筋混凝土造,107年7月5日,七層,三層 見其他登記事項
RPTNMLNKKIOFFAX37CA,1,59.52,共用部份,鋼筋混凝土造,107年7月5日,七層,
RPTNMLNKKIOFFAX37CA,1,88.82,集合住宅,鋼筋混凝土造,107年7月5日,七層,四層 見其他登記事項
RPTNMLNKKIOFFAX37CA,1,63.19,共用部份,鋼筋混凝土造,107年7月5日,七層,
RPTNMLNKKIOFFAX37CA,1,94.61,集合住宅,鋼筋混凝土造,107年7月5日,七層,四層 見其他登記事項
RPTNMLNKKIOFFAX37CA,1,63.19,共用部份,鋼筋混凝土造,107年7月5日,七層,
RPTNMLNKKIOFFAX37CA,1,94.61,集合住宅,鋼筋混凝土造,107年7月5日,七層,四層 見其他登記事項
RPTNMLNKKIOFFAX37CA,1,59.52,共用部份,鋼筋混凝土造,107年7月5日,七層,
RPTNMLNKKIOFFAX37CA,1,88.82,集合住宅,鋼筋混凝土造,107年7月5日,七層,四層 見其他登記事項
RPTNMLNKKIOFFAX37CA,1,59.52,共用部份,鋼筋混凝土造,107年7月5日,七層,
RPTNMLNKKIOFFAX37CA,1,88.82,集合住宅,鋼筋混凝土造,107年7月5日,七層,五層 見其他登記事項
RPTNMLNKKIOFFAX37CA,1,63.19,共用部份,鋼筋混凝土造,107年7月5日,七層,
RPTNMLNKKIOFFAX37CA,1,94.61,集合住宅,鋼筋混凝土造,107年7月5日,七層,五層 見其他登記事項
RPTNMLNKKIOFFAX37CA,1,63.19,共用部份,鋼筋混凝土造,107年7月5日,七層,
RPTNMLNKKIOFFAX37CA,1,94.61,集合住宅,鋼筋混凝土造,107年7月5日,七層,五層 見其他登記事項
RPTNMLNKKIOFFAX37CA,1,59.52,共用部份,鋼筋混凝土造,107年7月5日,七層,
RPTNMLNKKIOFFAX37CA,1,88.82,集合住宅,鋼筋混凝土造,107年7月5日,七層,五層 見其他登記事項
RPTNMLNKKIOFFAX37CA,1,59.52,共用部份,鋼筋混凝土造,107年7月5日,七層,
RPTNMLNKKIOFFAX37CA,1,88.82,集合住宅,鋼筋混凝土造,107年7月5日,七層,六層 見其他登記事項
RPTNMLNKKIOFFAX37CA,1,63.36,共用部份,鋼筋混凝土造,107年7月5日,七層,
RPTNMLNKKIOFFAX37CA,1,94.61,集合住宅,鋼筋混凝土造,107年7月5日,七層,六層 見其他登記事項
RPTNMLNKKIOFFAX37CA,1,63.36,共用部份,鋼筋混凝土造,107年7月5日,七層,
RPTNMLNKKIOFFAX37CA,1,94.61,集合住宅,鋼筋混凝土造,107年7月5日,七層,六層 見其他登記事項
RPTNMLNKKIOFFAX37CA,1,59.52,共用部份,鋼筋混凝土造,107年7月5日,七層,
RPTNMLNKKIOFFAX37CA,1,88.82,集合住宅,鋼筋混凝土造,107年7月5日,七層,六層 見其他登記事項
RPTNMLNKKIOFFAX37CA,1,88.82,集合住宅,鋼筋混凝土造,107年7月5日,七層,七層 見其他登記事項
RPTNMLNKKIOFFAX37CA,1,59.52,共用部份,鋼筋混凝土造,107年7月5日,七層,
RPTNMLNKKIOFFAX37CA,1,94.61,集合住宅,鋼筋混凝土造,107年7月5日,七層,七層 見其他登記事項
RPTNMLNKKIOFFAX37CA,1,63.36,共用部份,鋼筋混凝土造,107年7月5日,七層,
RPTNMLNKKIOFFAX37CA,1,94.61,集合住宅,鋼筋混凝土造,107年7月5日,七層,七層 見其他登記事項
RPTNMLNKKIOFFAX37CA,1,63.36,共用部份,鋼筋混凝土造,107年7月5日,七層,
RPUNMLQKKIOFFAX77CA,6,325.51,住家用,鋼筋混凝土造,102年12月17日,四層,一層 二層 三層 四層 見其他登記事項 見其他登記事項
RPPNMLPKKIOFFAX17CA,44,71.40,住家用,鋼筋混凝土加強空心磚造,64年8月19日,二層,一層 二層
RPPNMLMKKIOFFAX86CA,4,239.95,住家用,鋼筋混凝土造,104年9月8日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPPNMLQKKIOFFAX27CA,23,29.30,辦公室,鋼筋混凝土造,85年8月28日,十二層,四層 見其他登記事項
RPPNMLQKKIOFFAX27CA,23,10.60,電樓梯間、避難室、停車場、門廳,鋼筋混凝土造,85年8月28日,十二層,
RPPNMLLMKIOFFAX07DA,24,102.26,住家用,鋼筋混凝土造,84年8月4日,七層,二層 陽台
RPPNMLLMKIOFFAX07DA,24,39.92,,鋼筋混凝土造,84年8月4日,七層,
RPPNMLMLKIOFFAX96CA,25,121.03,住家用,鋼筋混凝土造,83年6月6日,六層,六層 見其他登記事項
RPPNMLMLKIOFFAX96CA,25,44.17,電梯、樓梯間,鋼筋混凝土造,83年6月6日,六層,
RPPNMLQLKIOFFAX37CA,41,79.14,住家用,鋼筋混凝土加強磚造,68年4月22日,二層,一層 二層 電梯樓梯間
RPSNMLRLKIOFFAX77CA,9,338.06,住商用,鋼筋混凝土造,99年9月30日,四層,一層 二層 三層 四層 水箱 見其他登記事項
RPQNMLKMKIOFFAX96CA,27,113.17,住家用,鋼筋混凝土造,81年10月15日,三層,一層 二層 三層 水塔 電梯樓梯間 夾層
RPQNMLRJJHPFFAX27CA,24,235.65,住家用,鋼筋混凝土造,85年2月15日,十層,六層 見其他登記事項
RPQNMLRJJHPFFAX27CA,24,33.63,電樓梯間、梯間,鋼筋混凝土造,85年2月15日,十層,
RPQNMLRJJHPFFAX27CA,24,97.78,避難室、停車空間,鋼筋混凝土造,85年2月15日,十層,
RPPNMLNJJHPFFAX76CA,,427.42,住家用,鋼筋混凝土造,108年7月3日,四層,一層 二層 三層 四層 見其他登記事項 見其他登記事項
