鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
板橋區,房地(土地+建物),新北市板橋區區運路22號,0.0,住,,,1081101,土地0建物1車位0,見其他登記事項,13,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0801116,676.8,1,0,0,有,無,無,240000,355,,0.0,0,,RPOOMLLKJIOFFAF67CC
板橋區,建物,新北市板橋區中山路一段48號,0.0,商,,,1081024,土地0建物1車位0,見其他登記事項,9,店面(店鋪),見其他登記事項,鋼筋混凝土造,0890516,422.04,0,0,0,無,無,無,150000,355,,0.0,0,,RPORMLLKJIOFFAF97CC
五股區,房地(土地+建物),新北市五股區五權六路34號,1003.0,,工業區,丁種建築用地,1081024,土地1建物0車位0,見其他登記事項,2,工廠,辦公室、廠房,ＲＣ造、鋼架造,0781120,1688.11,0,0,0,無,無,無,362250,,,0.0,0,,RPPOMLLKJIOFFBF87CC
林口區,房地(土地+建物)+車位,新北市林口區文化二路二段110巷17號10樓之10,15.08,住,,,1081108,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960910,121.88,2,1,1,有,有,有,20000,164,坡道平面,23.13,0,含管理費、稅金或水電等費用。；,RPPTMLLKJIOFFBF38CC
新莊區,建物,新北市新莊區中和街１８６巷３９號六樓,0.0,住,,,1081020,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830412,76.53,2,2,1,有,有,有,20000,261,,0.0,0,租金含管理費,RPQTMLLKJIOFFBF48CC
汐止區,房地(土地+建物)+車位,新北市汐止區新台五路一段77號6樓之7,12.0,工,,,1081014,土地3建物1車位1,六層,21,廠辦,工商用,鋼造,0830330,173.72000000000003,0,0,0,無,無,無,32000,184,坡道平面,31.51,0,,RPPOMLLKJIOFFDF08CC
汐止區,房地(土地+建物)+車位,新北市汐止區大同路二段184巷2號12樓-2,0.0,住,,,1081109,土地2建物1車位1,十二層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870903,165.93,3,2,2,有,有,有,28500,172,坡道平面,39.49,0,,RPSOMLLKJIOFFDF38CC
淡水區,建物,新北市淡水區新市一路三段２０號四樓,0.0,住,,,1081015,土地0建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990105,82.63,2,2,1,有,有,有,16000,194,,0.0,0,租期含免租裝潢期。做辦公室、員工餐廳、庫房或其他經主管機關核准之用。,RPTOMLLKJIOFFEF58CC
淡水區,房地(土地+建物),新北市淡水區新市一路一段188號十二樓,19.13,住,,,1081110,土地1建物1車位0,十二層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051020,123.74000000000001,3,2,2,有,有,有,18000,145,,0.0,0,,RPRQMLLKJIOFFEF58CC
淡水區,建物,新北市淡水區新市一路三段１６８號十樓,0.0,住,,,1081020,土地0建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970609,125.08,2,2,1,有,有,有,17000,136,坡道平面,27.55,0,租金含管理費,RPPRMLLKJIOFFEF48CC
淡水區,建物,新北市淡水區中正東路二段87之1號二十九樓,0.0,商,,,1081029,土地0建物1車位0,二十九層,33,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0880704,37.28,0,0,0,無,有,有,13000,349,,0.0,0,,RPURMLLKJIOFFEF98CC
淡水區,建物,新北市淡水區淡金路７９巷８０號六樓,0.0,住,,,1081017,土地0建物1車位0,六層,8,套房(1房1廳1衛),住家用,鋼筋混凝土造,0990816,54.87,1,1,1,有,有,有,12000,219,,0.0,0,租賃範圍不含車位，且無法區分車位面積。；租金含管理費。,RPOSMLLKJIOFFEF48CC
三重區,建物,新北市三重區集英路５０號二樓,0.0,住,,,1081013,土地0建物1車位1,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0951228,110.5,2,2,1,有,有,有,25240,228,升降平面,23.87,0,,RPROMLLKJIOFFGF58CC
三重區,建物,新北市三重區河邊北街１００巷２１號,0.0,住,,,1081015,土地1建物0車位0,見其他登記事項,5,公寓(5樓含以下無電梯),店舖﹐住宅﹐停車間,鋼筋混凝土造,0681229,128.0,1,1,1,有,無,無,28000,219,,0.0,0,含增建或未登記建物。；做工作室使用。,RPTOMLLKJIOFFGF78CC
中和區,房地(土地+建物),新北市中和區中和路430號,88.05,商,,,1081110,土地1建物0車位0,全,3,透天厝,住家用,加強磚造,0590313,213.6,0,0,0,無,無,無,100000,468,,0.0,0,,RPTNMLLKJIOFFHF78CC
永和區,建物,新北市永和區中正路368巷1弄21號,0.0,住,,,1081019,土地0建物1車位0,一層,4,套房(1房1廳1衛),住家用,加強磚造,0621210,26.45,1,0,1,有,無,有,12500,473,,0.0,0,,RPWNMLLKJIOFFHF09CC
永和區,建物,新北市永和區成功路二段1巷7號五樓,0.0,住,,,1081109,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671129,22.12,1,0,1,有,無,有,7500,339,,0.0,0,部分租賃,RPOOMLLKJIOFFHF38CC
三峽區,房地(土地+建物)+車位,新北市三峽區大學路122號3樓,34.49,住,,,1081101,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0990608,176.89,2,2,1,有,有,有,24000,136,坡道平面,40.86,0,,RPWQMLLKJIOFFIF86CC
三峽區,房地(土地+建物)+車位,新北市三峽區學成路335號3樓之10,11.48,商,,,1081107,土地1建物1車位1,三層,28,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1010724,147.0,0,0,1,有,有,有,32500,221,坡道平面,40.51,0,,RPORMLLKJIOFFIF78CC
板橋區,房地(土地+建物)+車位,新北市板橋區縣民大道二段100號六樓,15.57,其他,,,1081004,土地1建物1車位1,六層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0970806,232.33,3,2,2,有,有,無,52000,224,坡道平面,32.56,0,,RPROMLLKJIOFFAF18EC
板橋區,房地(土地+建物),新北市板橋區南雅西路二段247號1樓,40.5,住,,,1080926,土地1建物1車位0,一層,4,店面(店鋪),商業用,鋼筋混凝土造,0670705,116.03,0,0,0,無,無,無,19000,164,,0.0,0,,RPSOMLLKJIOFFAF28EC
板橋區,房地(土地+建物)+車位,新北市板橋區合安一路25號12樓之6,28.39,住,,,1080911,土地1建物1車位1,十二層,23,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040209,179.47000000000003,3,2,2,有,無,無,28000,156,坡道平面,31.97,0,,RPTOMLLKJIOFFAF38EC
板橋區,房地(土地+建物),新北市板橋區合安一路129號,42.44,住,,,1080828,土地1建物1車位0,一層,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040209,240.13,0,0,0,無,有,無,38000,158,,0.0,0,承租日期為108.09.01~112.08.18撤銷原申報書序號C1FA10809060007C3FA10810080025,RPUOMLLKJIOFFAF48EC
板橋區,建物,新北市板橋區民生路一段3號13樓部分租賃,0.0,住,,,1080911,土地0建物0車位1,十三層,28,辦公商業大樓,商業用,鋼骨混凝土造,0831202,212.89,0,0,0,無,有,無,58500,303,坡道平面,36.1,5000,部分租賃撤銷原申報書序號C1FA10810010034,RPVQMLLKJIOFFAF78EC
