鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中西區,房地(土地+建物),臺南市中西區海安路二段86巷10號,113.0,商,,,1081104,土地1建物2車位0,一層,1,店面(店鋪),住工用,磚造,0510101,190.09,0,4,0,有,無,有,27500,145,,0.0,0,,RPUNMLLKJIOFFAD97CC
北區,建物,臺南市北區開南街２７５巷５弄１３號,0.0,住,,,1081020,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0641203,83.36,4,3,2,有,無,有,15000,180,,0.0,0,含增建或未登記建物。；,RPPOMLLKJIOFFAD57CC
北區,建物,臺南市北區公園路597巷1號五樓之7,0.0,其他,,,1081030,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710120,48.34,1,1,1,有,無,有,5000,103,,0.0,0,,RPQOMLLKJIOFFAD67CC
東區,建物,臺南市東區崇善路25巷112號三樓,0.0,商,,,1081107,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990507,91.89,2,1,2,有,有,有,21000,229,,0.0,0,,RPSNMLLKJIOFFCD97CC
善化區,房地(土地+建物),臺南市善化區興農路387號303室,11.0,住,,,1081109,土地1建物0車位0,,5,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1070628,23.14,1,0,1,有,有,有,6500,281,,0.0,0,,RPQNMLLKJIOFFHD28CC
安南區,建物,臺南市安南區大安街563號,0.0,住,,,1081021,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0820113,72.25,0,1,1,有,無,無,13000,180,,0.0,0,,RPPPMLMKJIOFFBD87CC
歸仁區,建物,臺南市歸仁區新厝里中正南路一段153巷1號,0.0,住,,,1081021,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0670816,102.1,3,1,2,有,無,無,13000,127,,0.0,0,1.租賃契約書無填寫土地租賃面積2.由所有權人提供租屋資訊,RPOOMLMKJIOFFID38CC
永康區,建物,臺南市永康區聖龍街27號,0.0,住,,,1081107,土地0建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0820604,33.05,1,0,1,有,無,有,4500,136,,0.0,0,,RPROMLMKJIOFFKD88CC
麻豆區,建物,臺南市麻豆區油車里新生北路307號,0.0,農,,,1081016,土地0建物1車位0,見其他登記事項,1,倉庫,見其他登記事項,見其他登記事項,1070320,149.83,0,0,1,有,無,無,30000,,,0.0,0,1.租賃契約書無填寫土地租賃面積2.由所有權人提供租屋資訊,RPRNMLMKJIOFFFD28CC
東區,建物,臺南市東區東安路76巷14號,0.0,住,,,1081016,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760608,109.28,3,2,1,有,無,無,20000,183,,0.0,0,,RPXNMLMKJIOFFCD58CC
東區,建物,臺南市東區林森路一段132號十四樓,0.0,其他,,,1081018,土地0建物1車位0,十四層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820609,73.33,2,1,1,有,有,無,8000,109,,0.0,0,,RPOOMLMKJIOFFCD77CC
東區,建物,臺南市東區中華東路二段193號九樓之7,0.0,其他,,,1081019,土地0建物1車位0,九層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841106,34.33,1,0,1,有,有,無,4500,131,,0.0,0,,RPUOMLMKJIOFFCD38CC
安平區,建物,臺南市安平區健康路三段３２９號五樓之３,0.0,商,,,1081016,土地0建物1車位1,五層,23,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060124,210.76,4,2,2,有,有,有,30000,142,坡道平面,30.66,0,,RPRNMLMKJIOFFAD77CC
安平區,建物,臺南市安平區健康三街12巷1號七樓之20,0.0,住,,,1081024,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0890822,110.37,3,2,2,有,有,有,15000,136,,0.0,0,,RPUPMLNKJIOFFAD38CC
安平區,建物,臺南市安平區建平九街60巷31弄2號,0.0,住,,,1081024,土地0建物1車位0,見其他登記事項,6,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0820107,97.38,2,1,2,有,有,無,12500,128,,0.0,0,,RPVPMLNKJIOFFAD48CC
北區,建物,臺南市北區臨安路二段53號五樓之6,0.0,住,,,1081025,土地0建物1車位1,五層,15,辦公商業大樓,商業用,鋼筋混凝土造,0821119,59.22,1,1,1,有,有,無,8000,135,坡道機械,0.0,0,,RPWPMLNKJIOFFAD58CC
中西區,建物,臺南市中西區頂美一街7號三樓之5,0.0,住,,,1081026,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0661202,33.93,1,0,1,有,有,有,7000,206,,0.0,0,,RPXPMLNKJIOFFAD68CC
東區,房地(土地+建物),臺南市東區林森路一段166號,214.0,商,,,1081113,土地2建物1車位0,,2,店面(店鋪),住商用,見其他登記事項,0771116,282.7,0,1,0,有,無,有,45000,159,,0.0,0,,RPOOMLNKJIOFFCD87CC
永康區,建物,臺南市永康區中山東路150號七樓之6,0.0,住,,,1081023,土地0建物1車位0,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900110,52.06,2,2,2,有,有,有,12500,240,,0.0,0,,RPXNMLNKJIOFFKD86CC
善化區,房地(土地+建物),臺南市善化區北子店12號,1194.0,,特定農業區,農牧用地,1081105,土地1建物1車位0,見其他登記事項,2,農舍,農舍,見其他登記事項,0850104,399.75,3,2,2,有,無,無,15000,,,0.0,0,,RPWNMLNKJIOFFHD09CC
