鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
西區,房地(土地+建物)+車位,臺中市西區大進街１２６號１２樓之２,11.44,住,,,1070714,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830114,106.83000000000001,3,2,1,有,有,6780000,63465,坡道機械,0.0,0,,RPOPMLOKQHNFFAB97CA,62.33,2.42,6.48,,
南區,房地(土地+建物),臺中市南區復興路二段３４號１１樓之８,3.43,商,,,1070722,土地1建物1車位0,十一層,十三層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0830526,54.589999999999996,1,1,1,有,有,2550000,46712,,0.0,0,,RPQPMLOKQHNFFAB18CA,36.32,0.0,7.33,,
南區,房地(土地+建物),臺中市南區復興路３段１１６巷５弄８之４號,34.36,商,,,1070628,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730521,108.17,4,2,2,有,有,3650000,33743,,0.0,0,,RPUPMLOKQHNFFAB58CA,96.02,2.44,9.71,,
西區,房地(土地+建物),臺中市西區三民路１段５０巷８號７樓之５９,2.04,住,,,1070730,土地2建物1車位0,七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840113,26.53,1,0,1,有,有,1030000,38824,,0.0,0,,RPQQMLOKQHNFFAB28CA,14.14,0.0,3.14,,
西區,房地(土地+建物),臺中市西區日興街１００－８號７樓,3.3,住,,,1070730,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0840323,30.76,1,0,1,有,無,1100000,35761,,0.0,0,,RPTQMLOKQHNFFAB58CA,20.37,0.55,0.0,,
南區,房地(土地+建物),臺中市南區福南街４９巷２０號,74.0,住,,,1070625,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040626,277.19,4,3,7,有,無,21550000,77745,,0.0,0,,RPUQMLOKQHNFFAB68CA,241.82,0.0,35.37,,
南區,房地(土地+建物),臺中市南區福中街４８號,79.0,住,,,1061023,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1070529,315.79,13,0,13,有,無,26500000,83917,,0.0,0,,RPQNMLPKQHNFFAB08CA,285.7,0.0,30.09,,
中區,房地(土地+建物),臺中市中區成功路２６８巷３６號５樓之２,12.86,商,,,1070725,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780830,88.10000000000001,2,2,1,有,無,4500000,51078,,0.0,0,,RPRNMLPKQHNFFAB18CA,60.59,3.5,0.0,,
南區,房地(土地+建物)+車位,臺中市南區南和路１５３號五樓之二,22.23,住,,,1070704,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030821,200.16,4,2,2,有,有,12800000,63949,坡道平面,28.17,0,,RPTNMLPKQHNFFAB38CA,99.82,4.34,13.04,,
