編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUNMLRKQHNFFAO37CA,6,294.75,集合住宅,鋼筋混凝土造,101年3月8日,三層,一層 二層 三層 陽台 雨遮
RPUNMLRKQHNFFAO37CA,7,.16,店舖,鋼骨造,100年3月31日,二層,
RPUNMLRKQHNFFAO37CA,7,3.60,社區活動中心,鋼骨造,100年3月31日,二層,
RPWQMLPKQHNFFAO77DA,50,103.50,住家用,加強磚造,57年11月28日,二層,一層 二層
RPQQMLOKQHNFFAO96CA,21,94.21,集合住宅,鋼筋混凝土造,86年11月11日,十五層,六層 陽台 花台
RPQQMLOKQHNFFAO96CA,21,14.37,共有部分,鋼筋混凝土造,86年11月11日,十五層,
RPQQMLOKQHNFFAO96CA,21,30.22,共有部分,鋼筋混凝土造,86年11月11日,十五層,
RPVQMLPKQHNFFAO67DA,40,57.49,住家用,鋼筋混凝土造,67年11月8日,四層,三層
RPSPMLRKQHNFFAO37CA,39,116.64,住家用,加強磚造,68年4月23日,二層,一層 二層
RPSNMLKMQHNFFAO66CA,9,.04,守衛室,鋼筋混凝土造,98年7月21日,十五層,
RPSNMLKMQHNFFAO66CA,9,20.32,樓梯間、水箱、昇降機房,鋼筋混凝土造,98年7月21日,十五層,
RPSNMLKMQHNFFAO66CA,9,23.35,防空避難室兼停車空間、消防機械室、污水機房、台電配電室、電信室、開放空間、發電機室,鋼筋混凝土造,98年7月21日,十五層,
RPSNMLKMQHNFFAO66CA,9,.01,樓梯間、水箱、昇降機房,鋼筋混凝土造,98年7月21日,十五層,
RPSNMLKMQHNFFAO66CA,9,46.61,防空避難室兼停車空間、消防機械室、污水機房、台電配電室、電信室、開放空間、發電機室,鋼筋混凝土造,98年7月21日,十五層,
RPSNMLKMQHNFFAO66CA,9,107.41,商務住宅、機電空間,鋼筋混凝土造,98年7月21日,十五層,二層 陽台
RPVRMLPKQHNFFAO67CA,7,105.79,集合住宅,鋼筋混凝土造,100年11月30日,十五層,十三層 陽台 雨遮
RPVRMLPKQHNFFAO67CA,7,29.21,共有部分,鋼筋混凝土造,100年11月30日,十五層,
RPVRMLPKQHNFFAO67CA,7,45.80,共有部分,鋼筋混凝土造,100年11月30日,十五層,
RPOSMLPKQHNFFAO07CA,1,39.45,辦公室,鋼筋混凝土造,106年2月6日,七層,三層 陽台 雨遮
RPOSMLPKQHNFFAO07CA,1,19.80,共有部分,鋼筋混凝土造,106年2月6日,七層,
RPOOMLQKQHNFFAO76CA,26,65.05,住家用,鋼筋混凝土造,81年2月13日,五層,二層 陽台
RPOOMLQKQHNFFAO76CA,26,35.97,共有部分,鋼筋混凝土造,81年2月13日,五層,
RPSNMLQKQHNFFAO07CA,21,1.05,社區健身中心,鋼筋混凝土造,86年5月20日,十七層,
RPSNMLQKQHNFFAO07CA,21,6.16,共有部分,鋼筋混凝土造,86年5月20日,十七層,
RPSNMLQKQHNFFAO07CA,21,23.03,辦公室,鋼筋混凝土造,86年5月20日,十七層,十層
RPSNMLQKQHNFFAO07CA,21,2.01,共有部分,鋼筋混凝土造,86年5月20日,十七層,
RPSNMLQKQHNFFAO07CA,21,.11,共有部分,鋼筋混凝土造,86年5月20日,十七層,
RPSNMLQKQHNFFAO07CA,21,.07,共有部分,鋼筋混凝土造,86年5月20日,十七層,
RPVNMLQKQHNFFAO37CA,18,29.98,住家用,鋼筋混凝土造,89年4月17日,十四層,六層 陽台
RPVNMLQKQHNFFAO37CA,18,8.60,共有部分,鋼筋混凝土造,89年4月17日,十四層,
