編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUNMLOKQHNFFAG88CA,4,114.70,集合住宅、停車空間,鋼筋混凝土造,103年3月5日,三層,一層 二層 三層 陽台 見其他登記事項
RPVNMLNKQHNFFBG98CA,4,.49,管理員室、廁所、交誼室,鋼筋混凝土造,103年5月28日,十層,
RPVNMLNKQHNFFBG98CA,4,44.15,集合住宅,鋼筋混凝土造,103年5月28日,十層,十層 陽台
RPVNMLNKQHNFFBG98CA,4,4.68,本件共有部分之項目：停車場等１項,鋼筋混凝土造,103年5月28日,十層,
RPVNMLNKQHNFFBG98CA,4,19.20,本件共有部分之項目有：門廳、受電室、機械室、水箱、電梯間等５項,鋼筋混凝土造,103年5月28日,十層,
RPVNMLNKQHNFFBG98CA,4,18.45,本件共有部分之項目有：停車場等１項,鋼筋混凝土造,103年5月28日,十層,
RPVNMLNKQHNFFBG98CA,4,.04,本件共有部分之項目：停車場等１項,鋼筋混凝土造,103年5月28日,十層,
RPVNMLNKQHNFFBG98CA,4,.16,本件共有部分之項目有：門廳、受電室、機械室、水箱、電梯間等５項,鋼筋混凝土造,103年5月28日,十層,
RPVNMLNKQHNFFBG98CA,4,.02,本件共有部分之項目有：停車場等１項,鋼筋混凝土造,103年5月28日,十層,
RPPNMLQKQHNFFBG68CA,4,61.26,集合住宅,鋼筋混凝土造,103年8月25日,十四層,十四層 陽台 雨遮 夾層
RPPNMLQKQHNFFBG68CA,4,36.30,本共用部分之項目：停車場、梯廳、樓梯間、電梯間、走廊、水箱、機械室等七項,鋼筋混凝土造,103年8月25日,十四層,
RPPNMLOKQHNFFAG38CA,2,250.40,住宅、樓梯間,鋼筋混凝土造,105年9月6日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPSNMLQKQHNFFBG98CA,37,113.58,住家用,鋼筋混凝土加強磚造,70年10月21日,二層,一層 二層
RPTNMLPKQHNFFBG98CA,29,113.44,住家用,鋼筋混凝土造,78年9月21日,二層,一層 二層
RPTOMLQKQHNFFBG56CA,5,342.71,農舍、樓梯間,鋼筋混凝土造,102年7月30日,三層,一層 二層 三層 陽台 見其他登記事項
RPSOMLOLQHNFFBG98CA,4,52.35,Ｈ２集合住宅,鋼筋混凝土造,103年11月20日,二十四層,十八層 陽台 雨遮
RPSOMLOLQHNFFBG98CA,4,36.56,本共有部分之項目有：停車場、頂蓋型沿街步道式開放空間、樓梯間、機械室、水箱等五項,鋼筋混凝土造,103年11月20日,二十四層,
RPVOMLQKQHNFFBG76CA,12,197.75,住家用,鋼筋混凝土造,95年1月18日,三層,一層 二層 三層 陽台 雨遮 見其他登記事項
RPQOMLNKQHNFFBG78EA,24,89.95,住家用,鋼筋混凝土造,83年2月5日,七層,四層 陽台
RPQOMLNKQHNFFBG78EA,24,16.75,共有部份,鋼筋混凝土造,83年2月5日,七層,
RPXNMLRKQHNFFBG96CA,13,18.24,住家用,鋼筋混凝土造,94年9月14日,六層,三層
RPXNMLRKQHNFFBG96CA,13,11.89,共有部份,鋼筋混凝土造,94年9月14日,六層,
RPROMLRKQHNFFBG09CA,22,69.21,住家用,鋼筋混凝土造,85年12月10日,八層,六層 陽台
RPROMLRKQHNFFBG09CA,22,28.57,共有部份,鋼筋混凝土造,85年12月10日,八層,
RPUNMLQKQHNFFBG56CA,22,112.14,住家用,鋼筋混凝土造,85年10月4日,七層,三層 陽台
RPUNMLQKQHNFFBG56CA,22,21.77,共有部份,鋼筋混凝土造,85年10月4日,七層,
RPUNMLTLQHNFFBG96CA,1,177.29,住家用,鋼筋混凝土造,106年9月18日,三層,一層 二層 三層 陽台
RPXOMLPJRHNFFAG76CA,1,219.35,住家用,鋼筋混凝土（ＲＣ）,106年3月27日,三層,一層 二層 三層 陽台 見其他登記事項
