編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXOMLOKQHNFFBJ27CC,2,90.04,商業用,鋼筋混凝土造,105年6月28日,十四層,
RPXOMLOKQHNFFBJ27CC,2,114.38,本共有部分之項目有防空避難室兼停車空間、開放空間、公共服務空間、垃圾集中處、梯間、電梯機房、水箱等七項。,鋼筋混凝土造,105年6月28日,十四層,
RPXOMLOKQHNFFBJ27CC,2,.17,住家用,鋼筋混凝土造,105年6月28日,十四層,
RPPQMLOKQHNFFBJ66CC,26,217.55,住商用,鋼筋混凝土造,81年4月29日,八層,
RPPQMLOKQHNFFBJ66CC,26,1.79,共用部分,鋼筋混凝土造,81年4月29日,,
RPPQMLOKQHNFFBJ66CC,26,6.23,共用部分,鋼筋混凝土造,81年4月29日,八層,
RPSPMLRKQHNFFBJ17CC,4,76.46,商業用,鋼筋混凝土造,103年7月22日,十四層,
RPSPMLRKQHNFFBJ17CC,4,64.62,本共有部分之項目有停車空間、防空避難室、管委會使用空間、公共服務空間等４項,鋼筋混凝土造,103年7月22日,十四層,
RPSPMLRKQHNFFBJ17CC,4,.01,本共有部分之項目有樓梯間、水箱等２項,鋼筋混凝土造,103年7月22日,十四層,
RPUNMLQKQHNFFBJ07CC,37,118.58,住家用,加強磚造,70年12月29日,二層,
RPVNMLRKQHNFFBJ37DC,7,63.35,住家用,鋼筋混凝土造,100年12月22日,十三層,
RPVNMLRKQHNFFBJ37DC,7,12.22,梯間,鋼筋混凝土造,100年12月22日,十三層,
RPVNMLRKQHNFFBJ37DC,7,53.31,本共有部分之項目有防空避難室、停車空間、頂蓋型開放空間、戶外安全梯、及梯廳、管理員室、垃圾儲藏室、梯間、水箱等九項,鋼筋混凝土造,100年12月22日,十三層,
RPRNMLLLQHNFFBJ98CC,2,86.95,住家用,鋼筋混凝土造,105年6月8日,二十七層,
RPRNMLLLQHNFFBJ98CC,2,26.80,本共有部分之項目有管委會使用空間、樓梯間、機械室、水箱等四項,鋼筋混凝土造,105年6月8日,二十七層,
RPRNMLLLQHNFFBJ98CC,2,40.33,本共有部分之項目有防空避難室兼停車空間、停車空間等二項,鋼筋混凝土造,105年6月8日,二十七層,
RPQNMLLLQHNFFBJ88CC,10,123.90,住家用,鋼筋混凝土造,98年1月21日,十三層,
RPQNMLLLQHNFFBJ88CC,10,13.55,共用部分,鋼筋混凝土造,98年1月21日,十三層,
RPQNMLLLQHNFFBJ88CC,10,24.86,共用部分,鋼筋混凝土造,98年1月21日,十三層,
RPUNMLLLQHNFFBJ66CC,6,288.61,住家用,鋼筋混凝土造,101年12月28日,二十六層,
RPUNMLLLQHNFFBJ66CC,6,117.71,本共有部分之項目有防空避難室兼停車空間、休息室、停車空間、頂蓋型開放空間、管委會使用空間等五項,鋼筋混凝土造,101年12月28日,二十六層,
RPUNMLLLQHNFFBJ66CC,6,70.42,本共有部分之項目有梯間、機械室、水箱等三項,鋼筋混凝土造,101年12月28日,二十六層,
