編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXOMLNKQHNFFAD09CC,3,55.09,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,
RPXOMLNKQHNFFAD09CC,3,23.51,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,
RPUNMLNKQHNFFHD76CC,21,101.96,住家用,鋼筋混凝土造,86年8月25日,八層,
RPWNMLPKQHNFFAD09CC,1,125.17,店舖,鋼筋混凝土構造,106年5月18日,二十四層,
RPTNMLPKQHNFFID96CC,38,122.67,住家用,加強磚造,69年12月24日,二層,
RPPOMLPKQHNFFHD56CC,11,114.55,住家用,鋼筋混凝土造,96年9月27日,十二層,
RPPOMLPKQHNFFHD56CC,11,15.64,水箱，樓梯間，機械室,鋼筋混凝土造,96年9月27日,十二層,
RPPOMLPKQHNFFHD56CC,11,43.81,防空避難室兼停車空間、管理室、門廊,鋼筋混凝土造,96年9月27日,一層,
RPUNMLPKQHNFFID07CC,16,23.83,住家用,鋼筋混凝土造,91年10月3日,五層,
RPUNMLPKQHNFFID07CC,16,2.42,共有部分,鋼筋混凝土造,91年10月3日,五層,
RPUOMLPKQHNFFAD98CC,12,49.59,集合住宅,ＲＣ造,96年1月11日,十四層,
RPTOMLPKQHNFFAD88CC,23,70.00,住家用,鋼筋混凝土造,84年8月29日,十七層,
RPTOMLPKQHNFFAD88CC,23,13.29,共有部分,鋼筋混凝土造,84年8月29日,十七層,
RPTOMLPKQHNFFAD88CC,23,36.90,共有部分,鋼筋混凝土造,84年8月29日,十七層,
RPPPMLPKQHNFFAD58CC,16,97.72,集合住宅,鋼筋混凝土造,91年12月27日,十三層,
RPPPMLPKQHNFFAD58CC,16,45.36,共有部分,鋼筋混凝土造,91年12月27日,十三層,
RPVOMLPKQHNFFAD09CC,25,33.06,住商用,鋼筋混凝土造,82年5月12日,四層,
RPSPMLPKQHNFFAD88CC,23,29.77,住家用,鋼筋混凝土造,84年7月4日,十八層,
RPSPMLPKQHNFFAD88CC,23,13.74,共有部分,鋼筋混凝土造,84年7月4日,十八層,
RPTPMLPKQHNFFAD98CC,19,79.40,集合住宅,鋼筋混凝土造,88年4月14日,八層,
RPTPMLPKQHNFFAD98CC,19,26.50,共有部分,鋼筋混凝土造,88年4月14日,八層,
RPUPMLPKQHNFFAD09CC,7,128.05,集合住宅,鋼筋混凝土構造,100年3月10日,十四層,
RPUPMLPKQHNFFAD09CC,7,79.44,本共有部分之項目包括防空避難室兼停車空間、警衛室、圖書館、社區集會空間、管委會辦公室、樓梯間、突出物（機械室、水箱）、透空開放空間、過樑、門廳、陽台、走廊等１３項。,鋼筋混凝土構造,100年3月10日,十四層,
RPUOMLPKQHNFFCD56CC,36,159.16,住商用,鋼筋混凝土造,71年3月19日,三層,
RPWNMLPKQHNFFCD66CC,39,45.54,住商用,鋼筋混凝土造,68年3月10日,四層,
RPSOMLQKQHNFFAD98DC,18,77.81,集合住宅,鋼筋混凝土造,89年8月22日,十四層,
RPTOMLQKQHNFFAD09DC,24,101.67,住家用,鋼筋混凝土造,83年11月8日,十二層,
RPPOMLQKQHNFFHD66CC,2,24.12,住宅、停車空間,鋼筋混凝土造,105年5月11日,四層,
RPROMLPKQHNFFBD78CC,37,93.56,集合住宅,鋼筋混凝土造,70年9月7日,四層,
RPROMLPKQHNFFBD78CC,37,3.21,避難室,鋼筋混凝土造,70年9月7日,四層,
RPROMLPKQHNFFBD78CC,37,7.80,共有部分,鋼筋混凝土造,70年9月7日,四層,
