鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
竹北市,房地(土地+建物)+車位,新竹縣竹北市新瀧一街和北新路交叉路口B304,16.1,商,,,1060714,土地1建物1車位1,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.49,3,2,2,有,無,8500000,54075,坡道平面,28.17,750000,,RPWOMLQKQHNFFBJ27CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路與嘉政八街口2B1,35.62,住,,,1070912,土地1建物1車位2,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.54,3,2,2,有,無,18680000,142908,坡道平面,55.0,2740000,,RPWNMLNLIINFFBJ88CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路與嘉政八街口3B1,35.62,住,,,1070912,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.95,3,2,2,有,無,16680000,110147,坡道平面,27.5,1320000,,RPOOMLNLIINFFBJ18CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路與嘉政八街口3A1,40.91,住,,,1070914,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,189.3,3,2,2,有,無,19050000,109085,坡道平面,27.5,1400000,,RPPOMLNLIINFFBJ28CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路與嘉政八街口4A1,40.91,住,,,1070917,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,199.4,3,2,2,有,無,19500000,105876,坡道平面,27.5,1300000,,RPSOMLNLIINFFBJ58CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路與嘉政八街口3B2,35.62,住,,,1070914,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.45,3,2,2,有,無,16030000,106297,坡道平面,27.5,1260000,,RPVOMLNLIINFFBJ88CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路與嘉政八街口4B1,35.62,住,,,1070914,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.62,3,2,2,有,無,17080000,110757,坡道平面,27.5,1450000,,RPWOMLNLIINFFBJ98CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路與嘉政八街口4B2,35.62,住,,,1070912,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.45,3,2,2,有,無,16310000,107665,坡道平面,27.5,1350000,,RPXOMLNLIINFFBJ09CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路與嘉政八街口5A1,40.91,住,,,1070918,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,189.3,3,2,2,有,無,19210000,109456,坡道平面,27.5,1500000,,RPOPMLNLIINFFBJ28CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路與嘉政八街口5A3,42.6,住,,,1070914,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.63,3,2,2,有,無,20320000,110735,坡道平面,27.5,1370000,,RPQPMLNLIINFFBJ48CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路與嘉政八街口5B1,35.62,住,,,1070918,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.95,3,2,2,有,無,16950000,111725,坡道平面,27.5,1370000,,RPRPMLNLIINFFBJ58CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路與嘉政八街口6A3,42.6,住,,,1070913,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,196.24,3,2,2,有,無,20220000,111710,坡道平面,27.5,1370000,,RPTPMLNLIINFFBJ78CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路與嘉政八街口6B1,35.62,住,,,1070918,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.62,3,2,2,有,無,17200000,111465,坡道平面,27.5,1470000,,RPVPMLNLIINFFBJ98CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路與嘉政八街口6B2,35.62,住,,,1070912,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.45,3,2,2,有,無,16580000,109464,坡道平面,27.5,1370000,,RPWPMLNLIINFFBJ09CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路與嘉政八街口7A1,40.91,住,,,1070928,土地1建物1車位2,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,189.3,3,2,2,有,無,20930000,133507,坡道平面,55.0,3000000,,RPSQMLNLIINFFBJ78CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路與嘉政八街口7B1,35.62,住,,,1070914,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.95,3,2,2,有,無,17150000,113159,坡道平面,27.5,1370000,,RPTQMLNLIINFFBJ88CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路與嘉政八街口8A1,41.15,住,,,1070914,土地1建物1車位2,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,199.4,3,2,2,有,無,22000000,131994,坡道平面,55.0,2940000,,RPVQMLNLIINFFBJ09CB
