編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLOKNHPFFAP66CA,26,85.37,住家用,鋼筋混凝土造,83年6月15日,十一層,四層 陽台
RPQNMLOKNHPFFAP66CA,26,10.13,共有部份,鋼筋混凝土造,83年6月15日,,
RPQNMLOKNHPFFAP66CA,26,11.60,共有部份,鋼筋混凝土造,83年6月15日,十一層,
RPPOMLOKNHPFFDP96CA,1,9.01,集合住宅,鋼筋混凝土造,108年4月9日,七層,四層 陽台
RPPOMLOKNHPFFDP96CA,1,3.94,本共有部分之項目有梯廳、安全梯ＡＢ、升降機、管道間、電信室、走廊、電梯、各戶管道間、升降機房、水箱等１０項,鋼筋混凝土造,108年4月9日,七層,
RPPOMLOKNHPFFDP96CA,1,.37,本共有部分之項目有防空避難室機房升降機停車、緊急發電機室、消防機房、停車空間等４項,鋼筋混凝土造,108年4月9日,七層,
RPOOMLOKNHPFFDP86CA,1,9.01,集合住宅,鋼筋混凝土造,108年4月9日,七層,四層 陽台
RPOOMLOKNHPFFDP86CA,1,3.94,本共有部分之項目有梯廳、安全梯ＡＢ、升降機、管道間、電信室、走廊、電梯、各戶管道間、升降機房、水箱等１０項,鋼筋混凝土造,108年4月9日,七層,
RPOOMLOKNHPFFDP86CA,1,.37,本共有部分之項目有防空避難室機房升降機停車、緊急發電機室、消防機房、停車空間等４項,鋼筋混凝土造,108年4月9日,七層,
RPROMLOKNHPFFDP17CA,1,9.16,集合住宅,鋼筋混凝土造,108年4月9日,七層,四層 陽台
RPROMLOKNHPFFDP17CA,1,4.02,本共有部分之項目有梯廳、安全梯ＡＢ、升降機、管道間、電信室、走廊、電梯、各戶管道間、升降機房、水箱等１０項,鋼筋混凝土造,108年4月9日,七層,
RPROMLOKNHPFFDP17CA,1,.38,本共有部分之項目有防空避難室機房升降機停車、緊急發電機室、消防機房、停車空間等４項,鋼筋混凝土造,108年4月9日,七層,
RPQOMLOKNHPFFDP07CA,1,9.14,集合住宅,鋼筋混凝土造,108年4月9日,七層,四層 陽台
RPQOMLOKNHPFFDP07CA,1,3.99,本共有部分之項目有梯廳、安全梯ＡＢ、升降機、管道間、電信室、走廊、電梯、各戶管道間、升降機房、水箱等１０項,鋼筋混凝土造,108年4月9日,七層,
RPQOMLOKNHPFFDP07CA,1,.38,本共有部分之項目有防空避難室機房升降機停車、緊急發電機室、消防機房、停車空間等４項,鋼筋混凝土造,108年4月9日,七層,
RPXNMLSJOHPFFDP08CA,28,333.65,住家用,鋼筋混凝土造,81年6月20日,三層,一層 二層 三層 陽台 騎樓 電梯樓梯間
RPPNMLSKNHPFFEP37CA,29,182.36,住家用,鋼筋混凝土造,80年10月5日,三層,一層 二層 三層 陽台 電梯樓梯間
RPQOMLMKNHPFFAP56CA,4,97.16,集合住宅,鋼筋混凝土造,105年6月30日,七層,四層 陽台
RPQOMLMKNHPFFAP56CA,4,45.78,公共空間、停車空間、門廊、梯間,鋼筋混凝土造,105年6月30日,七層,
RPUNMLNKNHPFFBP07CA,,233.25,住宅、停車空間、樓梯間,鋼筋混凝土造,108年12月9日,三層,一層 二層 三層 陽台 見其他登記事項
RPUOMLTLNHPFFAP87DA,27,90.24,住家用,鋼筋混凝土造,82年2月18日,七層,七層 陽台
RPUOMLTLNHPFFAP87DA,27,27.89,共有部份,鋼筋混凝土造,82年2月18日,七層,
RPTNMLLLNHPFFFP27CA,38,116.94,住商用,加強磚造,71年3月8日,二層,一層 二層 騎樓
RPXNMLPKNHPFFCP77DA,3,201.09,住家用,鋼筋混凝土造,106年3月27日,三層,見其他登記事項 見其他登記事項
RPVNMLOKNHPFFAP27DA,,198.37,住宅、停車空間,鋼筋混凝土造,108年10月4日,四層,一層 二層 三層 四層 陽台
RPQNMLOKNHPFFBP86DA,37,144.59,廠房、倉庫、宿舍、辦公廳,鋼筋混凝土加強磚造,72年1月20日,二層,一層 二層 陽台
RPTNMLMKOHPFFDP17CA,1,9.29,集合住宅,鋼筋混凝土造,108年4月9日,七層,五層 陽台
RPTNMLMKOHPFFDP17CA,1,4.07,本共有部分之項目有梯廳、安全梯ＡＢ、升降機、管道間、電信室、走廊、電梯、各戶管道間、升降機房、水箱等１０項,鋼筋混凝土造,108年4月9日,七層,
RPTNMLMKOHPFFDP17CA,1,.38,本共有部分之項目有防空避難室機房升降機停車、緊急發電機室、消防機房、停車空間等４項,鋼筋混凝土造,108年4月9日,七層,
RPSNMLOKNHPFFFP37CA,30,101.36,住宅、梯間,加強磚造,79年6月13日,二層,見其他登記事項
RPTOMLOKNHPFFDP37CA,1,9.14,集合住宅,鋼筋混凝土造,108年4月9日,七層,六層 陽台
