鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
頭份市,房地(土地+建物)+車位,苗栗縣頭份市民生街B3棟5樓壹戶,17.23,住,,,1080101,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.31,2,2,1,有,無,4710000,41648,坡道平面,35.43,1050000,,RPOPMLOKPHPFFFK07DB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市民生街B3棟6樓壹戶,17.23,住,,,1071128,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.31,2,2,1,有,無,4600000,40965,坡道平面,35.43,1000000,,RPPPMLOKPHPFFFK17DB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市民生街B3棟12樓壹戶,17.23,住,,,1080406,土地1建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.31,2,2,1,有,無,4550000,39827,坡道平面,35.43,1050000,,RPQPMLOKPHPFFFK27DB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市民生街B3棟4樓壹戶,17.23,住,,,1080216,土地1建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.31,2,2,1,有,無,4430000,38462,坡道平面,35.43,1050000,,RPRPMLOKPHPFFFK37DB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市民生街B3棟7樓壹戶,17.23,住,,,1080409,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.31,2,2,1,有,無,4660000,41079,坡道平面,35.43,1050000,,RPSPMLOKPHPFFFK47DB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市民生街B3棟8樓壹戶,17.23,住,,,1080427,土地1建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.31,2,2,1,有,無,4680000,41875,坡道平面,35.43,1000000,,RPTPMLOKPHPFFFK57DB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市民生街A3棟4樓壹戶,17.23,住,,,1080530,土地1建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.22,2,2,1,有,無,4450000,39827,坡道平面,34.34,950000,,RPUPMLOKPHPFFFK67DB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市民生街A3棟6樓壹戶,17.23,住,,,1080620,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.31,2,2,1,有,無,4380000,37893,坡道平面,35.43,1050000,,RPVPMLOKPHPFFFK77DB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市民生街A3棟2樓壹戶,17.23,住,,,1080714,土地1建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.31,2,2,1,有,無,4410000,38234,坡道平面,35.43,1050000,,RPWPMLOKPHPFFFK87DB
