鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
苗栗市,房地(土地+建物),苗栗縣苗栗市中華路436巷9號4樓,20.33,住,,,1090508,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820603,91.9,3,2,2,有,有,有,10000,109,,0.0,0,含管理費、稅金或水電等費用。；,RPVNMLLKNHPFFBK66CC
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市上苗里長安街106之4號5樓,23.69,住,,,1090504,土地1建物1車位1,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821202,84.24,3,2,2,有,有,有,12000,142,升降機械,0.0,0,,RPUNMLPKNHPFFBK96CC
竹南鎮,房地(土地+建物),苗栗縣竹南鎮竹南里12鄰民權街51巷2號12樓,11.93,住,,,1090416,土地1建物1車位0,十二層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841108,155.66,3,2,2,有,有,有,11000,71,,0.0,0,,RPVNMLQLNHPFFDK57DC
苗栗市,房地(土地+建物),苗栗縣苗栗市府前路109號,80.0,住,,,1090428,土地1建物0車位0,見其他登記事項,,店面(店鋪),,,,123.0,0,0,0,無,無,無,27000,220,,0.0,0,,RPSNMLMKOHPFFBK56CC
頭份市,土地,後湖段873地號,193.46,住,,,1090615,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,20000,103,,0.0,0,,RPQNMLPKOHPFFFK07CC
苗栗市,房地(土地+建物),苗栗縣苗栗市清華里26鄰源林街68號7樓,4.13,住,,,1090622,土地1建物1車位0,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831130,132.31,3,2,1,有,無,有,10000,76,,0.0,0,租賃範圍不含車位，且無法區分車位面積。；,RPTNMLMLOHPFFBK76CC
苗栗市,房地(土地+建物),苗栗縣苗栗市國華路400號,109.91,住,,,1090623,土地1建物0車位0,見其他登記事項,3,店面(店鋪),店舖，辦公室,鋼筋混凝土造,0961029,186.09,4,1,3,有,無,無,28000,150,,0.0,0,,RPSNMLNLOHPFFBK76CC
頭份市,房地(土地+建物)+車位,苗栗縣頭份市八德二路46號,89.27,住,,,1090613,土地1建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0930625,177.33,3,2,3,有,無,無,17000,96,其他,0.0,0,,RPQOMLNLOHPFFFK07CC
頭份市,房地(土地+建物),苗栗縣頭份市東民路35號一樓,22.82,住,,,1090617,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0800803,68.61,0,0,0,無,無,無,12000,175,,0.0,0,,RPOPMLNLOHPFFFK96CC
苗栗市,房地(土地+建物),苗栗縣苗栗市福安里22鄰新村139號,221.41,住,,,1090624,土地1建物0車位0,全,1,透天厝,住家用,磚造,,146.0,4,1,3,有,無,無,25000,171,,0.0,0,含增建或未登記建物。；,RPWNMLOLOHPFFBK27CC
頭份市,建物,苗栗縣頭份市中央路680號,0.0,住,,,1090608,土地0建物1車位0,全,4,透天厝,住商用,見其他登記事項,0970612,665.07,0,0,0,無,無,無,180000,271,,0.0,0,,RPTNMLLJPHPFFFK07DC
頭份市,建物,苗栗縣頭份市中央路678及680號,0.0,住,,,1090608,土地0建物2車位0,全,4,透天厝,住商用,見其他登記事項,0970612,665.07,0,0,0,無,無,無,180000,271,,0.0,0,,RPUNMLLJPHPFFFK17DC
苗栗市,房地(土地+建物),苗栗縣苗栗市中山路785號,76.0,商,,,1090615,土地2建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0701217,310.72,0,0,0,無,無,無,19000,61,,0.0,0,,RPSOMLQJPHPFFBK07CC
苗栗市,土地,苗栗段230-17地號,297.0,住,,,1090701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,60000,202,,0.0,0,,RPXNMLRJPHPFFBK57CC
頭份市,房地(土地+建物)+車位,苗栗縣頭份市信一街13號,28.3,住,,,1090611,土地1建物1車位1,全,4,透天厝,住商用,見其他登記事項,0980923,58.04,4,2,3,有,無,有,21000,362,其他,0.0,0,租賃範圍不含車位，且無法區分車位面積。；,RPRPMLRJPHPFFFK57CC
頭份市,房地(土地+建物)+車位,苗栗縣頭份市信一街13號,28.3,住,,,1090611,土地1建物1車位1,全,4,透天厝,住商用,見其他登記事項,0980923,58.04,4,3,3,有,無,有,21000,362,其他,0.0,0,,RPSPMLRJPHPFFFK67CC
頭份市,建物,苗栗縣頭份市中正路176號,0.0,商,,,1090610,土地0建物1車位0,見其他登記事項,2,店面(店鋪),住商用,見其他登記事項,0570228,221.09,0,0,1,有,無,無,60000,271,,0.0,0,,RPPPMLSJPHPFFFK47CC
頭份市,房地(土地+建物),苗栗縣頭份市建國路二段318號+320號,862.82,住,,,1090601,土地1建物2車位0,見其他登記事項,2,店面(店鋪),商業用,見其他登記事項,1010629,688.22,0,0,0,無,無,無,150000,218,,0.0,0,,RPQPMLSJPHPFFFK67DC
