鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
台東市,房地(土地+建物),臺東縣臺東市博愛路９１巷１號,58.0,住,,,1080927,土地1建物1車位0,全,二層,透天厝,住家用,見其他登記事項,,78.58,3,2,1,有,無,2300000,29270,,0.0,0,,RPSNMLLKNHPFFAV17CA,78.58,0.0,0.0,,
台東市,房地(土地+建物),臺東縣臺東市豐里街６０１巷１０號,113.72,,鄉村區,乙種建築用地,1090410,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070523,228.51,4,2,4,有,無,9580000,41924,,0.0,0,,RPVNMLMKNHPFFAV57CA,214.12,14.39,0.0,,
台東市,房地(土地+建物),臺東縣臺東市鐵花路２５２號,53.0,商,,,1090423,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0750129,143.36,6,1,3,有,無,15000000,104632,,0.0,0,,RPTNMLNJOHPFFAV47CA,126.89,8.81,7.66,,
長濱鄉,房地(土地+建物),臺東縣長濱鄉長濱路１８３之３號,93.61,住,,,1090229,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0760630,112.74,3,2,2,有,無,2600000,23062,,0.0,0,,RPPNMLMKNHPFFBV07CA,108.99,3.75,0.0,,
成功鎮,建物,臺東縣成功鎮民?路２９號,0.0,,,,1090424,土地0建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土加強磚造,0620101,91.69,1,1,1,有,無,300000,3272,,0.0,0,,RPQNMLTKNHPFFBV87CA,91.69,0.0,0.0,,
成功鎮,土地,忠仁段323地號,189.07,住,,,1090424,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,15867,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPPNMLMLNHPFFBV17CA,0.0,0.0,0.0,,
關山鎮,土地,水井段490地號,6252.87,,山坡地保育區,農牧用地,1090423,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8300000,1327,,0.0,0,,RPQNMLOKNHPFFCV47CA,0.0,0.0,0.0,,
關山鎮,房地(土地+建物),臺東縣關山鎮復興路９２號,131.39,住,,,1090219,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0740716,110.52,3,2,2,有,無,4000000,36193,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPSNMLOKNHPFFCV67CA,104.2,6.32,0.0,,
台東市,房地(土地+建物),臺東縣臺東市臨海路一段１７３號,75.0,住,,,1090427,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0870420,214.13,4,2,3,有,無,5000000,23350,,0.0,0,,RPWNMLMKNHPFFAV67CA,214.13,0.0,0.0,,
台東市,房地(土地+建物),臺東縣臺東市平等街２３巷１４號,32.0,住,,,1090418,土地1建物1車位0,全,二層,透天厝,住家用,見其他登記事項,,65.58,2,2,2,有,無,2800000,42696,,0.0,0,,RPXNMLMKNHPFFAV77CA,65.58,0.0,0.0,,
台東市,土地,新生段1655-38地號,272.0,農,,,1090414,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,5515,,0.0,0,含增建或未登記建物。；,RPRNMLNKNHPFFAV27CA,0.0,0.0,0.0,,
台東市,土地,岩灣段280-1地號,438.7,住,,,1090418,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19240000,43857,,0.0,0,,RPPNMLOKNHPFFAV17CA,0.0,0.0,0.0,,
台東市,房地(土地+建物),臺東縣臺東市吉福路４６號,105.74,住,,,1090309,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0840124,244.78,4,2,4,有,無,6500000,26554,,0.0,0,,RPVNMLOKNHPFFAV77CA,207.28,22.5,15.0,,
卑南鄉,土地,利泰段966地號,139.26,,鄉村區,乙種建築用地,1090423,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,5745,,0.0,0,,RPROMLSKNHPFFAV87CA,0.0,0.0,0.0,,
台東市,房地(土地+建物),臺東縣臺東市正氣北路１４１巷１０弄３號,152.0,住,,,1090409,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700325,156.74,11,0,8,有,無,8700000,55506,,0.0,0,,RPOOMLTKNHPFFAV67CA,156.74,0.0,0.0,,
台東市,土地,南王段554地號,59.65,住,,,1090407,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2800000,46940,,0.0,0,含增建或未登記建物。；,RPSNMLKLNHPFFAV17CA,0.0,0.0,0.0,,
台東市,房地(土地+建物),臺東縣臺東市中華路二段７８２巷１２弄１６號,116.24,,特定農業區,甲種建築用地,1090331,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840908,192.19,4,2,3,有,無,6800000,35382,,0.0,0,,RPUNMLKLNHPFFAV37CA,169.57,22.62,0.0,,
台東市,土地,順天段751-8地號,0.86,住,,,1090421,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6536,0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPSOMLLLNHPFFAV37CA,0.0,0.0,0.0,,
卑南鄉,土地,鎮樂段648地號,3890.0,,山坡地保育區,農牧用地,1090415,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3306500,850,,0.0,0,,RPXNMLLLNHPFFAV77CA,0.0,0.0,0.0,,
台東市,房地(土地+建物),臺東縣臺東市漢陽北路155號,101.47,住,,,1061215,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0720118,119.58,3,3,2,有,無,5000000,41813,,0.0,0,親友、員工或其他特殊關係間之交易。；11.土地及建物分次登記案件。前案建物登記收件字號：107年東地所字第3290號。買賣無簽訂紙本契約。,RPTNMLNKNHPFFAV57DA,119.58,0.0,0.0,,
成功鎮,土地,北都歷段582地號,1085.02,,風景區,農牧用地,1090505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,922,,0.0,0,親友、員工或其他特殊關係間之交易。；權利人有二位。,RPPNMLQLNHPFFBV67DA,0.0,0.0,0.0,,
成功鎮,土地,新美山段195地號,7808.98,,風景區,農牧用地,1090327,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13500000,1729,,0.0,0,,RPQNMLSKNHPFFBV87DA,0.0,0.0,0.0,,
池上鄉,土地,福文段714地號,51.77,住,,,1090505,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1180000,22793,,0.0,0,含增建或未登記建物。；,RPRNMLOKNHPFFCV67DA,0.0,0.0,0.0,,
台東市,土地,南清段568-2地號,4.08,商,,,1090504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,133294,32670,,0.0,0,畸零地或有合併使用之交易。；向政府機關承購之案件。；,RPQNMLOKNHPFFAV37DA,0.0,0.0,0.0,,
太麻里鄉,房地(土地+建物),臺東縣卑南鄉龍泉路５３巷３號五樓之３７,8.08,都市：其他:道路,,,1090408,土地2建物1車位0,五層,八層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0830930,37.61,1,1,1,有,有,690000,18346,,0.0,0,,RPPNMLPKNHPFFDV57CA,27.74,0.0,3.8,,
太麻里鄉,房地(土地+建物),臺東縣卑南鄉龍泉路５３巷３號五樓之３６,8.08,都市：其他:道路,,,1090408,土地2建物1車位0,五層,八層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0830930,37.61,1,1,1,有,有,690000,18346,,0.0,0,,RPQNMLPKNHPFFDV67CA,27.74,0.0,3.8,,
太麻里鄉,房地(土地+建物),臺東縣卑南鄉龍泉路５３巷３號五樓之３４,10.39,都市：其他:道路,,,1090413,土地2建物1車位0,五層,八層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0830930,41.61,1,1,1,有,有,740000,17784,,0.0,0,,RPRNMLPKNHPFFDV77CA,30.3,0.0,4.15,,
台東市,土地,豐成段249地號,214.05,,特定農業區,農牧用地,1090501,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,930000,4345,,0.0,0,,RPWNMLOKNHPFFAV87CA,0.0,0.0,0.0,,
台東市,土地,建興段572地號,2164.0,農,,,1090203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2231000,1031,,0.0,0,,RPSNMLOKNHPFFAV47CA,0.0,0.0,0.0,,
台東市,土地,知本段8191-1地號,1000.0,,特定農業區,農牧用地,1090409,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,1500,,0.0,0,,RPRNMLSKNHPFFAV77CA,0.0,0.0,0.0,,
關山鎮,房地(土地+建物),臺東縣關山鎮中華路１４號,85.7,住,,,1090423,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0720909,221.98,4,2,3,有,無,7000000,31534,,0.0,0,含增建或未登記建物。；,RPQNMLPLNHPFFCV67CA,221.98,0.0,0.0,,
