鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉豐一街129號三樓,36.35,住,,,1090504,土地0建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0920321,150.85,3,2,2,有,有,有,26500,176,坡道平面,26.51,0,,RPVNMLLKNHPFFBJ56CC
湖口鄉,建物,新竹縣湖口鄉榮光一路170號,0.0,,鄉村區,乙種建築用地,1090426,土地0建物0車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1040821,20.27,1,0,1,有,無,有,5000,247,,0.0,0,此為分租套房，房號401，第四層共分成3間，陽台總面積占9分之1，一間平均面積約20.27平方公尺,RPQOMLMKNHPFFDJ09CC
湖口鄉,建物,新竹縣湖口鄉榮光一路170號,0.0,,鄉村區,乙種建築用地,1090504,土地0建物0車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1040821,20.27,1,0,1,有,無,有,5500,271,,0.0,0,此為分租套房，房號302，第三層共分成3間，陽台總面積占9分之1，一間平均面積約20.27平方公尺,RPROMLMKNHPFFDJ56CC
關西鎮,房地(土地+建物),新竹縣關西鎮牛欄河52-2號,1681.18,,特定農業區,丁種建築用地,1090507,土地1建物0車位0,見其他登記事項,1,工廠,工業用,鋼造,,301.19,0,0,0,無,無,無,100000,,,0.0,0,,RPWNMLNKNHPFFBJ86CC
湖口鄉,建物,新竹縣湖口鄉榮光一路190號,0.0,,鄉村區,乙種建築用地,1090509,土地0建物0車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1040821,20.19,1,0,1,有,有,有,5000,248,,0.0,0,此為分租套房，房號401，第四層共分成3間，陽台總面積占9分之1，一間平均面積約20.19平方公尺,RPWOMLOKNHPFFDJ27CC
湖口鄉,建物,新竹縣湖口鄉榮光一路160號,0.0,,鄉村區,乙種建築用地,1090507,土地0建物0車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1040821,20.27,1,0,1,有,有,有,5500,271,,0.0,0,此為分租套房，房號402，第四層共分成3間，陽台總面積占9分之1，一間平均面積約20.27平方公尺,RPXOMLOKNHPFFDJ37CC
竹北市,建物,新竹縣竹北市文義街２６號六樓之三,0.0,住,,,1090427,土地0建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000329,92.22,2,2,1,有,有,有,18000,195,,0.0,0,含管理費、稅金或水電等費用。；,RPTPMLPKNHPFFBJ96CC
竹北市,建物,新竹縣竹北市新竹縣竹北市文興路二段98號,0.0,商,,,1090423,土地0建物1車位0,一層,19,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0970201,281.62,0,0,0,無,有,無,80000,284,,0.0,0,租賃範圍不含車位，且無法區分車位面積。；含10%稅金跟二代健保,RPPOMLTKNHPFFBJ86CC
竹北市,建物,新竹縣竹北市光明六路162號,143.5,住,,,1090501,土地1建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0820107,280.3,0,0,0,無,無,無,48500,173,,0.0,0,租建物一棟+廣告外牆,RPTOMLTKNHPFFBJ27CC
