編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUNMLKLNHPFFBQ96CA,26,79.49,住家用,鋼筋混凝土造,83年5月12日,七層,一層 平台
RPUNMLKLNHPFFBQ96CA,26,22.88,樓梯間﹒避難室﹒停車場,鋼筋混凝土造,83年5月12日,七層,
RPPNMLNLNHPFFCQ86CA,8,215.69,住宅、水塔間,鋼筋混凝土造,100年12月23日,四層,一層 二層 三層 四層 見其他登記事項 見其他登記事項
RPUNMLMKNHPFFDQ27CA,13,249.73,店舖、住宅、停車空間,鋼筋混凝土造,96年2月8日,四層,一層 二層 三層 四層 見其他登記事項
RPUNMLNLNHPFFCQ37CA,26,94.11,住家用,鋼筋混凝土造,82年12月14日,七層,三層 陽台 花台
RPUNMLNLNHPFFCQ37CA,26,7.89,共有部分,鋼筋混凝土造,82年12月14日,七層,
RPUNMLNLNHPFFCQ37CA,26,5.68,共有部分,鋼筋混凝土造,82年12月14日,七層,
RPSNMLNLNHPFFCQ17CA,39,107.86,住家用,鋼筋混凝土加強磚造,70年6月1日,二層,一層 二層 騎樓 電梯樓梯間
RPSNMLNKNHPFFDQ17CA,48,62.13,住家用,磚石造,61年7月23日,一層,一層
RPTNMLLJOHPFFDQ07CA,41,89.74,住家用,鋼筋混凝土加強磚造,68年7月1日,二層,一層 二層
RPSNMLMKNHPFFDQ17DA,27,78.20,住商用,鋼筋混凝土造,82年5月18日,四層,一層 二層 三層 四層 陽台
RPPPMLMJPHPFFDQ07CA,,261.59,住宅、樓梯間,鋼筋混凝土造,109年1月17日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPRNMLMKNHPFFDQ07DA,27,156.41,住商用,鋼筋混凝土造,82年5月18日,四層,一層 二層 三層 四層 陽台
RPRNMLTKNHPFFCQ77EA,27,144.97,住家用,鋼筋混凝土造,81年11月27日,三層,一層 二層 三層
RPSOMLNJOHPFFDQ27CA,,228.94,住宅、樓梯間,鋼筋混凝土造,109年3月6日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPPNMLOJOHPFFCQ96DA,18,100.16,集合住宅,鋼筋混凝土造,91年7月25日,五層,一層 陽台 雨遮
RPPNMLOJOHPFFCQ96DA,18,12.64,梯間、機械室、水箱,鋼筋混凝土造,91年7月25日,五層,
RPPNMLOJOHPFFCQ96DA,18,33.34,停車空間,鋼筋混凝土造,91年7月25日,五層,
RPPNMLSKNHPFFDQ37CA,39,102.59,住家用,鋼筋混凝土加強磚造,69年12月11日,二層,一層 二層
RPTNMLSJOHPFFDQ77CA,21,124.20,住家用,鋼筋混凝土造,87年11月24日,三層,一層 二層 三層 陽台 平台
RPRNMLOKNHPFFDQ17CA,37,134.60,住家用,加強磚造、木石磚造,71年12月1日,三層,一層 二層 三層
RPRNMLKLNHPFFCQ76CA,54,59.62,住家用,磚造,54年10月1日,一層,一層 騎樓
RPRNMLKLNHPFFCQ76CA,54,54.06,住家用,鐵筋加強磚造,54年10月1日,二層,一層 二層
RPXNMLOKNHPFFCQ67CA,15,225.92,店舖、住宅,鋼筋混凝土造,93年12月1日,三層,一層 二層 三層 騎樓 電梯樓梯間 見其他登記事項
RPPNMLPKNHPFFDQ07CA,1,166.63,住宅、樓梯間,鋼筋混凝土造,108年4月23日,三層,一層 二層 三層 陽台 見其他登記事項
RPSNMLNLNHPFFDQ27CA,40,102.02,住家用,鋼筋混凝土加強磚造,69年3月1日,二層,一層 二層 騎樓
RPWNMLKKOHPFFDQ37CA,15,7.92,停車空間、電信室、台電配電室、機械室、集合住宅,鋼筋混凝土造,94年8月15日,五層,
RPWNMLKKOHPFFDQ37CA,15,16.15,集合住宅,鋼筋混凝土造,94年8月15日,五層,三層 陽台
RPVNMLKKOHPFFDQ27CA,15,7.92,停車空間、電信室、台電配電室、機械室、集合住宅,鋼筋混凝土造,94年8月15日,五層,
RPVNMLKKOHPFFDQ27CA,15,16.15,集合住宅,鋼筋混凝土造,94年8月15日,五層,三層 陽台
RPTNMLTJOHPFFCQ77CA,13,21.57,集合住宅,鋼筋混凝土造,96年6月23日,五層,五層 陽台
RPTNMLTJOHPFFCQ77CA,13,7.03,停車空間、機電設備空間、管理室、梯廳、走廊,鋼筋混凝土造,96年6月23日,五層,
RPRNMLTJOHPFFDQ67CA,,193.78,住宅、樓梯間,鋼筋混凝土造,109年2月18日,三層,一層 二層 三層 陽台 見其他登記事項
RPUNMLPKNHPFFDQ57CA,29,150.70,住家用,鋼筋混凝土造,80年8月13日,三層,一層 二層 三層 電梯樓梯間
RPXNMLLJOHPFFDQ47CA,27,161.67,住家用,鋼筋混凝土造,82年5月6日,四層,一層 二層 三層 四層 陽台 平台
RPSNMLMLNHPFFBQ96CA,14,22.32,住家用,鋼筋混凝土造,95年8月28日,八層,二層 陽台
RPSNMLMLNHPFFBQ96CA,14,6.51,共有部分,鋼筋混凝土造,95年8月28日,,
RPSNMLMLNHPFFBQ96CA,14,8.89,共有部分,鋼筋混凝土造,95年8月28日,,
RPWNMLOKNHPFFCQ57CA,39,91.66,住家用,鋼筋混凝土加強磚造,70年2月12日,二層,一層 二層 電梯樓梯間
RPPNMLRJOHPFFBQ07CA,39,208.96,住商用,鋼筋混凝土加強磚造,69年11月11日,四層,一層 二層 三層 四層 騎樓
RPVNMLPKNHPFFCQ57CA,38,64.53,住家用,鋼筋加強磚木造,70年10月8日,一層,一層
RPTNMLTLNHPFFCQ87CA,22,137.18,集合住宅,鋼筋混凝土造,86年11月18日,五層,五層 陽台 夾層 夾層
RPTNMLTLNHPFFCQ87CA,22,15.55,共有部分,鋼筋混凝土造,86年11月18日,五層,
RPTNMLTLNHPFFCQ87CA,22,.65,共有部分,鋼筋混凝土造,86年11月18日,一層,
RPWNMLTKNHPFFBQ97CA,6,35.86,集合住宅,鋼筋混凝土造,103年8月15日,八層,七層 陽台
RPWNMLTKNHPFFBQ97CA,6,38.55,停車空間、機械設備空間、水箱、門廳、管委會使用空間、台電配電室、電信室、樓梯間、水錶室、機械室等１０項。,鋼筋混凝土造,103年8月15日,八層,
RPTNMLTKNHPFFDQ87CA,25,116.55,住家用,鋼筋混凝土造,83年10月21日,二層,一層 二層 陽台
RPUNMLNLNHPFFDQ47CA,29,115.61,住家用,鋼筋混凝土加強磚造,80年8月26日,二層,一層 二層 電梯樓梯間
RPQOMLLJOHPFFCQ76CA,26,161.37,住商用,鋼筋混凝土加強磚造,83年2月1日,四層,一層 二層 三層 四層 瞭望台 見其他登記事項
RPRNMLKLNHPFFEQ96CA,38,186.71,住家用,鋼筋混凝土加強磚造,70年12月30日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPPNMLMKOHPFFEQ96CA,27,37.23,住家用,鋼筋混凝土造,82年4月1日,十八層,十一層 陽台
RPPNMLMKOHPFFEQ96CA,27,7.34,梯間,鋼筋混凝土造,82年4月1日,十八層,
RPPNMLMKOHPFFEQ96CA,27,1.75,守衛室．健身房．游泳池．防空避難室兼停車場,鋼筋混凝土造,82年4月1日,,
RPQNMLSLNHPFFEQ67CA,25,165.43,住家用,鋼筋混凝土造,84年8月30日,四層,一層 二層 三層 四層 陽台 平台
