編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOOMLTKNHPFFAP27CC,16,18.28,住家用,鋼筋混凝土造,93年3月1日,四層,
RPOOMLTKNHPFFAP27CC,16,6.94,共有部份,鋼筋混凝土造,93年3月1日,四層,
RPRNMLTLNHPFFAP57CC,34,128.49,住商用,鋼筋混凝土造,75年1月20日,三層,
RPUNMLLKOHPFFAP07CC,25,67.09,住家用,鋼筋混凝土造,84年7月18日,四層,
RPOOMLLKNHPFFAP66EC,,103.56,店舖、騎樓、樓梯間、停車空間、住宅、機械室,鋼筋混凝土造,108年11月8日,五層,
RPRNMLLKOHPFFAP76CC,40,110.28,住家用,鋼筋混凝土加強磚造,69年2月23日,二層,
RPPNMLRLNHPFFBP27CC,2,236.93,店舖、住宅、停車空間、水塔、騎樓,鋼筋混凝土造,107年6月1日,四層,
RPSNMLRKOHPFFAP47CC,27,187.90,住家用,鋼筋混凝土造,82年11月22日,四層,
RPRNMLMLNHPFFAP86CC,26,173.35,住商用,鋼筋混凝土造,83年6月2日,三層,
RPOOMLNJOHPFFAP66CC,2,300.17,住宅、停車空間,鋼筋混凝土造,107年2月8日,四層,
RPQNMLRKOHPFFDP57CC,26,73.84,住家用,鋼筋混凝土造,83年2月17日,八層,
RPWNMLSJPHPFFAP97CC,23,62.17,住家用,鋼筋混凝土造,86年10月31日,五層,
RPWNMLSJPHPFFAP97CC,23,36.92,共有部份,鋼筋混凝土造,86年10月31日,五層,
RPSNMLNLOHPFFAP17CC,25,26.83,住家用,鋼筋混凝土造,84年9月3日,九層,
RPSNMLNLOHPFFAP17CC,25,5.30,共有部份,鋼筋混凝土造,84年9月3日,九層,
RPSNMLNLOHPFFAP17CC,25,4.68,共有部份,鋼筋混凝土造,84年9月3日,九層,
RPRNMLLJRHPFFAP96CC,26,34.15,住家用,鋼筋混凝土造,83年9月18日,十四層,
RPQNMLQLQHPFFAP47CC,32,116.55,住家用,鋼筋混凝土造,77年10月20日,二層,
RPUNMLNJRHPFFAP47CC,26,34.15,住家用,鋼筋混凝土造,83年9月18日,十四層,
