編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXOMLMKNHPFFAG56CC,22,48.76,住家用,鋼筋混凝土造,87年1月14日,六層,
RPRNMLOKNHPFFAG68CC,43,87.48,住家用,鋼筋混凝土加強磚造,66年3月15日,三層,
RPOPMLMKNHPFFAG38CC,6,47.05,農業資材室,ＲＣ造,103年6月24日,一層,
RPVNMLMKNHPFFBG98CC,34,86.95,住家用,鋼筋混凝土造,75年2月6日,五層,
RPTNMLSLNHPFFBG86CC,20,96.51,住家用,鋼筋混凝土造,89年4月27日,十二層,
RPPNMLLJOHPFFBG28CC,34,126.48,住家用,鋼筋混凝土加強磚造,75年6月3日,二層,
RPUPMLTKNHPFFAG07CC,22,111.73,住家用,鋼筋混凝土造,87年6月2日,四層,
RPRNMLKLNHPFFBG48CC,14,135.21,住商用,鋼筋混凝土造,95年8月22日,四層,
RPPNMLSKNHPFFAG88CC,1,262.88,住家用,鋼筋混凝土（ＲＣ）,108年11月6日,三層,
RPOOMLSJOHPFFBG98CC,27,106.33,住家用,鋼筋混凝土造,82年8月23日,五層,
RPWNMLOJOHPFFAG56CC,26,78.90,住家用,鋼筋混凝土造,82年12月20日,五層,
RPRNMLLKOHPFFBG58CC,33,117.55,住家用,鋼筋混凝土加強磚造,76年11月2日,二層,
RPRNMLSJOHPFFAG56DC,25,47.77,鄉村住宅,鋼筋混凝土造,84年3月7日,九層,
RPUOMLMKOHPFFAG98CC,43,19.83,住商用,鋼筋混凝土加強磚造,66年6月14日,三層,
RPUNMLSJOHPFFAG86DC,46,103.71,住家用,鋼筋混凝土加強磚造,63年10月24日,二層,
RPXNMLMKOHPFFBG66CC,29,16.37,住家用,鋼筋混凝土造,80年11月21日,七層,
RPQOMLQKOHPFFAG98CC,27,102.01,住家用,鋼筋混凝土造,82年8月7日,七層,
RPQNMLRKOHPFFBG09CC,29,80.16,住家用,鋼筋混凝土造,80年7月5日,七層,
RPTNMLTJOHPFFAG86DC,42,66.65,住家用,鋼筋混凝土加強磚造,67年5月5日,二層,
RPWNMLTKOHPFFAG37EC,24,189.60,住家用,鋼筋混凝土造,85年3月9日,三層,
RPUOMLOLOHPFFAG66CC,51,122.76,住家用,鋼筋混凝土加強磚造,57年12月30日,二層,
RPOPMLMLOHPFFAG58CC,23,53.38,住家用,鋼筋混凝土造,86年8月25日,十二層,
RPRPMLMKOHPFFAG78CC,48,101.24,住家用,鋼筋混凝土加強磚造,61年1月1日,二層,
RPROMLTLOHPFFAG86CC,3,780.67,工場（廠）、機械室,鋼鐵造有牆,106年8月23日,三層,
RPPOMLLLNHPFFBG48CC,9,108.24,集合住宅,鋼筋混凝土造,100年4月14日,七層,
RPROMLQKOHPFFAG09CC,2,27.03,住家用,鋼筋混凝土（ＲＣ）,107年2月12日,三層,
RPTOMLLJPHPFFAG78CC,,81.00,住家用,木造,,二層,
RPVOMLRJPHPFFAG96CC,27,87.25,住家用,鋼筋混凝土造,82年12月31日,十二層,
RPUNMLTJPHPFFBG07CC,,159.03,住商用,鋼筋混凝土加強磚造,,三層,
RPWNMLRJPHPFFBG17DC,34,72.13,住家用,鋼筋混凝土造,75年1月8日,五層,
RPPNMLNKPHPFFAG58CC,24,97.08,住家用,鋼筋混凝土造,85年8月27日,二十四層,
RPVNMLNKPHPFFAG56CC,24,462.00,農舍,鋼鐵造（有牆）,85年3月15日,二層,
