編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVNMLSKNHPFFAW48CC,3,84.93,集合住宅,鋼筋混凝土造,105年11月9日,三層,
RPQNMLKMOHPFFAW47CC,6,245.95,集合住宅,鋼筋混凝土造,103年6月23日,三層,
