編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSOMLMJQHMFFAV27CA,25,151.54,住家用,鋼筋混凝土造,81年12月16日,三層,一層 二層 三層
RPPNMLMJQHMFFAV86CA,44,39.48,住家用,水泥磚木蓋瓦造,62年3月16日,一層,一層 騎樓
RPQNMLMJQHMFFCV27DA,21,216.68,農舍,鋼筋混凝土造,85年5月8日,二層,一層 二層 屋頂突出物
RPQOMLMJQHMFFAV07CA,34,92.81,集合住宅,鋼筋混凝土造,72年10月19日,四層,一層 平台
RPQOMLMJQHMFFAV07CA,,4.78,樓梯間,鋼筋水泥,,四層,
RPPNMLPJQHMFFAV17CA,24,117.93,住家用,鋼筋混凝土造,82年7月16日,七層,五層 陽台
RPPNMLPJQHMFFAV17CA,24,36.42,（共同使用）屋頂突出物．樓梯間．停車場,鋼筋混凝土造,82年7月16日,七層,
RPPNMLRJQHMFFCV67DA,67,115.46,住家用,木石磚造,,一層,一層 騎樓
RPPNMLRJQHMFFAV37CA,18,149.91,住家用,鋼筋混凝土造,88年1月13日,三層,一層 二層 三層 陽台 屋頂突出物
RPQNMLSJQHMFFAV67DA,22,372.58,車庫、住宅,鋼筋混凝土造,84年12月11日,三層,一層 二層 三層 地下層 見其他登記事項
RPPPMLLMQHMFFAV37DA,22,614.91,避難室．廠房．辦公廳,鋼筋混凝土有牆鋼架造,84年3月8日,一層,一層 地下層
RPPNMLRJQHMFFDV67CA,35,55.20,住家用,加強磚造,71年2月27日,二層,一層 二層 陽台 騎樓
RPPNMLRJQHMFFDV67CA,35,55.20,住家用,加強磚造,71年2月27日,二層,一層 二層 陽台 騎樓
RPRNMLSJQHMFFAV67CA,24,24.33,集合住宅,鋼筋混凝土造,82年5月22日,十二層,七層 陽台
RPRNMLSJQHMFFAV67CA,24,6.37,走廊．電樓梯間接（共同使用部分）,鋼筋混凝土造,82年5月22日,十二層,
RPRNMLSJQHMFFAV67CA,24,3.03,共有部分,鋼筋混凝土造,82年5月22日,十二層,
RPSNMLSJQHMFFAV77CA,34,172.08,住家用,鋼筋混凝土造,72年10月1日,三層,一層 二層 三層 陽台 騎樓
RPTNMLSJQHMFFAV87CA,11,235.32,住家用,ＲＣ造,95年8月15日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
SPTNMLSJQHMFFAV97CA,11,.58,住家用,ＲＣ造,95年8月15日,一層,
RPRNMLSLQHMFFAV87CA,33,112.35,住家用,加強磚造,73年12月7日,二層,一層 二層 陽台
RPQNMLNKQHMFFAV17CA,,114.05,住家用,木造,,一層,
RPQNMLQKQHMFFAV47CA,28,25.38,住家用,磚木造瓦屋頂,78年12月6日,一層,一層
RPQNMLTJQHMFFBV77CA,26,179.55,農舍,加強磚造,80年9月20日,三層,一層 二層 三層 陽台 騎樓
RPUNMLOKQHMFFAV77DA,37,132.91,住家用,加強磚造,69年12月2日,二層,一層 二層 騎樓
RPVNMLSJQHMFFAV08CA,38,103.90,住家用,加強磚造,68年1月24日,二層,一層 二層 騎樓
RPRNMLQKQHMFFCV77CA,1,153.09,Ｈ２住宅,鋼筋混凝土造,104年12月18日,三層,一層 二層 三層 陽台
RPRNMLKKQHMFFBV07CA,28,71.60,住家用,加強磚造,78年12月13日,二層,一層 二層 屋頂突出物 騎樓
RPRNMLKKQHMFFBV07CA,28,71.60,住家用,加強磚造,78年12月13日,二層,一層 二層 屋頂突出物 騎樓
RPTNMLRKQHMFFAV87CA,,201.13,住宅、樓梯間,鋼筋混凝土造,106年3月24日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPXNMLTJQHMFFAV38CA,23,4.77,樓梯共同使用,鋼筋混凝土造,83年6月1日,三層,
RPXNMLTJQHMFFAV38CA,23,41.90,集合住宅,鋼筋混凝土造,83年6月1日,三層,一層 平台
RPXNMLTJQHMFFAV38CA,23,4.77,樓梯共同使用,鋼筋混凝土造,83年6月1日,三層,
RPXNMLTJQHMFFAV38CA,23,41.90,集合住宅,鋼筋混凝土造,83年6月1日,三層,一層 平台
RPPNMLPKQHMFFAV27CA,21,90.95,集合住宅,鋼筋混凝土造,85年6月28日,九層,二層 陽台
RPPNMLPKQHMFFAV27CA,21,10.39,配電室．樓梯．電梯．機械房．通道．水箱．人行共同使用,鋼筋混凝土造,85年6月28日,九層,
RPPNMLPKQHMFFAV27CA,21,10.65,電梯，樓梯共同使用,鋼筋混凝土造,85年6月28日,九層,
RPRNMLQKQHMFFAV57CA,43,87.00,住家用,鐵筋水泥磚,63年5月1日,二層,一層 二層
RPSNMLKKQHMFFAV07CA,,231.71,住宅、樓梯間,ＲＣ造,106年6月16日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPPNMLLKQHMFFAV86CA,44,86.40,住家用,鐵筋水泥磚,62年11月14日,二層,一層 二層 騎樓
RPPNMLKKQHMFFAV76CA,,99.02,騎樓、住宅,ＲＣ造,106年3月23日,二層,一層 二層 騎樓 見其他登記事項
RPOPMLOLQHMFFAV37CA,,84.77,住商用,鐵筋水泥磚,,一層,一層 騎樓
RPRNMLLMQHMFFCV47CA,3,233.07,Ｈ２住宅、水塔,鋼筋混凝土造,104年1月8日,四層,一層 二層 三層 見其他登記事項 見其他登記事項
RPPNMLRKQHMFFCV67CA,47,91.26,住家用,鐵筋水泥磚造,60年1月14日,二層,一層 二層
RPRNMLNLQHMFFAV37CA,45,67.24,住家用,鐵筋水泥磚造,61年8月30日,一層,一層
RPQNMLSKQHMFFAV67CA,6,161.08,店舖、住宅,有牆鋼鐵造,100年11月30日,一層,一層
RPVNMLRKQHMFFAV08CA,21,89.46,集合住宅,鋼筋混凝土造,85年6月21日,七層,七層 陽台
RPVNMLRKQHMFFAV08CA,21,8.68,主要內容：樓梯．電梯（共同使用）,鋼筋混凝土造,85年6月21日,七層,
RPVNMLRKQHMFFAV08CA,21,5.87,電梯．水箱．機械房．樓梯共同使用,鋼筋混凝土造,85年6月21日,七層,
RPVNMLRKQHMFFAV08CA,21,6.29,車道．樓梯．配電室．機械房．蓄水池．機車停車位共同使用,鋼筋混凝土造,85年6月21日,七層,
RPVNMLRKQHMFFAV08CA,21,16.82,防空避難室暨停車空間共同使用,鋼筋混凝土造,85年6月21日,七層,
RPPNMLNLQHMFFDV47CA,47,144.00,住商用,鐵筋水泥磚造,59年7月2日,二層,一層 二層 騎樓
RPPNMLNLQHMFFBV27CA,19,24.24,住家用,鋼筋混凝土造,87年3月2日,二層,一層 二層 騎樓
RPPNMLNLQHMFFBV27CA,19,48.48,住家用,鋼筋混凝土造,87年3月2日,二層,一層 二層 騎樓
RPPNMLNLQHMFFBV27CA,19,24.24,住家用,鋼筋混凝土造,87年3月2日,二層,一層 二層 騎樓
RPPNMLNLQHMFFBV27CA,19,24.24,住家用,鋼筋混凝土造,87年3月2日,二層,一層 二層 騎樓
RPQOMLLMQHMFFAV27CA,11,124.83,集合住宅,鋼筋混凝土造,95年3月10日,十層,三層 陽台
