鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
馬公市,土地,文石段1100地號,524.0,,一般農業區,農牧用地,1060509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6500000,12405,,0.0,0,,RPSNMLRJQHMFFAX87CA,0.0,0.0,0.0,,
馬公市,房地(土地+建物)+車位,澎湖縣馬公市貿商街１３３號十一樓之一,31.27,住,,,1060717,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0950629,210.3,4,2,2,有,有,5200000,24727,坡道平面,0.0,0,,RPRNMLTJQHMFFAX97CA,114.11,0.0,11.21,,
馬公市,房地(土地+建物),澎湖縣馬公市中華路２００巷１弄１３號,30.0,住,,,1060630,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強空心磚造,0580408,61.6,2,1,2,有,無,4200000,68182,,0.0,0,含未登記建物及承租國有地,RPPNMLNJQHMFFAX17CA,61.6,0.0,0.0,,
馬公市,土地,四維段878地號,201.54,,鄉村區,乙種建築用地,1060724,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6900000,34236,,0.0,0,,RPPNMLOJQHMFFAX27CA,0.0,0.0,0.0,,
馬公市,房地(土地+建物),澎湖縣馬公市朝陽路２８號,66.56,住,,,1060626,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0670828,89.46,3,2,2,有,無,4880000,54550,,0.0,0,,RPQNMLOJQHMFFAX37CA,89.46,0.0,0.0,,
馬公市,土地,烏崁新段384地號,1856.9,,一般農業區,農牧用地,1060712,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8000000,4308,,0.0,0,,RPRNMLOJQHMFFAX47CA,0.0,0.0,0.0,,
馬公市,房地(土地+建物),澎湖縣馬公市光復路２８２號,123.74,農,,,1060710,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,1060602,277.89,6,2,7,有,無,19600000,70532,,0.0,0,,RPQNMLOJRHMFFAX47CA,255.22,22.67,0.0,,
馬公市,土地,鎖港西段158地號,164.66,住,,,1060721,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1550000,9413,,0.0,0,,RPSNMLOJQHMFFAX57CA,0.0,0.0,0.0,,
馬公市,房地(土地+建物),澎湖縣馬公市石泉１８５之２９號,231.8,,一般農業區,甲種建築用地,1060718,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1050504,296.36,6,2,6,有,無,10450000,35261,,0.0,0,,RPRNMLRJQHMFFAX77CA,287.83,8.53,0.0,,
馬公市,房地(土地+建物),澎湖縣馬公市中山路６１號,12.67,商,,,1060724,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0780120,64.59,3,2,4,有,無,3000000,46447,,0.0,0,,RPPNMLSJQHMFFAX67CA,64.61,0.0,0.0,,
馬公市,土地,文寮段1131地號,471.6,,一般農業區,農牧用地,1060726,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6260000,13274,,0.0,0,,RPRNMLSJQHMFFAX87CA,0.0,0.0,0.0,,
馬公市,房地(土地+建物),澎湖縣馬公市文化路４１號,21.0,商,,,1060724,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強空心磚造,0510810,41.18,1,1,1,有,無,4850000,117776,,0.0,0,,RPQNMLTJQHMFFAX87CA,41.18,0.0,0.0,,
馬公市,土地,東澳段594地號,21.92,住,,,1060620,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,0,0,,0.0,0,土地及建物分次登記案件，後案建物登記收件字號032870 共 1筆，權利人共1人，此案為合建分售案,RPSNMLTJQHMFFAX08CA,0.0,0.0,0.0,,
馬公市,房地(土地+建物),澎湖縣馬公市文山路２７巷８號七樓之２,21.92,住,,,1060620,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1060328,93.82,2,2,1,有,無,5200000,55425,,0.0,0,土地及建物分次登記案件，前案土地登記收件字號:032860 含土地款156萬 ，此案為合建分售案,RPTNMLTJQHMFFAX18CA,56.72,9.41,0.0,,
湖西鄉,土地,尖山南段525地號,490.85,,一般農業區,農牧用地,1060606,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2700000,5501,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVNMLTJQHMFFAX38CA,0.0,0.0,0.0,,
馬公市,房地(土地+建物),澎湖縣馬公市西文澳１１之８號,169.72,住,,,1060706,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0620201,96.16,2,2,2,有,無,10000000,103993,,0.0,0,親友、員工或其他特殊關係間之交易。,RPWNMLTJQHMFFAX48CA,96.16,0.0,0.0,,
湖西鄉,土地,林投南段175地號,376.71,,一般農業區,農牧用地,1060710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,3982,,0.0,0,,RPQNMLQKQHMFFAX67CA,0.0,0.0,0.0,,
馬公市,房地(土地+建物),澎湖縣馬公市三多路４１１號四樓之八,4.7,商,,,1060713,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850308,42.04,1,0,1,有,有,1500000,35680,,0.0,0,,RPXOMLOKNHOFFAX18CA,30.5,3.58,0.0,,
