鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號A戶19樓,17.45,住,,,1020412,土地2建物1車位2,十九層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,252.23,4,2,2,有,無,90000000,453723,坡道平面,69.74,7200000,,RPROMLRLRHMFFFA09CB
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號A戶20樓,17.45,住,,,1020613,土地2建物1車位2,二十層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,252.23,4,2,2,有,無,82880000,423475,坡道平面,69.74,5600000,,RPTOMLRLRHMFFFA66CB
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號A戶25樓,21.18,住,,,1020418,土地2建物1車位3,二十五層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,309.6,3,2,3,有,無,112800000,466214,坡道平面,87.17,9100000,,RPUOMLRLRHMFFFA76CB
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號B戶8樓,14.37,住,,,1020307,土地2建物1車位2,八層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,216.55,4,2,2,有,無,66870000,415980,坡道平面,69.74,5800000,,RPRNMLSLRHMFFFA09CB
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號B戶18樓,16.9,住,,,1020316,土地2建物1車位2,十八層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,252.23,4,2,2,有,無,82880000,432243,坡道平面,69.74,4000000,,RPSNMLSLRHMFFFA56CB
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號B戶20樓,17.45,住,,,1020613,土地2建物1車位2,二十層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,252.23,4,2,2,有,無,83880000,423475,坡道平面,69.74,6600000,,RPTNMLSLRHMFFFA66CB
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號B戶22樓,17.45,住,,,1020613,土地2建物1車位2,二十二層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,252.23,4,2,2,有,無,85790000,429558,坡道平面,69.74,7400000,,RPOOMLSLRHMFFFA88CB
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號B戶23樓,17.45,住,,,1020610,土地2建物1車位2,二十三層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,252.23,4,2,2,有,無,90000000,453723,坡道平面,69.74,7200000,,RPPOMLSLRHMFFFA98CB
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號B戶24樓,17.45,住,,,1020613,土地2建物1車位2,二十四層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,252.23,4,2,2,有,無,90560000,456792,坡道平面,69.74,7200000,,RPQOMLSLRHMFFFA09CB
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號B戶25樓,21.04,住,,,1020331,土地2建物1車位3,二十五層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,307.13,3,2,3,有,無,111400000,468722,坡道平面,87.17,8300000,,RPSOMLSLRHMFFFA66CB
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號C戶2樓,16.68,住,,,1020428,土地2建物1車位2,二層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,226.12,4,2,2,有,無,67680000,372109,坡道平面,52.3,3000000,,RPTOMLSLRHMFFFA76CB
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號C戶7樓,15.74,住,,,1020305,土地2建物1車位2,七層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,231.36,4,2,2,有,無,70000000,403415,坡道平面,69.74,4800000,,RPVOMLSLRHMFFFA96CB
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號C戶17樓,19.71,住,,,1020303,土地2建物1車位3,十七層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,291.82,4,2,2,有,無,100280000,455314,坡道平面,87.17,7100000,,RPWOMLSLRHMFFFA07CB
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號C戶20樓,19.71,住,,,1020303,土地2建物1車位3,二十層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,291.82,4,2,2,有,無,102600000,459809,坡道平面,87.17,8500000,,RPXOMLSLRHMFFFA17CB
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號C戶21樓,19.89,住,,,1020523,土地2建物1車位3,二十一層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,309.26,4,2,2,有,無,95070000,423504,坡道平面,104.61,8400000,,RPOPMLSLRHMFFFA98CB
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號C戶22樓,19.52,住,,,1020527,土地2建物1車位2,二十二層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,274.39,4,2,2,有,無,98180000,442609,坡道平面,69.74,7600000,,RPPPMLSLRHMFFFA09CB
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段55號C戶23樓,19.52,住,,,1020520,土地2建物1車位2,二十三層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,274.39,4,2,2,有,無,97000000,437821,坡道平面,69.74,7400000,,RPQPMLSLRHMFFFA56CB
