編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVPMLLJQHMFFAD38CA,22,23.73,住家用,鋼筋混凝土造,84年10月24日,十三層,九層 陽台
RPVPMLLJQHMFFAD38CA,22,6.43,共有部分,鋼筋混凝土造,84年10月24日,十三層,
RPWPMLLJQHMFFAD48CA,35,61.81,住家用,鋼筋混凝土造,71年6月4日,五層,五層 陽台
RPWPMLLJQHMFFAD48CA,35,4.08,共有部分,鋼筋混凝土造,71年6月4日,五層,
RPWPMLLJQHMFFAD48CA,35,7.24,共有部分,鋼筋混凝土造,71年6月4日,五層,
RPXNMLMJQHMFFAD48CA,33,166.34,住商用,鋼筋混凝土造,73年10月9日,三層,一層 二層 三層 陽台 地下層
RPUOMLMJQHMFFAD28CA,25,15.19,住家用,鋼筋混凝土造,81年4月21日,七層,七層
RPUOMLMJQHMFFAD28CA,25,8.45,共有部分,鋼筋混凝土造,81年4月21日,七層,
RPSPMLMJQHMFFAD18CA,23,50.68,住家用,鋼筋混凝土造,83年7月22日,八層,七層 陽台
RPSPMLMJQHMFFAD18CA,23,12.06,共有部分,鋼筋混凝土造,83年7月22日,八層,
RPSPMLMJQHMFFAD18CA,23,2.31,共有部分,鋼筋混凝土造,83年7月22日,八層,
RPSPMLLJQHMFFAD08CA,24,80.40,住家用,鋼筋混凝土造,82年9月3日,六層,二層 陽台 花台
RPSPMLLJQHMFFAD08CA,24,22.62,共有部分,鋼筋混凝土造,82年9月3日,六層,
RPSPMLLJQHMFFAD08CA,24,9.98,共有部分,鋼筋混凝土造,82年9月3日,六層,
RPUPMLMJQHMFFAD38CA,22,39.33,住家用,鋼筋混凝土造,84年10月24日,十三層,四層 陽台
RPUPMLMJQHMFFAD38CA,22,11.11,共有部分,鋼筋混凝土造,84年10月24日,十三層,
RPTNMLNJQHMFFAD18CA,40,119.37,住家用,鋼筋混凝土造,66年9月16日,三層,一層 二層 三層 騎樓
RPPPMLOJQHMFFAD08CA,24,71.77,住家用,鋼筋混凝土造,82年10月12日,六層,五層
RPPPMLOJQHMFFAD08CA,24,11.00,共有部分,鋼筋混凝土造,82年10月12日,六層,
RPVPMLNJQHMFFAD58CA,29,22.00,住家用,鋼筋混凝土造,78年1月12日,五層,三層 陽台
RPVPMLNJQHMFFAD58CA,31,5.09,共有部分,鋼筋混凝土造,76年1月12日,五層,
RPOQMLNJQHMFFAD97CA,14,109.72,集合住宅,鋼筋混凝土造,92年9月16日,十四層,九層 陽台
RPOQMLNJQHMFFAD97CA,14,.09,店舖、住宅,鋼筋混凝土造,92年9月16日,十三層,
RPOQMLNJQHMFFAD97CA,14,.01,公共設施,鋼筋混凝土造,92年9月16日,十三層,
RPOQMLNJQHMFFAD97CA,14,.00,公共設施,鋼筋混凝土造,92年9月16日,十三層,
RPOQMLNJQHMFFAD97CA,14,.33,超級市場、辦公室,鋼筋混凝土造,92年9月16日,十四層,
RPOQMLNJQHMFFAD97CA,14,.02,管理室等,鋼筋混凝土造,92年9月16日,十四層,
RPOQMLNJQHMFFAD97CA,14,.00,公共設施,鋼筋混凝土造,92年9月16日,十四層,
RPOQMLNJQHMFFAD97CA,14,20.80,公共設施,鋼筋混凝土造,92年9月16日,十四層,
RPOQMLNJQHMFFAD97CA,14,38.25,管理室等,鋼筋混凝土造,92年9月16日,十四層,
RPUNMLRJQHMFFAD68CA,2,73.51,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,二十層 陽台 雨遮
RPUNMLRJQHMFFAD68CA,2,31.35,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,
RPVNMLLKQHMFFAD28CA,13,112.54,集合住宅,鋼筋混凝土造,93年5月21日,十一層,四層 陽台
RPVNMLLKQHMFFAD28CA,13,48.26,共有部分,鋼筋混凝土造,93年5月21日,十一層,
