鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.05,住,,,1040411,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,106.79,3,2,1,有,無,5700000,64490,坡道平面,33.91,1000000,,RPTNMLOKNHOFFFK96CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.07,住,,,1050419,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.85,3,2,2,有,無,6190000,56918,坡道平面,33.91,900000,,RPUNMLOKNHOFFFK07CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.07,住,,,1040606,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.85,3,2,2,有,無,6300000,57026,坡道平面,33.91,1000000,,RPVNMLOKNHOFFFK17CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.08,住,,,1040726,土地1建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.06,3,2,2,有,無,6690000,55816,坡道平面,33.91,1100000,,RPXNMLOKNHOFFFK37CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.09,住,,,1040811,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.17,3,2,2,有,無,6900000,57696,坡道平面,33.91,1000000,,RPPOMLOKNHOFFFK66CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.06,住,,,1040928,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.67,2,2,2,有,無,5720000,60431,坡道平面,33.91,900000,,RPQOMLOKNHOFFFK76CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.08,住,,,1050330,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.28,3,2,2,有,無,6690000,57117,坡道平面,33.91,900000,,RPROMLOKNHOFFFK86CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.09,住,,,1041205,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.43,3,2,2,有,無,6730000,57004,坡道平面,33.91,1000000,,RPTOMLOKNHOFFFK07CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.07,住,,,1040715,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.85,3,2,2,有,無,6400000,59178,坡道平面,33.91,900000,,RPUOMLOKNHOFFFK17CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.08,住,,,1040829,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.84,3,2,2,有,無,6300000,55710,坡道平面,33.91,900000,,RPVOMLOKNHOFFFK27CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.04,住,,,1040619,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,93.46,2,2,1,有,無,4880000,66835,坡道平面,33.91,900000,,RPWOMLOKNHOFFFK37CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.08,住,,,1040501,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.84,3,2,2,有,無,6780000,59631,坡道平面,33.91,1000000,,RPXOMLOKNHOFFFK47CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.07,住,,,1040420,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.85,3,2,2,有,無,6800000,62406,坡道平面,33.91,1000000,,RPOPMLOKNHOFFFK66CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.09,住,,,1041020,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.96,3,2,2,有,無,6630000,53526,坡道平面,33.91,900000,,RPPPMLOKNHOFFFK76CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.07,住,,,1040417,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.85,3,2,2,有,無,6680000,62191,坡道平面,33.91,900000,,RPQPMLOKNHOFFFK86CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.09,住,,,1040412,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.17,3,2,2,有,無,7050000,60141,坡道平面,33.91,900000,,RPSPMLOKNHOFFFK07CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.05,住,,,1050611,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,106.79,3,2,1,有,無,5000000,56257,坡道平面,33.91,900000,,RPUPMLOKNHOFFFK27CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.08,住,,,1041107,土地1建物1車位2,三層,14,住宅大樓(11層含以上有電梯),農舍,鋼筋混凝土造,,130.84,3,2,2,有,無,7460000,86639,坡道平面,67.82,2000000,,RPVPMLOKNHOFFFK37CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.05,住,,,1050307,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,106.79,3,2,1,有,無,5280000,60099,坡道平面,33.91,900000,,RPWPMLOKNHOFFFK47CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.08,住,,,1040411,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.28,3,2,2,有,無,7000000,60176,坡道平面,33.91,900000,,RPXPMLOKNHOFFFK57CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.06,住,,,1050709,土地1建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.67,2,2,2,有,無,6030000,63064,坡道平面,33.91,1000000,,RPQNMLQKNHOFFFK86CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.05,住,,,1050629,土地1建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,103.9,3,2,1,有,無,5480000,65438,坡道平面,33.91,900000,,RPRNMLQKNHOFFFK96CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.09,住,,,1040928,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.96,3,2,2,有,無,6960000,55675,坡道平面,33.91,1000000,,RPSNMLQKNHOFFFK07CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.07,住,,,1050824,土地1建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.85,3,2,2,有,無,6210000,56058,坡道平面,33.91,1000000,,RPUNMLQKNHOFFFK27CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.07,住,,,1040503,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.85,3,2,2,有,無,6820000,62621,坡道平面,33.91,1000000,,RPVNMLQKNHOFFFK37CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.06,住,,,1040417,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.67,2,2,2,有,無,6060000,64694,坡道平面,33.91,900000,,RPWNMLQKNHOFFFK47CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.04,住,,,1040411,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,92.36,2,2,1,有,無,4950000,69290,坡道平面,33.91,900000,,RPXNMLQKNHOFFFK57CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.08,住,,,1050710,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.9,3,2,2,有,無,6550000,56638,坡道平面,33.91,1000000,,RPOOMLQKNHOFFFK76CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.08,住,,,1050130,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.9,3,2,2,有,無,6550000,56638,坡道平面,33.91,1000000,,RPPOMLQKNHOFFFK86CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.08,住,,,1051030,土地1建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.84,3,2,2,有,無,6300000,54679,坡道平面,33.91,1000000,,RPQOMLQKNHOFFFK96CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.08,住,,,1040914,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.28,3,2,2,有,無,6800000,57216,坡道平面,33.91,1000000,,RPROMLQKNHOFFFK07CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.06,住,,,1040630,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.67,2,2,2,有,無,6200000,66449,坡道平面,33.91,900000,,RPSOMLQKNHOFFFK17CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.09,住,,,1041110,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.17,3,2,2,有,無,6550000,54273,坡道平面,33.91,1000000,,RPTOMLQKNHOFFFK27CB
頭份市,房地(土地+建物)+車位,苗栗縣頭份市仁愛段42地號,0.09,住,,,1041129,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.17,3,2,2,有,無,6700000,56718,坡道平面,33.91,900000,,RPVOMLQKNHOFFFK47CB
