鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮民意街９０巷９號,39.5,住,,,1080413,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0610222,42.75,4,2,2,有,無,3250000,76023,,0.0,0,親友、員工或其他特殊關係間之交易。；含增建或未登記建物。；,RPPNMLOKNHOFFAG18CA,42.75,0.0,0.0,,
羅東鎮,建物,宜蘭縣羅東鎮民族路３６號,0.0,,,,1080308,土地0建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0720324,168.68,12,3,10,有,無,6500000,38535,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPRNMLOKNHOFFAG38CA,146.02,0.0,22.66,,
三星鄉,土地,叭哩沙段352地號,1271.75,,特定農業區,農牧用地,1080411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,2359,,0.0,0,,RPQNMLPKNHOFFAG38CA,0.0,0.0,0.0,,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮聖愛路１２７號,100.62,住,,,1080403,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0710615,123.5,4,2,2,有,無,2200000,17814,,0.0,0,,RPQNMLRKNHOFFAG58CA,123.5,0.0,0.0,,
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮站前南路８５巷６號七樓,23.17,住,,,1080409,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850216,120.11,3,1,2,有,有,5800000,48289,升降機械,0.0,0,,RPROMLRKNHOFFAG78CA,74.19,2.84,10.94,,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉育英路１巷２６號,150.38,商,,,1080328,土地2建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1070627,246.33,5,3,6,有,無,22800000,92559,,0.0,0,,RPSNMLLLNHOFFAG28CA,232.55,0.0,13.78,,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮興東路２８０號六樓之２,8.39,商,,,1080411,土地2建物1車位0,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831209,69.18,2,1,1,有,無,3400000,49147,,0.0,0,,RPVOMLNLNHOFFAG88CA,47.1,0.0,7.74,,
三星鄉,土地,田心段484地號,1140.0,,特定農業區,農牧用地,1080323,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4300000,3772,,0.0,0,,RPPOMLOJOHOFFAG28CA,0.0,0.0,0.0,,
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮安平路２６號,30.19,商,,,1080414,土地2建物1車位3,一層，騎樓,六層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0870114,212.88,0,0,1,無,有,11430000,53692,升降機械,0.0,0,,RPPNMLPJOHOFFAG28CA,127.42,0.0,8.45,,
冬山鄉,土地,東和段857-32地號,1376.38,工,,,1080306,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17486700,12705,,0.0,0,,RPWNMLPJOHOFFAG98CA,0.0,0.0,0.0,,
壯圍鄉,土地,大福一段395-5地號,160.62,,鄉村區,乙種建築用地,1080505,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2700000,16810,,0.0,0,,RPRNMLOKNHOFFBG48CA,0.0,0.0,0.0,,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市嵐峰路三段４０６號四樓,24.1,住,,,1080410,土地2建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860715,79.13,2,2,1,有,有,4100000,51813,,0.0,0,,RPUNMLOKNHOFFBG78CA,56.66,0.0,7.29,,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉仁愛路１７２號三樓之三,21.09,住,,,1080404,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861226,133.64,3,2,2,有,有,6700000,50135,,0.0,0,,RPQOMLOKNHOFFBG48CA,80.32,0.0,10.6,,
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮蘭博二路188巷20號,123.9,住,,,1080318,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1040602,237.41,5,2,5,有,無,14880000,62676,,0.0,0,,RPXOMLOKNHOFFBG56CA,212.72,9.9,14.79,,
壯圍鄉,房地(土地+建物)+車位,宜蘭縣壯圍鄉壯五路１０９巷４３號六樓,39.93,住,,,1080420,土地1建物1車位1,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820129,190.89999999999998,4,2,2,有,有,4680000,24515,坡道平面,0.0,0,,RPQPMLOKNHOFFBG58CA,127.11,0.0,26.9,,
壯圍鄉,土地,新南段985地號,1992.0,,特定農業區,農牧用地,1080416,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3620000,1817,,0.0,0,,RPVNMLPKNHOFFBG98CA,0.0,0.0,0.0,,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市農權路１９１巷５之８號四樓,12.34,商,,,1080419,土地2建物1車位0,四層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1001216,64.23,2,0,2,有,有,4300000,66947,,0.0,0,陽台外推,RPQOMLPKNHOFFBG58CA,30.92,4.76,5.13,,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市復興路二段４號,21.69,住,,,1080325,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土加強磚造,,42.37,6,2,3,有,無,3500000,82606,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPXNMLQKNHOFFBG66CA,42.37,0.0,0.0,,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市大福路二段２０巷１號,127.77,住,,,1080501,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041014,260.14,5,2,4,有,無,15200000,58430,,0.0,0,,RPUOMLQKNHOFFBG09CA,237.79,0.0,22.35,,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市進士路２７之５０號,3163.46,農,,,1080402,土地1建物1車位0,一層，二層，三層,三層,農舍,農舍,鋼筋混凝土造,0870120,525.11,9,2,8,有,無,29800000,,,0.0,0,,RPUNMLRKNHOFFBG09CA,444.6,0.0,80.51,,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉和平路９３之１３號四樓,12.03,住,,,1080415,土地1建物1車位0,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820708,60.730000000000004,1,1,1,有,有,2600000,42812,,0.0,0,,RPPOMLRKNHOFFBG68CA,35.93,0.0,4.27,,
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮朝陽路１號四樓之三,23.79,住,,,1080330,土地1建物1車位0,四層,二十九層,套房(1房1廳1衛),見其他登記事項,鋼骨鋼筋混凝土造,1061221,93.93,1,1,1,有,有,9000000,95816,,0.0,0,,RPVNMLKLNHOFFBG58CA,39.77,0.0,12.1,,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉奇峰街５號,18.9,住,,,1080410,土地2建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711026,62.129999999999995,0,0,1,無,無,4360000,70175,,0.0,0,壹樓空地增建,RPUNMLLLNHOFFBG58CA,55.01,0.0,0.0,,
宜蘭市,土地,雙福段434地號,468.28,工,,,1071130,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15460000,33014,,0.0,0,,RPSOMLSLNHOFFBG56CA,0.0,0.0,0.0,,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市西門路３５巷４０號,103.77,住,,,1080414,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0970911,215.17,4,2,3,有,無,11800000,54840,,0.0,0,,RPSPMLNJOHOFFBG68CA,183.23,7.37,24.57,,
