編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLOKNHOFFAT27CA,23,26.74,住家用,鋼筋混凝土造,84年11月9日,十二層,十一層 陽台
RPTNMLOKNHOFFAT27CA,23,8.79,停車場，梯間,鋼筋混凝土造,84年11月9日,十二層,
RPUOMLPKNHOFFAT57CA,35,92.86,住家用,鋼筋混凝土造,73年5月31日,三層,一層 二層 三層
RPRNMLOKNHOFFAT07CA,29,150.18,住家用,鋼筋混凝土造,79年7月31日,三層,一層 二層 三層 陽台 屋頂突出物
RPTOMLOKNHOFFAT37CA,,94.00,住家用,鋼筋混凝土加強磚造,,二層,一層 二層 騎樓
RPSNMLPKNHOFFAT27CA,32,181.18,住家用,加強磚造,76年8月10日,二層,一層 二層 屋頂突出物 夾層
RPRPMLPKNHOFFAT37CA,40,99.64,住商用,加強磚造,68年4月30日,二層,一層 二層
RPUOMLOKNHOFFAT47CA,39,96.58,住家用,加強磚造,68年12月18日,二層,一層 二層 屋頂突出物
RPRQMLPKNHOFFAT47CA,27,138.09,住家用,鋼筋混凝土造,81年1月3日,三層,一層 二層 三層 陽台
RPTNMLKLNHOFFAT96CA,,77.46,集合住宅,鋼筋混凝土造,107年12月7日,五層,四層 陽台
RPTNMLKLNHOFFAT96CA,,42.95,停車空間、安全梯間、梯廳、電梯間、機械室、樓梯間,鋼筋混凝土造,107年12月7日,五層,
RPUNMLLLNHOFFAT17CA,51,55.20,住家用,磚造蓋瓦,57年8月1日,一層,一層
RPQOMLMLNHOFFAT96CA,19,90.84,集合住宅,鋼筋混凝土造,88年12月4日,十四層,十四層 陽台
RPQNMLKLNHOFFAT66CA,,83.24,集合住宅,鋼筋混凝土造,107年12月7日,五層,二層 陽台
RPQNMLKLNHOFFAT66CA,,46.11,停車空間、安全梯間、梯廳、電梯間、機械室、樓梯間,鋼筋混凝土造,107年12月7日,五層,
RPQOMLMLNHOFFAT96CA,19,52.81,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,
RPQNMLQKNHOFFAT17CA,46,2506.17,見其他登記事項,見其他登記事項,61年11月15日,一層,一層
RPXOMLOKNHOFFAT77CA,3,199.95,集合住宅,鋼筋混凝土造,105年10月11日,四層,一層 二層 三層 四層 陽台
RPRNMLKLNHOFFAT76CA,,83.24,集合住宅,鋼筋混凝土造,107年12月7日,五層,三層 陽台
RPRNMLKLNHOFFAT76CA,,46.11,停車空間、安全梯間、梯廳、電梯間、機械室、樓梯間,鋼筋混凝土造,107年12月7日,五層,
RPROMLNLNHOFFAT17CA,34,16.13,住家用,鋼筋混凝土造,74年5月20日,七層,四層
RPROMLNLNHOFFAT17CA,34,6.19,地下室，走廊，樓梯，電梯,鋼筋混凝土造,74年5月20日,七層,
RPRNMLPLNHOFFAT27CA,34,111.18,住家用,加強磚造,74年9月10日,二層,一層 二層 屋頂突出物
RPRNMLLMNHOFFBT07CA,,204.79,店舖、住宅,鋼筋混凝土構造,107年10月31日,三層,陽台 見其他登記事項
RPRNMLNKNHOFFCT17CA,,111.93,集合住宅,鋼筋混凝土構造,107年12月7日,五層,三層 陽台
RPRNMLNKNHOFFCT17CA,,45.57,本共有部分之項目有停車空間、公共梯間及樓梯間等三項。,鋼筋混凝土構造,107年12月7日,五層,
RPTNMLNKNHOFFCT37CA,,97.23,集合住宅,鋼筋混凝土構造,107年12月7日,五層,五層 陽台
