鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中壢區,房地(土地+建物),桃園市中壢區陸光一街33號,43.28,住,,,1080510,土地1建物1車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,1071210,112.37,0,1,1,有,無,無,25000,222,,0.0,0,,RPUNMLLKNHOFFBH78CC
蘆竹區,建物,桃園市蘆竹區南竹路5段249巷16號301室,0.0,,,,1080511,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0780817,23.14,1,0,1,有,無,有,6500,281,,0.0,0,,RPPNMLLKNHOFFEH58CC
楊梅區,建物,桃園市楊梅區金山街332號四樓,0.0,住,,,1080418,土地0建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040525,93.37,2,1,1,有,有,有,11000,118,,0.0,0,租賃範圍不含車位，且無法區分車位面積。；,RPPQMLNKNHOFFDH98CC
楊梅區,建物,桃園市楊梅區新農街二段212號8樓,0.0,其他,,,1080419,土地0建物1車位1,八層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080307,114.4,2,1,1,有,有,有,13500,118,坡道平面,22.25,0,,RPQQMLNKNHOFFDH09CC
八德區,建物,桃園市八德區聯明二街3號,0.0,工,,,1080503,土地0建物1車位0,見其他登記事項,2,工廠,見其他登記事項,鋼筋混凝土造,0961215,306.5,0,0,0,無,無,無,85000,,,0.0,0,含增建或未登記建物。；含管理費、稅金或水電等費用。；,RPUOMLNKNHOFFFH86CC
龜山區,房地(土地+建物),桃園市龜山區文化三路63號8樓之3,9.05,商,,,1080506,土地1建物1車位0,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831105,70.09,0,0,0,無,無,無,10950,156,,0.0,0,,RPUNMLNKNHOFFHH96CC
龜山區,房地(土地+建物),桃園市龜山區文化二路34巷14弄27號,49.0,商,,,1080505,土地1建物1車位0,一層,9,店面(店鋪),見其他登記事項,鋼筋混凝土造,0840104,123.08,0,0,0,無,有,有,35000,284,,0.0,0,,RPROMLNKNHOFFHH76CC
蘆竹區,房地(土地+建物),桃園市蘆竹區中正路２５號２５樓之１３,2526.2,住,,,1080417,土地1建物1車位0,二十五層,27,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860122,67.34,1,1,1,有,有,有,10000,149,,0.0,0,,RPTNMLNKNHOFFEH66DC
桃園區,房地(土地+建物),桃園市桃園區桃德路53號,98.7,工,,,1080504,土地1建物1車位0,全,2,透天厝,見其他登記事項,鋼筋混凝土造,0770715,190.97,4,2,2,有,無,無,30000,157,,0.0,0,,RPWNMLNKNHOFFAH56DC
楊梅區,房地(土地+建物),桃園市楊梅區中山北路一段390巷45弄7號1樓,13.47,住,,,1080419,土地1建物1車位0,一層,8,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0820817,80.47,1,1,1,有,有,無,8000,99,,0.0,0,,RPWQMLNKNHOFFDH17DC
八德區,房地(土地+建物)+車位,桃園市八德區建德路86號,46.58,住,,,1080505,土地1建物1車位1,一層,23,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050901,231.83,0,1,2,有,有,無,25000,108,坡道平面,29.97,0,,RPXOMLNKNHOFFFH27DC
中壢區,建物,桃園市中壢區後寮二路２０１巷２號九樓,0.0,其他,,,1080423,土地0建物1車位0,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0911230,84.46000000000001,2,2,1,有,有,有,11000,130,,0.0,0,租金含管理費,RPUNMLNKNHOFFBH98CC
中壢區,建物,桃園市中壢區安東路5號5樓,0.0,,工業區,丁種建築用地,1080429,土地0建物1車位0,五層,6,工廠,見其他登記事項,鋼筋混凝土造,1070116,1101.01,0,0,0,無,無,無,166525,,,0.0,0,,RPPPMLNKNHOFFBH68CC
中壢區,建物,桃園市中壢區興仁路二段401號,0.0,住,,,1080423,土地0建物0車位0,全,2,透天厝,住家用,加強磚造,0620818,38.18,2,1,1,有,無,有,7500,196,,0.0,0,,RPQPMLNKNHOFFBH78CC
中壢區,建物,桃園市中壢區興平路56號5樓,0.0,農,,,1080417,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780613,115.44,3,2,2,有,有,有,9000,78,,0.0,0,,RPRPMLNKNHOFFBH88CC
桃園區,建物,桃園市桃園區國際路一段386巷22弄9號,0.0,,特定農業區,甲種建築用地,1080420,土地0建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0831114,197.57,4,3,3,有,有,無,20000,101,,0.0,0,,RPOTMLNKNHOFFAH88CC
桃園區,建物,桃園市桃園區南平路593號2樓之6,0.0,住,,,1080419,土地0建物1車位0,二層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880902,34.82,1,1,1,有,有,有,7500,215,,0.0,0,,RPTTMLNKNHOFFAH76CC
桃園區,建物,桃園市桃園區國際路一段1179號2樓,9.68,住,,,1080501,土地0建物1車位0,二層,25,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0861128,215.53,0,0,0,無,無,無,30000,139,,0.0,0,,RPVUMLNKNHOFFAH07CC
平鎮區,房地(土地+建物),桃園市平鎮區文心路１０８號９樓,12.76,商,,,1080506,土地1建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060817,122.33,2,2,1,有,無,有,15000,123,,0.0,0,急出租急承租。；含管理費、稅金或水電等費用。；,RPQNMLNKNHOFFGH56DC
中壢區,房地(土地+建物),桃園市中壢區金鋒四街50巷40號8樓,4.96,其他,,,1080512,土地1建物1車位0,八層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930706,44.82,1,1,1,有,有,有,9000,201,,0.0,0,,RPUOMLOKNHOFFBH56CC
中壢區,房地(土地+建物),桃園市中壢區榮安十三街１９５號三樓,13.3,住,,,1080417,土地1建物1車位0,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0921024,104.15,3,2,2,有,有,有,15000,144,,0.0,0,,RPRNMLOKNHOFFBH88DC
中壢區,房地(土地+建物),桃園市中壢區元化路２１８號一樓,59.96,商,,,1080415,土地1建物1車位0,一層,2,店面(店鋪),商業用,鋼筋混凝土造,0800619,62.26,0,1,1,有,有,無,25000,402,,0.0,0,,RPSNMLOKNHOFFBH98DC
平鎮區,房地(土地+建物),桃園市平鎮區新光路五段15號,66.0,住,,,1080501,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0931027,219.16,4,2,4,有,無,有,23000,105,,0.0,0,急出租急承租。；,RPXNMLOKNHOFFGH37DC
桃園區,房地(土地+建物)+車位,桃園市桃園區大興西路一段321號,34.74,住,,,1080201,土地1建物1車位1,一層,17,店面(店鋪),見其他登記事項,鋼筋混凝土造,0860701,301.51,0,0,0,無,有,有,50000,166,坡道平面,13.15,0,1、自民國111年5月1日起租金調整為每月        51500元。2、108年2月1日至4月30日為裝潢期不收租金。,RPXQMLOKNHOFFAH17EC
八德區,房地(土地+建物)+車位,桃園市八德區大和路117號十二樓,28.04,住,,,1080410,土地1建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961207,174.74,4,2,2,有,有,有,24000,137,坡道平面,31.72,0,,RPPPMLPKNHOFFFH76DC
八德區,房地(土地+建物),桃園市八德區鴻昌街7巷9號,63.08,,鄉村區,乙種建築用地,1080514,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0671014,118.0,3,2,2,有,無,無,13000,110,,0.0,0,,RPTNMLPKNHOFFFH86CC
蘆竹區,建物,桃園市蘆竹區南竹路5段249巷16號201室,0.0,,,,1080514,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0780817,23.14,1,0,1,有,無,有,6500,281,,0.0,0,,RPRPMLPKNHOFFEH76CC
中壢區,房地(土地+建物),桃園市中壢區大智街10號5樓之10,7.41,住,,,1080503,土地1建物1車位0,五層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0780529,28.48,1,1,1,有,有,無,5500,193,,0.0,0,,RPSOMLPKNHOFFBH09CC
中壢區,建物,桃園市中壢區中山東路三段２８７號二樓,0.0,住,,,1080429,土地0建物1車位1,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961025,179.74,4,2,2,有,有,有,20000,111,坡道平面,35.48,0,租金含管理費,RPTOMLPKNHOFFBH56CC
中壢區,建物,桃園市中壢區龍岡路71號5樓,0.0,住,,,1080420,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0740708,70.33,2,2,2,有,有,有,10000,142,,0.0,0,,RPVPMLPKNHOFFBH86CC
中壢區,建物,桃園市中壢區中豐路206號,0.0,住,,,1080420,土地0建物1車位0,一層,2,店面(店鋪),住家用,加強磚造,0580715,70.33,0,0,0,無,無,無,30000,427,,0.0,0,,RPQQMLPKNHOFFBH09CC
中壢區,房地(土地+建物),桃園市中壢區中華路644巷41弄4號2樓,20.99,住,,,1080501,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770203,78.54,3,2,2,有,無,有,9000,115,,0.0,0,,RPSQMLPKNHOFFBH66CC
桃園區,建物,桃園市桃園區莊一街２１號,0.0,住,,,1080430,土地0建物1車位0,一層,14,店面(店鋪),商業用,鋼筋混凝土造,0891006,109.53999999999999,0,1,1,有,有,無,53000,484,,0.0,0,租金調漲：第六年起調漲為55000元/月,RPWOMLPKNHOFFAH76CC
八德區,房地(土地+建物),桃園市八德區中興街15號三樓之3,21.22,住,,,1080417,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830826,124.84,3,1,2,有,有,無,12000,96,,0.0,0,,RPQPMLPKNHOFFFH86DC
八德區,房地(土地+建物),桃園市八德區陸光街38號,8.05,住,,,1080417,土地1建物1車位0,一層,13,店面(店鋪),住家用,鋼筋混凝土造,0881125,45.4,1,1,1,有,有,無,18000,396,,0.0,0,,RPRPMLPKNHOFFFH96DC
桃園區,建物,桃園市桃園區春日路1119號5樓之12,0.0,住,,,1080503,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890831,69.02,1,1,1,有,有,有,10100,146,,0.0,0,,RPTNMLQKNHOFFAH09CC
桃園區,建物,桃園市桃園區鎮江街54號5樓1號,0.0,住,,,1080506,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701113,86.16,3,2,1,有,有,有,9500,110,,0.0,0,,RPVNMLQKNHOFFAH66CC
桃園區,建物,桃園市桃園區莊敬路二段169號11樓,0.0,住,,,1080512,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920819,137.06,4,2,2,有,有,有,14400,105,,0.0,0,,RPWNMLQKNHOFFAH76CC
桃園區,車位,桃園市桃園區國強二街２９９巷２弄１０號,0.0,其他,,,1080430,土地0建物0車位1,,5,其他,見其他登記事項,鋼筋混凝土造,0850715,63.23,0,0,0,有,有,無,2500,,坡道平面,63.23,2500,,RPRPMLQKNHOFFAH09CC
桃園區,建物,桃園市桃園區春日路７１４號三樓之２,0.0,住,,,1080502,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721013,118.17,1,2,1,有,無,有,10000,85,,0.0,0,,RPWPMLQKNHOFFAH96CC
桃園區,建物,桃園市桃園區民安路１０２號,0.0,住,,,1080503,土地0建物1車位0,見其他登記事項,8,店面(店鋪),住商用,鋼筋混凝土造,0860714,235.97,2,2,2,有,有,有,32500,138,,0.0,0,,RPSQMLQKNHOFFAH66CC
中壢區,房地(土地+建物),桃園市中壢區興仁路二段27巷17弄31衖16號,92.0,住,,,1080501,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0661215,88.82,0,0,0,無,無,有,17000,191,,0.0,0,,RPRQMLQKNHOFFBH66CC
中壢區,房地(土地+建物)+車位,桃園市中壢區後寮二路201巷15號三樓,10.22,其他,,,1080515,土地1建物1車位1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0911230,107.91,2,2,1,有,有,有,14000,130,坡道平面,30.52,0,,RPTUMLQKNHOFFBH27CC
中壢區,建物,桃園市中壢區三光路１８１號十二樓,0.0,住,,,1080503,土地0建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960125,127.38999999999999,2,2,2,有,有,有,16000,126,坡道平面,17.17,0,租金含管理費,RPPNMLRKNHOFFBH88CC
中壢區,建物,桃園市中壢區華美三路363號,0.0,住,,,1080428,土地0建物1車位0,一層,15,店面(店鋪),見其他登記事項,鋼筋混凝土造,1060509,101.24,0,0,0,無,有,無,18000,178,,0.0,0,,RPQQMLRKNHOFFBH66CC
中壢區,建物,桃園市中壢區中豐路249巷3號,0.0,商,,,1080426,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740719,75.7,3,2,1,有,無,有,12000,159,,0.0,0,,RPRQMLRKNHOFFBH76CC
中壢區,建物,桃園市中壢區華美一路33巷25號,0.0,住,,,1080427,土地0建物1車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,0960419,306.72999999999996,5,3,4,有,有,無,25000,82,,0.0,0,,RPTQMLRKNHOFFBH96CC
桃園區,建物,桃園市桃園區大有路660號8樓之16,0.0,住,,,1080426,土地0建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811111,84.99000000000001,2,2,1,有,有,有,14500,171,,0.0,0,,RPWOMLRKNHOFFAH96CC
桃園區,建物,桃園市桃園區宏昌十街23號4樓,0.0,住,,,1080427,土地0建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951011,118.07,2,1,1,有,有,有,16000,136,坡道平面,32.03,0,,RPPPMLRKNHOFFAH98CC
楊梅區,建物,桃園市楊梅區瑞梅街194號,0.0,住,,,1080422,土地0建物1車位0,一層,12,店面(店鋪),住家用,鋼筋混凝土造,0840126,85.63,0,0,0,無,有,有,30000,350,,0.0,0,,RPPOMLRKNHOFFDH56CC
楊梅區,建物,桃園市楊梅區金山街368巷38號3樓,0.0,住,,,1080501,土地0建物1車位1,三層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060802,157.29,3,2,2,有,有,有,19000,121,坡道平面,29.75,0,,RPQOMLRKNHOFFDH66CC
楊梅區,建物,桃園市楊梅區金山街322號11樓,0.0,住,,,1080424,土地0建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040525,93.13,2,1,1,有,有,有,13000,140,,0.0,0,,RPROMLRKNHOFFDH76CC
