鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
斗六市,房地(土地+建物),雲林縣斗六市大學路一段５９９之２號,21.58,住,,,1080411,土地1建物1車位0,一層，二層，三層，騎樓,十四層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0831120,175.73,2,2,3,有,有,5660000,32209,,0.0,0,,RPPNMLPKNHOFFAP56CA,122.85,8.43,12.45,,
斗六市,房地(土地+建物)+車位,雲林縣斗六市北祥街２９６巷７號八樓,19.29,住,,,1080413,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830110,112.98,3,2,2,有,有,3200000,28324,坡道機械,0.0,0,,RPRNMLPKNHOFFAP76CA,71.9,0.0,9.13,,
古坑鄉,房地(土地+建物)+車位,雲林縣古坑鄉中洲62之1號二樓,27.67,,鄉村區,乙種建築用地,1080329,土地3建物1車位1,二層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070920,123.92,2,2,2,有,有,3144000,25371,坡道平面,30.74,0,,RPTSMLQKNHOFFAP57CA,61.95,0.0,6.53,,
古坑鄉,房地(土地+建物)+車位,雲林縣古坑鄉中洲62號五樓,27.67,,鄉村區,乙種建築用地,1080327,土地3建物1車位1,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070920,122.48,2,2,2,有,有,3325000,27147,坡道平面,30.74,0,,RPQPMLRKNHOFFAP07CA,60.51,0.0,6.53,,
古坑鄉,房地(土地+建物)+車位,雲林縣古坑鄉中洲65之2號二樓,61.99,,鄉村區,乙種建築用地,1080329,土地5建物2車位1,二層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070810,179.74,3,2,2,有,有,4915000,27344,坡道平面,26.5,0,,RPSPMLRKNHOFFAP27CA,94.6,0.0,13.21,,
古坑鄉,房地(土地+建物)+車位,雲林縣古坑鄉中洲65之3號,60.11,,鄉村區,乙種建築用地,1080329,土地5建物2車位1,一層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070810,173.97,3,2,2,有,有,5946000,34176,坡道平面,26.5,0,,RPTPMLRKNHOFFAP37CA,91.66,0.0,12.51,,
古坑鄉,房地(土地+建物)+車位,雲林縣古坑鄉中洲66之1號四樓,78.2,,鄉村區,乙種建築用地,1080329,土地5建物2車位1,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070810,213.3,4,2,2,有,有,5793000,27158,坡道平面,26.5,0,,RPUPMLRKNHOFFAP47CA,121.34,0.0,10.55,,
林內鄉,土地,烏塗段318地號,70.0,,特定農業區,農牧用地,1080502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,53900,770,,0.0,0,,RPRNMLSKNHOFFAP07CA,0.0,0.0,0.0,,
林內鄉,土地,烏塗段319地號,15.98,,特定農業區,農牧用地,1080502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12304,770,,0.0,0,,RPSNMLSKNHOFFAP17CA,0.0,0.0,0.0,,
