鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
斗六市,房地(土地+建物),雲林縣斗六市雲林路一段213號,83.0,住,,,1080504,土地1建物1車位0,見其他登記事項,1,店面(店鋪),住商用,磚造,0560630,68.33,4,1,2,有,無,有,16000,234,,0.0,0,含增建或未登記建物。；,RPROMLQKNHOFFAP17CC
斗六市,房地(土地+建物),雲林縣斗六市樂利街37號,89.92,住,,,1080513,土地2建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1000426,297.43,5,2,5,有,有,有,25000,84,,0.0,0,含增建或未登記建物。；,RPWOMLQKNHOFFAP67CC
斗六市,建物,雲林縣斗六市莊敬路347巷30弄67號三樓,0.0,,,,1080515,土地0建物1車位0,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830615,96.53,3,1,2,有,有,有,11000,114,,0.0,0,,RPSOMLKLNHOFFAP76CC
斗六市,房地(土地+建物),雲林縣斗六市慶生路26號,896.57,住,,,1080601,土地1建物1車位0,一層,1,店面(店鋪),商業用,見其他登記事項,0940418,266.26,0,0,1,有,無,無,157500,592,,0.0,0,含管理費、稅金或水電等費用。；,RPUOMLNJOHOFFAP27DC
斗六市,房地(土地+建物),雲林縣斗六市上海路176號1樓,208.32,住,,,1080511,土地2建物1車位0,一層,1,店面(店鋪),住商用,鋼筋混凝土造,0931005,182.26,0,0,1,有,無,有,70000,384,,0.0,0,含管理費、稅金或水電等費用。；外牆作為廣告使用。；,RPVOMLNJOHOFFAP37DC
斗六市,房地(土地+建物)+車位,雲林縣斗六市育英北街258巷17號4樓,63.23,住,,,1080609,土地1建物1車位1,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810415,118.19,4,1,2,有,無,有,10000,624,坡道平面,102.64,300,,RPRNMLKKOHOFFAP56CC
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮林森路二段302號,91.09,住,,,1080513,土地1建物1車位0,全,4,透天厝,住商用,加強磚造,0730415,263.37,7,2,4,有,無,無,20000,76,,0.0,0,,RPTNMLLLOHOFFDP27CC
虎尾鎮,土地,東興段1199地號,397.98,住,,,1080629,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,30000,75,,0.0,0,一、承租方自行增設三相動力電。二、在租賃期間內，乙方有優先承租權，條件雙方協議虎尾鎮東興段1214-1地號）。三、1-2年： 租金每月30000元；3-5年：租金每月31500元。,RPSNMLMJPHOFFDP17CC
斗六市,土地,大潭段社口小段119-28地號,697.0,商,,,1080606,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,150000,215,,0.0,0,含增建或未登記建物。；民國108年8月16日至民國111年8月15日，每月租金150000元整。民國111年8月16日至民國114年8月15日，每月租金154500元整。民國114年8月16日至民國117年8月15日，每月租金159135元整。民國117年8月16日至民國120年8月15日，每月租金163909元整。,RPROMLSJPHOFFAP47CC
