鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
萬華區,房地(土地+建物)+車位,臺北市萬華區漢中段二小段977地號,17.51,商,,,1030518,土地1建物1車位1,一層,19,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,215.3,1,1,2,有,無,68250000,349628,坡道平面,27.1,2450000,,RPXNMLOJOHOFFBA58CB
萬華區,房地(土地+建物)+車位,臺北市萬華區漢中段二小段977地號,11.36,商,,,1030918,土地1建物1車位1,十六層,19,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,165.55,3,2,2,有,無,41600000,278079,坡道平面,27.1,3100000,含未登記露台,RPOOMLOJOHOFFBA77CB
萬華區,房地(土地+建物),臺北市萬華區漢中段二小段977地號,13.25,商,,,1030624,土地1建物1車位0,十四層,19,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,159.7,4,2,2,有,無,38650000,242016,,0.0,0,,RPPOMLOJOHOFFBA87CB
萬華區,房地(土地+建物),臺北市萬華區漢中段二小段977地號,9.94,商,,,1030624,土地1建物1車位0,十五層,19,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,122.94,3,2,1,有,無,28000000,227753,,0.0,0,,RPQOMLOJOHOFFBA97CB
萬華區,房地(土地+建物)+車位,臺北市萬華區漢中段二小段977地號,10.88,商,,,1030624,土地1建物1車位1,十五層,19,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,158.43,3,2,2,有,無,35600000,249753,坡道平面,27.1,2800000,,RPROMLOJOHOFFBA08CB
中正區,房地(土地+建物),臺北市中正區羅斯福路三段210巷旁Ａ棟９樓,8.81,商,,,1080322,土地1建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,92.01,2,2,2,有,無,31660000,344093,,0.0,0,,RPTOMLOKOHOFFAA28CB
中正區,房地(土地+建物)+車位,臺北市中正區羅斯福路三段210巷旁Ａ棟７樓,8.81,商,,,1080322,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.81,2,2,2,有,無,33500000,341554,其他,36.17,2200000,,RPXOMLTKOHOFFAA56CB
中正區,房地(土地+建物)+車位,臺北市中正區羅斯福路三段210巷旁Ａ棟８樓,8.81,商,,,1080329,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.18,2,2,2,有,無,33720000,342571,其他,36.17,2200000,,RPOPMLTKOHOFFAA38CB
中正區,房地(土地+建物)+車位,臺北市中正區羅斯福路三段210巷旁Ａ棟４樓,8.8,商,,,1080408,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.18,2,2,2,有,無,32370000,327899,其他,36.17,2200000,,RPPPMLTKOHOFFAA48CB
中正區,房地(土地+建物)+車位,臺北市中正區羅斯福路三段210巷旁Ａ棟３樓,8.8,商,,,1080329,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.18,2,2,2,有,無,31980000,323660,其他,36.17,2200000,,RPQPMLTKOHOFFAA58CB
中正區,房地(土地+建物)+車位,臺北市中正區羅斯福路三段210巷旁Ａ棟６樓,8.81,商,,,1080426,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.81,2,2,2,有,無,33400000,340463,其他,36.17,2200000,,RPRPMLTKOHOFFAA68CB
中正區,房地(土地+建物)+車位,臺北市中正區羅斯福路三段210巷旁Ａ棟１２樓,8.81,商,,,1080329,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.81,2,2,2,有,無,34900000,356831,其他,36.17,2200000,,RPQPMLKLOHOFFAA77CB
中正區,房地(土地+建物)+車位,臺北市中正區羅斯福路三段210巷旁Ｂ棟３樓,8.78,商,,,1080419,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.61,2,2,2,有,無,31300000,321760,其他,36.17,2200000,,RPRPMLKLOHOFFAA87CB
中正區,房地(土地+建物)+車位,臺北市中正區羅斯福路三段210巷旁Ｂ棟６樓,8.78,商,,,1080426,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.61,2,0,2,有,無,32480000,334808,其他,36.17,2200000,,RPSPMLKLOHOFFAA97CB
中正區,房地(土地+建物)+車位,臺北市中正區羅斯福路三段210巷旁Ｃ棟１０樓,7.88,商,,,1080321,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.76,2,2,2,有,無,30950000,352372,其他,36.17,2200000,,RPTPMLKLOHOFFAA08CB
中正區,房地(土地+建物)+車位,臺北市中正區羅斯福路三段210巷旁Ｃ棟１１樓,7.88,商,,,1080321,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.76,2,2,2,有,無,31500000,359113,其他,36.17,2200000,,RPUPMLKLOHOFFAA18CB
文山區,房地(土地+建物)+車位,臺北市文山區忠順街二段85巷旁A1-11F,22.82,住,,,1070121,土地5建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,179.18,3,2,2,有,無,29500000,188066,坡道平面,34.55,2300000,交易面積未含雨遮面積2.24坪預售屋雨遮不計價,RPVNMLOJPHOFFAA38CB
文山區,房地(土地+建物)+車位,臺北市文山區忠順街二段85巷旁A1-12F,22.82,住,,,1080529,土地5建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,179.18,3,2,2,有,無,30800000,199475,坡道平面,34.55,1950000,交易面積未含雨遮面積2.24坪預售屋雨遮不計價,RPWNMLOJPHOFFAA48CB
文山區,房地(土地+建物)+車位,臺北市文山區忠順街二段85巷旁A2-4F,21.44,住,,,1070124,土地5建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.81,3,2,2,有,無,28000000,188329,坡道平面,34.55,2150000,交易面積未含雨遮面積1.67坪預售屋雨遮不計價,RPXNMLOJPHOFFAA58CB
文山區,房地(土地+建物)+車位,臺北市文山區忠順街二段85巷旁A2-6F,21.44,住,,,1070317,土地5建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.81,3,2,2,有,無,27850000,187236,坡道平面,34.55,2150000,交易面積未含雨遮面積1.67坪預售屋雨遮不計價,RPOOMLOJPHOFFAA77CB
文山區,房地(土地+建物)+車位,臺北市文山區忠順街二段85巷旁A2-7F,21.44,住,,,1071027,土地5建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.81,3,2,2,有,無,28450000,193793,坡道平面,34.55,1850000,交易面積未含雨遮面積1.67坪預售屋雨遮不計價,RPPOMLOJPHOFFAA87CB
文山區,房地(土地+建物)+車位,臺北市文山區忠順街二段85巷旁A3-3F,17.17,住,,,1070519,土地5建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.09,2,2,2,有,無,23300000,194450,坡道平面,34.55,2000000,交易面積未含雨遮面積1.33坪預售屋雨遮不計價,RPQOMLOJPHOFFAA97CB
文山區,房地(土地+建物)+車位,臺北市文山區忠順街二段85巷旁A3-4F,17.17,住,,,1080413,土地5建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.09,2,2,2,有,無,23150000,193537,坡道平面,34.55,1950000,交易面積未含雨遮面積1.33坪預售屋雨遮不計價,RPROMLOJPHOFFAA08CB
文山區,房地(土地+建物)+車位,臺北市文山區忠順街二段85巷旁A3-5F,17.17,住,,,1080310,土地5建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.09,2,2,2,有,無,23300000,193080,坡道平面,34.55,2150000,交易面積未含雨遮面積1.33坪預售屋雨遮不計價,RPSOMLOJPHOFFAA18CB
文山區,房地(土地+建物)+車位,臺北市文山區忠順街二段85巷旁A3-7F,17.17,住,,,1070113,土地5建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.09,2,2,2,有,無,23450000,194450,坡道平面,34.55,2150000,交易面積未含雨遮面積1.33坪預售屋雨遮不計價,RPTOMLOJPHOFFAA28CB
文山區,房地(土地+建物),臺北市文山區忠順街二段85巷旁A3-11F,16.9,住,,,1080525,土地5建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.54,2,2,2,有,無,22250000,203122,,0.0,0,交易面積未含雨遮面積1.33坪預售屋雨遮不計價,RPUOMLOJPHOFFAA38CB
文山區,房地(土地+建物),臺北市文山區忠順街二段85巷旁A3-12F,16.9,住,,,1080605,土地5建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.54,2,2,2,有,無,22630000,206591,,0.0,0,交易面積未含雨遮面積1.33坪預售屋雨遮不計價,RPVOMLOJPHOFFAA48CB
文山區,房地(土地+建物),臺北市文山區忠順街二段85巷旁A3-13F,16.9,住,,,1080602,土地5建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.54,2,2,2,有,無,22680000,207048,,0.0,0,交易面積未含雨遮面積1.33坪預售屋雨遮不計價,RPWOMLOJPHOFFAA58CB
文山區,房地(土地+建物)+車位,臺北市文山區忠順街二段85巷旁A5-4F,22.67,住,,,1071108,土地5建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,181.9,3,2,2,有,無,30000000,187988,坡道平面,34.55,2300000,交易面積未含雨遮面積1.13坪預售屋雨遮不計價,RPXOMLOJPHOFFAA68CB
文山區,房地(土地+建物),臺北市文山區忠順街二段85巷旁A5-6F,22.4,住,,,1080320,土地5建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.35,3,2,2,有,無,28800000,195453,,0.0,0,交易面積未含雨遮面積1.13坪預售屋雨遮不計價,RPOPMLOJPHOFFAA87CB
文山區,房地(土地+建物)+車位,臺北市文山區忠順街二段85巷旁A5-7F,22.67,住,,,1070422,土地5建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,181.9,3,2,2,有,無,30950000,194435,坡道平面,34.55,2300000,交易面積未含雨遮面積1.13坪預售屋雨遮不計價,RPPPMLOJPHOFFAA97CB
文山區,房地(土地+建物)+車位,臺北市文山區忠順街二段85巷旁A5-10F,22.67,住,,,1080312,土地5建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,181.9,3,2,2,有,無,31900000,201561,坡道平面,34.55,2200000,交易面積未含雨遮面積1.13坪預售屋雨遮不計價與權利人2人共有,RPQPMLOJPHOFFAA08CB
文山區,房地(土地+建物)+車位,臺北市文山區忠順街二段85巷旁A5-11F,22.67,住,,,1070106,土地5建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,181.9,3,2,2,有,無,31860000,200611,坡道平面,34.55,2300000,交易面積未含雨遮面積1.13坪預售屋雨遮不計價,RPRPMLOJPHOFFAA18CB
文山區,房地(土地+建物)+車位,臺北市文山區忠順街二段85巷旁A5-12F,23.01,住,,,1080323,土地5建物1車位2,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,217.97,3,2,2,有,無,34770000,204675,坡道平面,69.1,4300000,交易面積未含雨遮面積0.80坪預售屋雨遮不計價,RPSPMLOJPHOFFAA28CB
文山區,房地(土地+建物)+車位,臺北市文山區忠順街二段85巷旁A5-13F,22.74,住,,,1071224,土地5建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,183.42,3,2,2,有,無,32300000,204541,坡道平面,34.55,1850000,交易面積未含雨遮面積0.80坪預售屋雨遮不計價,RPTPMLOJPHOFFAA38CB
