編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLOKNHOFFBC28CA,40,52.67,住家用,鋼筋混凝土造,68年1月23日,五層,三層
RPROMLPKNHOFFCC38CA,36,93.15,商業用,鋼筋混凝土造,71年12月1日,四層,一層 平台 騎樓
RPRNMLMLNHOFFBC97CA,47,10.76,住家用,鋼筋混凝土造,60年10月26日,四層,地下層
RPRNMLMLNHOFFBC97CA,47,13.87,住家用,鋼筋混凝土造,60年10月26日,四層,一層 騎樓
RPSNMLNLNHOFFBC18CA,23,192.76,住家用,鋼筋混凝土造,85年6月10日,四層,一層 二層 三層 四層 陽台 屋頂突出物
RPSNMLNLNHOFFBC18CA,23,22.49,共用部份,鋼筋混凝土造,85年6月10日,四層,
RPTOMLPKNHOFFCC58CA,5,69.58,集合住宅,鋼筋混凝土造,102年11月29日,七層,二層 陽台
RPTOMLPKNHOFFCC58CA,5,25.71,本共有部分之項目有防空避難室兼停車空間、停車空間、騎樓、管委會使用空間、車道、樓電梯間、梯廳、樓梯間、機械室、水箱、消防水箱、雨遮等共１２項。,鋼筋混凝土造,102年11月29日,七層,
RPQNMLKLNHOFFCC77CA,36,56.96,住家用,鋼筋混凝土造,72年3月25日,五層,五層 陽台
RPOOMLQKNHOFFCC18CA,38,87.00,住家用,鋼筋混凝土造,70年2月17日,五層,二層
RPQNMLTKNHOFFCC58CA,38,92.24,商業用,鋼筋混凝土造,70年6月17日,五層,一層 騎樓
RPWNMLTLNHOFFCC66CA,37,83.08,住家用,鋼筋混凝土造,71年6月3日,五層,三層 陽台
RPWNMLTLNHOFFCC66CA,37,1.07,共用部份,鋼筋混凝土造,71年6月3日,五層,
RPSNMLKMNHOFFCC08CA,20,89.54,住家用,鋼筋混凝土造,87年12月10日,十二層,六層 陽台 雨遮
RPSNMLKMNHOFFCC08CA,20,16.60,共用部份,鋼筋混凝土造,87年12月10日,十二層,
RPSNMLKMNHOFFCC08CA,20,13.83,共用部份,鋼筋混凝土造,87年12月10日,十二層,
RPOOMLOKNHOFFBC87CA,24,40.41,共用部份,鋼筋混凝土造,84年6月10日,四層,
RPSNMLPKNHOFFBC28CA,47,82.20,住家用,鋼筋混凝土加強磚造,61年9月20日,四層,三層
RPRNMLPKNHOFFBC18CA,24,35.65,住家用,鋼筋混凝土造,84年4月1日,九層,三層 陽台
RPRNMLPKNHOFFBC18CA,24,5.25,共用部份,鋼筋混凝土造,84年4月1日,九層,
RPQNMLPKNHOFFBC08CA,1,83.80,集合住宅,鋼筋混凝土造,106年11月9日,十層,十層 陽台 雨遮
RPQNMLPKNHOFFBC08CA,1,66.61,本共有部分之項目有防空避難室兼停車空間、台電配電室、梯廳、排煙室、昇降機、信箱區、公共陽台、泳池、泳池水箱、安全梯、水箱、機房、雨水機房、消防機房、供行動不便者使用樓梯、發電機室、垃圾儲藏室、電信機房、停車空間、供管委會使用空間、供行動不便者使用電梯、門廊、男廁、女廁、梯間、消防水箱及陽台等二十七項,鋼筋混凝土造,106年11月9日,十層,
RPUOMLNLNHOFFCC58CA,34,104.72,住家用,鋼筋混凝土造,74年7月8日,五層,二層 陽台
RPPNMLKLNHOFFCC67CA,36,98.04,住家用,鋼筋混凝土造,71年12月20日,五層,五層 陽台
RPOPMLQKNHOFFCC28CA,38,65.81,住家用,鋼筋混凝土造,70年4月11日,五層,五層
RPVNMLKLNHOFFCC28CA,24,45.43,住家用,鋼筋混凝土造,84年7月1日,十二層,九層
RPVNMLKLNHOFFCC28CA,24,3.31,共用部份,鋼筋混凝土造,84年7月1日,十二層,
RPVNMLKLNHOFFCC28CA,24,7.27,共用部份,鋼筋混凝土造,84年7月1日,十二層,
RPSNMLQKNHOFFCC48CA,12,85.25,住家用,鋼筋混凝土造,96年7月26日,八層,六層 陽台 雨遮
RPSNMLQKNHOFFCC48CA,12,19.94,共用部份,鋼筋混凝土造,96年7月26日,九層,
RPSNMLQKNHOFFCC48CA,12,13.01,共用部份,鋼筋混凝土造,96年7月26日,九層,
RPSNMLQKNHOFFCC48CA,12,.13,商業用,鋼筋混凝土造,96年7月26日,八層,一層
RPSNMLQKNHOFFCC48CA,12,30.29,共用部份,鋼筋混凝土造,96年7月26日,九層,
RPSNMLQKNHOFFCC48CA,12,.03,共用部份,鋼筋混凝土造,96年7月26日,九層,
RPRNMLRKNHOFFBC38CA,21,34.17,共用部份,鋼筋混凝土造,86年11月21日,二十一層,
RPOOMLQKNHOFFBC08CA,21,95.43,住家用,鋼筋混凝土造,86年11月21日,十九層,十五層 陽台
RPOOMLQKNHOFFBC08CA,21,14.00,共用部份,鋼筋混凝土造,86年11月21日,十九層,
RPOOMLQKNHOFFBC08CA,21,8.58,共用部份,鋼筋混凝土造,86年11月21日,二十一層,
RPWNMLQKNHOFFBC78CA,10,.76,共用部份,鋼筋混凝土造,97年12月26日,六層,
RPWNMLQKNHOFFBC78CA,10,.02,住家用,鋼筋混凝土造,97年12月26日,六層,六層 陽台
RPWNMLQKNHOFFBC78CA,10,.01,一般事務所,鋼筋混凝土造,98年2月9日,六層,地下一層
RPWNMLQKNHOFFBC78CA,10,.10,共用部份,鋼筋混凝土造,98年2月9日,六層,
RPWNMLQKNHOFFBC78CA,10,12.26,共用部份,鋼筋混凝土造,98年6月2日,六層,
RPWNMLQKNHOFFBC78CA,10,112.86,住家用,鋼筋混凝土造,98年6月2日,六層,四層 陽台 雨遮
RPWNMLQKNHOFFBC78CA,10,18.55,共用部份,鋼筋混凝土造,98年6月2日,六層,
RPUNMLPKNHOFFCC58CA,23,102.74,集合住宅,鋼筋混凝土造,85年1月20日,十六層,十五層 陽台
RPUNMLPKNHOFFCC58CA,23,17.07,共用部份,鋼筋混凝土造,85年1月20日,十六層,
RPUNMLPKNHOFFCC58CA,23,15.47,共用部份,鋼筋混凝土造,85年1月20日,十六層,
RPPNMLTLNHOFFBC48CA,11,44.54,住家用,鋼骨鋼筋混凝土造,97年2月4日,三十一層,二十五層 陽台
RPPNMLTLNHOFFBC48CA,11,127.58,住家用,鋼骨鋼筋混凝土造,97年2月4日,三十一層,二十五層 陽台
RPPNMLTLNHOFFBC48CA,11,56.77,共用部份,鋼骨鋼筋混凝土造,97年2月4日,三十一層,
RPPNMLTLNHOFFBC48CA,11,26.40,共用部份,鋼骨鋼筋混凝土造,97年2月4日,三十一層,
RPPNMLTLNHOFFBC48CA,11,9.40,共用部份,鋼骨鋼筋混凝土造,97年2月4日,三十一層,
RPPNMLTLNHOFFBC48CA,11,9.21,共用部份,鋼骨鋼筋混凝土造,97年2月4日,三十一層,
RPPOMLPKNHOFFCC18CA,40,64.84,住家用,鋼筋混凝土造,68年2月28日,四層,四層 陽台
RPQOMLKMNHOFFCC97CA,1,123.54,集合住宅,鋼筋混凝土造,106年11月3日,十三層,七層 陽台 雨遮
RPQOMLKMNHOFFCC97CA,1,53.32,本共同部分之項目有樓梯間‧電梯間‧排煙室機房‧電梯機房‧防空避難室兼停車空間‧停車空間‧水箱‧樓電梯間‧梯廳‧公共服務空間‧管委會使用空間‧陽台‧雨遮‧等共１３項。,鋼筋混凝土造,106年11月3日,十三層,
RPQOMLKMNHOFFCC97CA,1,.23,辦公室,鋼筋混凝土造,106年11月3日,十三層,一層 雨遮
RPQOMLKMNHOFFCC97CA,1,29.81,本共同部分之項目有樓梯間‧電梯間‧排煙室機房‧電梯機房‧防空避難室兼停車空間‧停車空間‧水箱‧樓電梯間‧梯廳‧公共服務空間‧管委會使用空間‧陽台‧雨遮‧等共１３項。,鋼筋混凝土造,106年11月3日,十三層,
RPUNMLSLNHOFFCC98CA,37,98.21,住家用,鋼筋混凝土造,70年12月27日,三層,三層 陽台
RPOPMLPJOHOFFCC18CA,26,99.18,住家用,鋼筋混凝土造,82年9月2日,七層,三層 陽台
RPOPMLPJOHOFFCC18CA,26,.82,共用部份,鋼筋混凝土造,82年9月2日,七層,
RPOPMLPJOHOFFCC18CA,26,4.52,共用部份,鋼筋混凝土造,82年9月2日,七層,
RPOPMLPJOHOFFCC18CA,26,1.22,共用部份,鋼筋混凝土造,82年9月2日,七層,
RPOPMLPJOHOFFCC18CA,26,8.01,共用部份,鋼筋混凝土造,82年9月2日,七層,
RPXNMLPJOHOFFBC78CA,40,77.30,住家用,鋼筋混凝土造,68年2月23日,四層,二層
RPTNMLQJOHOFFBC48CA,1,118.47,集合住宅,鋼筋混凝土造,106年10月18日,十五層,九層 陽台 雨遮
RPTNMLQJOHOFFBC48CA,1,59.03,本共有部分之項目有公設空間、門廳、防空避難室兼停車空間、停車空間、社區中心、機械室、游泳池及管委會辦公室等共八項,鋼筋混凝土造,106年10月18日,十五層,
RPTNMLQJOHOFFBC48CA,1,24.20,本共有部分之項目有電梯間、樓梯間、蓄水池及水箱等共四項,鋼筋混凝土造,106年10月18日,十五層,
RPTNMLQJOHOFFBC48CA,1,.74,本共有部分之項目有台電配電室共一項,鋼筋混凝土造,106年10月18日,十五層,
RPQPMLNLNHOFFCC28CA,3,121.94,集合住宅,鋼筋混凝土造,105年1月24日,十八層,十一層 陽台 雨遮
RPQPMLNLNHOFFCC28CA,3,.02,辦公室,鋼筋混凝土造,105年1月24日,,地下二層
RPQPMLNLNHOFFCC28CA,3,.00,本共有部分之項目為受水池、安全梯、受水池機房、社區水箱、迴廊等共５項。,鋼筋混凝土造,105年1月24日,二十三層,
RPQPMLNLNHOFFCC28CA,3,.01,本共有部分之項目為排煙室、特別安全梯、緊急昇降機、機房、樓梯間、消防水箱、水箱、電梯機房、消防中繼機房、陽台、中繼室、中繼自來水箱、雨遮、中繼消防水箱、消防泵浦室、機電空間、安全梯  、發電機室、電信室、台電配電場所、大廳、行動不便者電梯、電梯  、１Ｆ門廳、２Ｆ門廳、３Ｆ門廳、台電管道間、消防幫浦室、泵浦  、走道、停車空間、配電箱、資源回收區、４Ｆ門廳、廚餘冷藏室、  不可回收垃圾區、緊急升降機、梯廳、電信機房、５Ｆ門廳、防空避難室兼停車空間、台電專用管道、雨水回收區、雨水收集槽、雨水回收及噴灌機房、６Ｆ門廳、游泳池及中庭景觀池機房、消防幫浦機房  、電信機房室、垃圾處理空間、７Ｆ門廳、機車位、社區中心、防災中心、水景機房等共５５項。,鋼筋混凝土造,105年1月24日,二十五層,
RPQPMLNLNHOFFCC28CA,3,1.17,本共有部分之項目為受水池、安全梯、受水池機房、社區水箱、迴廊等共５項。,鋼筋混凝土造,105年1月24日,二十三層,
RPQPMLNLNHOFFCC28CA,3,65.69,本共有部分之項目為排煙室、特別安全梯、緊急昇降機、機房、樓梯間、消防水箱、水箱、電梯機房、消防中繼機房、陽台、中繼室、中繼自來水箱、雨遮、中繼消防水箱、消防泵浦室、機電空間、安全梯  、發電機室、電信室、台電配電場所、大廳、行動不便者電梯、電梯  、１Ｆ門廳、２Ｆ門廳、３Ｆ門廳、台電管道間、消防幫浦室、泵浦  、走道、停車空間、配電箱、資源回收區、４Ｆ門廳、廚餘冷藏室、  不可回收垃圾區、緊急升降機、梯廳、電信機房、５Ｆ門廳、防空避難室兼停車空間、台電專用管道、雨水回收區、雨水收集槽、雨水回收及噴灌機房、６Ｆ門廳、游泳池及中庭景觀池機房、消防幫浦機房  、電信機房室、垃圾處理空間、７Ｆ門廳、機車位、社區中心、防災中心、水景機房等共５５項。,鋼筋混凝土造,105年1月24日,二十五層,
RPUNMLRLNHOFFCC88CA,23,30.59,住家用,鋼筋混凝土造,85年3月19日,十一層,三層 陽台
RPUNMLRLNHOFFCC88CA,23,1.07,共用部份,鋼筋混凝土造,85年3月19日,十一層,
RPUNMLRLNHOFFCC88CA,23,.45,共用部份,鋼筋混凝土造,85年3月19日,十一層,
RPUNMLRLNHOFFCC88CA,23,21.86,共用部份,鋼筋混凝土造,85年3月19日,十一層,
RPUPMLNJOHOFFCC58CA,23,82.59,住家用,鋼筋混凝土造,85年3月9日,十六層,十一層 陽台 花台
RPUPMLNJOHOFFCC58CA,23,36.57,共用部份,鋼筋混凝土造,85年3月9日,十七層,
RPUPMLNJOHOFFCC58CA,23,2.87,共用部份,鋼筋混凝土造,85年3月9日,十七層,
RPUPMLNJOHOFFCC58CA,23,19.25,共用部份,鋼筋混凝土造,85年3月9日,十六層,
RPPOMLQJOHOFFBC18CA,1,95.73,集合住宅,鋼筋混凝土造,106年10月18日,十五層,八層 陽台 雨遮
RPPOMLQJOHOFFBC18CA,1,54.28,本共有部分之項目有公設空間、門廳、防空避難室兼停車空間、停車空間、社區中心、機械室、游泳池及管委會辦公室等共八項,鋼筋混凝土造,106年10月18日,十五層,
RPPOMLQJOHOFFBC18CA,1,25.29,本共有部分之項目有電梯間、樓梯間、蓄水池及水箱等共四項,鋼筋混凝土造,106年10月18日,十五層,
RPPOMLQJOHOFFBC18CA,1,.66,本共有部分之項目有台電配電室共一項,鋼筋混凝土造,106年10月18日,十五層,
RPOOMLQJOHOFFBC08CA,1,70.70,集合住宅,鋼筋混凝土造,106年10月18日,十五層,十層 陽台
RPOOMLQJOHOFFBC08CA,1,49.53,本共有部分之項目有公設空間、門廳、防空避難室兼停車空間、停車空間、社區中心、機械室、游泳池及管委會辦公室等共八項,鋼筋混凝土造,106年10月18日,十五層,
RPOOMLQJOHOFFBC08CA,1,19.77,本共有部分之項目有電梯間、樓梯間、蓄水池及水箱等共四項,鋼筋混凝土造,106年10月18日,十五層,
RPOOMLQJOHOFFBC08CA,1,.48,本共有部分之項目有台電配電室共一項,鋼筋混凝土造,106年10月18日,十五層,
RPQOMLQJOHOFFBC28CA,1,95.73,集合住宅,鋼筋混凝土造,106年10月18日,十五層,九層 陽台 雨遮
RPQOMLQJOHOFFBC28CA,1,54.28,本共有部分之項目有公設空間、門廳、防空避難室兼停車空間、停車空間、社區中心、機械室、游泳池及管委會辦公室等共八項,鋼筋混凝土造,106年10月18日,十五層,
RPQOMLQJOHOFFBC28CA,1,25.29,本共有部分之項目有電梯間、樓梯間、蓄水池及水箱等共四項,鋼筋混凝土造,106年10月18日,十五層,
RPQOMLQJOHOFFBC28CA,1,.66,本共有部分之項目有台電配電室共一項,鋼筋混凝土造,106年10月18日,十五層,
RPUNMLQJOHOFFBC58CA,1,121.45,集合住宅,鋼筋混凝土造,106年10月18日,十五層,十四層 陽台
RPUNMLQJOHOFFBC58CA,1,59.71,本共有部分之項目有公設空間、門廳、防空避難室兼停車空間、停車空間、社區中心、機械室、游泳池及管委會辦公室等共八項,鋼筋混凝土造,106年10月18日,十五層,
RPUNMLQJOHOFFBC58CA,1,19.90,本共有部分之項目有電梯間、樓梯間、蓄水池及水箱等共四項,鋼筋混凝土造,106年10月18日,十五層,
RPUNMLQJOHOFFBC58CA,1,.61,本共有部分之項目有台電配電室共一項,鋼筋混凝土造,106年10月18日,十五層,
RPWNMLQJOHOFFBC78CA,1,133.25,集合住宅,鋼筋混凝土造,106年10月18日,十五層,八層 陽台 雨遮
RPWNMLQJOHOFFBC78CA,1,61.74,本共有部分之項目有公設空間、門廳、防空避難室兼停車空間、停車空間、社區中心、機械室、游泳池及管委會辦公室等共八項,鋼筋混凝土造,106年10月18日,十五層,
RPWNMLQJOHOFFBC78CA,1,21.58,本共有部分之項目有電梯間、樓梯間、蓄水池及水箱等共四項,鋼筋混凝土造,106年10月18日,十五層,
RPWNMLQJOHOFFBC78CA,1,.67,本共有部分之項目有台電配電室共一項,鋼筋混凝土造,106年10月18日,十五層,
RPVNMLQJOHOFFBC68CA,1,133.25,集合住宅,鋼筋混凝土造,106年10月18日,十五層,二層 陽台 雨遮
RPVNMLQJOHOFFBC68CA,1,21.58,本共有部分之項目有電梯間、樓梯間、蓄水池及水箱等共四項,鋼筋混凝土造,106年10月18日,十五層,
