鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
新店區,建物,新北市新店區民權路121號2樓,0.0,住,,,1080412,土地0建物1車位0,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780520,139.57,3,2,2,有,有,無,43705,313,,0.0,0,,RPPNMLLKNHOFFCF18CC
中和區,房地(土地+建物)+車位,新北市中和區立德街148巷8號4樓,0.0,工,,,1080412,土地0建物1車位1,四層,7,廠辦,工業用,鋼筋混凝土造,0860913,256.93,0,0,0,無,有,無,50900,198,坡道平面,0.0,0,,RPVNMLLKNHOFFHF66CC
淡水區,房地(土地+建物),新北市淡水區新市一路三段101巷16弄26號11樓,12.97,住,,,1080505,土地1建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980406,72.48,2,1,1,有,有,有,16000,221,,0.0,0,含管理費、稅金或水電等費用。；,RPPNMLMKNHOFFEF48CC
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路一段306號12樓,21.03,住,,,1080511,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040515,133.37,3,2,2,有,有,有,18000,135,坡道平面,36.85,0,含管理費、稅金或水電等費用。；,RPQNMLMKNHOFFEF58CC
汐止區,建物,新北市汐止區大同路二段184巷1號9樓-3,0.0,住,,,1080510,土地0建物1車位0,九層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870903,92.5,2,2,1,有,有,有,21000,227,,0.0,0,,RPPNMLMKNHOFFDF38CC
汐止區,建物,新北市汐止區合順街18巷31弄9號,0.0,,鄉村區,乙種建築用地,1080423,土地0建物0車位0,全,2,透天厝,住家用,加強磚造,0600605,16.5,1,0,1,有,無,有,5000,303,,0.0,0,部分租賃,RPVNMLNKNHOFFDF09CC
新店區,建物,新北市新店區安祥路145巷21號2樓,48.66,,山坡地保育區,丙種建築用地,1080327,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810629,104.97,3,2,2,有,無,有,10000,95,,0.0,0,續租。；此物件加入新北市社會住宅包租代管試辦計畫，評定市價租金為＄11111元，選擇代租代管方案打9折，簽訂租賃契約租金為＄10000元,RPRNMLNKNHOFFCF58CC
新店區,建物,新北市新店區富貴街11巷25號,0.0,其他,,,1080327,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0730127,97.02,2,1,1,有,無,有,16200,167,,0.0,0,續租。；此物件加入新北市社會住宅包租代管試辦計畫，評定市價租金為＄18000元，選擇代租代管方案打9折，簽訂租賃契約租金為＄16200元,RPSNMLNKNHOFFCF68CC
新店區,建物,新北市新店區安祥路１０６巷２０２號二樓,0.0,,山坡地保育區,丙種建築用地,1080422,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0870608,81.26,4,3,1,有,有,有,14000,172,,0.0,0,含增建或未登記建物。；,RPOPMLNKNHOFFCF48CC
