編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUOMLNJOHOFFAP27DC,14,266.26,商業用,鋼骨造,94年4月18日,一層,
RPVOMLNJOHOFFAP37DC,15,182.26,住商用,鋼筋混凝土造,93年10月5日,二層,
RPTNMLLLOHOFFDP27CC,35,263.37,住商用,加強磚造,73年4月15日,四層,
RPRNMLMKPHOFFAP96DC,37,213.06,住商用,ＲＣ構架磚造,71年10月9日,三層,
RPROMLQKNHOFFAP17CC,52,68.33,住商用,磚造,56年6月30日,一層,
RPRNMLKKOHOFFAP56CC,27,118.19,住家用,鋼筋混凝土造,81年4月15日,五層,
RPWOMLQKNHOFFAP67CC,8,293.72,店舖、住宅、停車空間,鋼筋混凝土造,100年4月26日,四層,
RPWOMLQKNHOFFAP67CC,8,3.71,停車空間、管理員室、消防機械室、污水處理機械室,鋼筋混凝土造,100年4月26日,,
RPSOMLKLNHOFFAP76CC,25,74.81,住家用,鋼筋混凝土造,83年6月15日,十一層,
RPSOMLKLNHOFFAP76CC,25,10.12,共有部份,鋼筋混凝土造,83年6月15日,,
RPSOMLKLNHOFFAP76CC,25,11.60,共有部份,鋼筋混凝土造,83年6月15日,十一層,
RPSOMLPLPHOFFAP47CC,22,137.42,住家用,鋼筋混凝土造,86年5月15日,十六層,
RPQOMLTJPHOFFAP47CC,23,72.15,住家用,鋼筋混凝土造,84年12月27日,五層,
RPQOMLTJPHOFFAP47CC,23,4.69,共有部份,鋼筋混凝土造,84年12月27日,五層,
RPQOMLTJPHOFFAP47CC,23,7.33,共有部份,鋼筋混凝土造,84年12月27日,五層,
RPQNMLQLPHOFFAP27CC,39,114.70,住家用,加強磚造,69年12月30日,二層,
RPPNMLTKPHOFFAP37CC,26,165.60,住家用,鋼筋混凝土造,82年6月14日,三層,
RPWNMLKKPHOFFAP17CC,42,67.53,住商用,鋼筋混凝土加強磚造,66年1月1日,三層,
RPTNMLLJQHOFFAP96CC,17,215.06,住家用,鋼筋混凝土造,91年11月10日,四層,
