編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXNMLMKKHNFFAI78CC,2,87.12,集合住宅,鋼筋混凝土構造,105年5月10日,十四層,
RPXNMLMKKHNFFAI78CC,2,42.69,本共有部分之項目有停車空間、消防機房、排風機房、排煙室、機房、電錶室、樓梯間、防空避難室兼停車空間、水箱、台電受電室、緊急發電機房、電信室、外廊管委會使用空間、門廳等１４項,鋼筋混凝土構造,105年5月10日,十四層,
RPXNMLMKKHNFFAI78CC,2,21.70,本共有部份之項目計有：梯廳兼排煙室、樓梯間、水箱、水錶室、電梯機房等五項。,鋼筋混凝土構造,105年5月10日,十四層,
RPUNMLNLKHNFFAI68CC,22,120.70,住家用,鋼筋混凝土造,84年10月4日,十一層,
RPVNMLNLKHNFFAI78CC,43,83.87,住家用,鋼筋混凝土加強磚造,63年10月14日,二層,
RPQNMLNLKHNFFAI38DC,20,84.41,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPQOMLRLKHNFFAI88DC,34,87.94,住家用,鋼筋混凝土造,73年6月23日,五層,
RPSNMLPJLHNFFAI68DC,20,115.37,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPQNMLPJLHNFFAI48DC,20,147.54,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPRNMLNLKHNFFAI48DC,20,84.41,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPRNMLPJLHNFFAI58DC,20,124.74,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPVNMLNKLHNFFAI88DC,20,124.73,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPTNMLNLKHNFFAI58CC,21,246.00,銀行營業廳、走廊、辦公室,鋼筋混凝土造,85年9月20日,三層,
RPOOMLPKLHNFFAI38CC,27,76.93,住家用,鋼筋混凝土造,80年4月3日,八層,
RPROMLPKLHNFFAI68CC,25,103.93,住商用,鋼筋混凝土造,82年2月17日,七層,
RPXNMLNKLHNFFAI09DC,20,147.54,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPXNMLTKLHNFFAI96CC,13,115.40,住家用,鋼筋混凝土造,93年11月1日,十四層,
RPXNMLTKLHNFFAI96CC,13,73.24,共有部份,鋼筋混凝土造,93年11月1日,十四層,
RPUNMLKLLHNFFAI58DC,20,119.94,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPQNMLMLLHNFFAI28CC,2,74.76,集合住宅,鋼筋混凝土構造,105年5月10日,十四層,
RPWNMLTKLHNFFAI96DC,20,124.74,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPUNMLSLLHNFFAI76DC,20,79.56,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPUNMLQLLHNFFAI56DC,2,26.45,店舖、住宅,鋼筋混凝土構造,104年11月10日,五層,
RPVNMLKLLHNFFAI68DC,20,151.04,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPTNMLSLLHNFFAI66DC,20,112.72,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPOOMLLMLHNFFAI18CC,76,67.92,住商用,木造,30年10月20日,一層,
RPOOMLLMLHNFFAI18CC,76,22.23,住家用,見使用執照,30年10月20日,一層,
RPQOMLLMLHNFFAI38CC,22,61.74,住家用,鋼筋混凝土造,84年10月4日,十一層,
RPWNMLKKMHNFFAI78DC,26,212.19,住商用,鋼筋混凝土造,81年5月18日,三層,
RPQNMLLLMHNFFAI28CC,22,210.84,住家用,鋼筋混凝土造,84年11月11日,五層,
RPWNMLSKMHNFFAI96DC,26,71.48,住家用,鋼筋混凝土造,81年5月8日,十二層,
RPROMLPLMHNFFAI98DC,2,39.75,店舖、住宅,鋼筋混凝土構造,104年11月10日,五層,
RPSNMLLJNHNFFAI38CC,51,97.00,住家用,鋼筋混凝土加強磚造,55年11月22日,二層,
RPPNMLKMLHNFFAI08CC,24,138.83,住家用,鋼筋混凝土造,82年11月8日,八層,
RPVNMLNKMHNFFAI88CC,13,108.12,住家用,鋼筋混凝土造,93年11月3日,十四層,
RPVNMLNKMHNFFAI88CC,13,69.64,共有部份,鋼筋混凝土造,93年11月3日,十四層,
RPVNMLLJNHNFFAI68CC,48,183.03,住商用,鋼筋混凝土加強磚造,59年1月5日,四層,
RPVNMLSKMHNFFAI86DC,2,16.72,店舖、住宅,鋼筋混凝土構造,104年11月10日,五層,
RPTOMLNJNHNFFAI88DC,20,124.74,住家用,鋼筋混凝土造,87年3月19日,二十二層,
RPRNMLQLMHNFFAI88CC,61,72.62,住家用,木造,45年12月30日,一層,
RPSOMLMJNHNFFAI58CC,22,237.93,住商用,鋼筋混凝土造,85年6月18日,七層,
RPXNMLNKMHNFFAI09CC,33,66.94,住家用,鋼筋混凝土造,73年11月29日,六層,
RPOOMLRJNHNFFAI78DC,87,34.69,住家用,木造,20年1月1日,一層,
RPUNMLOJNHNFFAI88CC,25,90.92,住家用,鋼筋混凝土造,82年6月4日,七層,
