鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
花蓮市,房地(土地+建物),花蓮縣花蓮市建國路二段７８２之６號,164.35,住,,,1070125,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1050115,379.37,6,2,7,有,無,20500000,54037,,0.0,0,,RPQNMLNKKHNFFAU56CA,358.66,0.0,20.71,,
花蓮市,房地(土地+建物),花蓮縣花蓮市府前路２９６巷１８號三樓,32.8,住,,,1070116,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770602,106.50999999999999,3,2,2,有,無,4400000,41311,,0.0,0,,RPRNMLNKKHNFFAU66CA,81.79,0.0,16.67,,
花蓮市,土地,富國段411-1地號,380.5,住,,,1070130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24746000,65035,,0.0,0,,RPXNMLNKKHNFFAU27CA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮市南京街１９１號五樓之十七,4.95,商,,,1070131,土地0建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0761117,33.339999999999996,0,0,0,無,無,1600000,47990,,0.0,0,,RPQOMLNKKHNFFAU66CA,21.76,0.0,4.8,,
花蓮市,土地,福德段536-4地號,674.0,農,,,1070201,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8438500,12520,,0.0,0,,RPWOMLNKKHNFFAU27CA,0.0,0.0,0.0,,
花蓮市,土地,福德段473地號,2502.0,農,,,1070112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,37800000,15108,,0.0,0,,RPOPMLNKKHNFFAU56CA,0.0,0.0,0.0,,
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉久富１９之２號,105.06,農,,,1070131,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1020130,219.85,29,3,30,有,無,5625000,25586,,0.0,0,,RPQNMLOKKHNFFAU66CA,199.23,0.0,20.64,,
花蓮市,房地(土地+建物),花蓮縣花蓮市國華里林森路273巷3弄39號,163.0,住,,,1061212,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1061106,294.21,4,2,5,有,無,23000000,78175,,0.0,0,,RPPNMLLLKHNFFAU98CA,283.37,0.0,10.84,,
秀林鄉,土地,格督尚段349-1地號,369.58,,鄉村區,乙種建築用地,1070114,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1680000,4546,,0.0,0,,RPSOMLLLKHNFFAU76CA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮市民權九街２６巷７號三樓、中美三街２１巷７號,49.59,住,,,1070108,土地1建物2車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0871009,145.46,3,2,2,有,無,5000000,34371,,0.0,0,,RPQNMLRLKHNFFAU07CA,88.28,0.0,8.57,,
新城鄉,土地,佳東段330地號,629.16,,特定農業區,農牧用地,1070118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1140000,1812,,0.0,0,,RPUNMLRLKHNFFAU47CA,0.0,0.0,0.0,,
