編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLNKKHNFFAV56CA,35,112.90,住家用,鋼筋混凝土造,71年9月30日,二層,一層 二層 陽台
RPVNMLOKKHNFFAV27CA,35,107.46,住家用,鋼筋混凝土加強磚造,71年10月20日,四層,四層 陽台
RPVNMLOKKHNFFAV27CA,35,12.77,避難室,鋼筋混凝土加強磚造,71年10月20日,四層,
RPVNMLOKKHNFFAV27CA,35,9.66,走道,鋼筋混凝土加強磚造,71年10月20日,四層,
RPOOMLOKKHNFFAV66CA,37,83.60,住家用,鋼筋混凝土造,69年10月30日,二層,一層 二層
RPXNMLOKKHNFFAV47CA,25,28.06,集合住宅,鋼筋混凝土造,82年5月22日,十二層,六層 陽台
RPXNMLOKKHNFFAV47CA,25,7.04,走廊．電樓梯間接（共同使用部分）,鋼筋混凝土造,82年5月22日,十二層,
RPXNMLOKKHNFFAV47CA,25,3.34,共有部分,鋼筋混凝土造,82年5月22日,十二層,
RPXNMLNKKHNFFAV37CA,19,207.84,住家用,鋼筋混凝土造,88年5月14日,三層,一層 二層 三層 陽台 平台 屋頂突出物
RPPOMLNKKHNFFAV66CA,37,82.14,住家用,加強磚造,69年8月10日,二層,一層 二層
RPQNMLLLKHNFFDV86CA,20,35.30,商業用,鋼筋混凝土造,87年3月6日,十層,六層 陽台
RPQNMLLLKHNFFDV86CA,20,5.57,通道、活動室、樓梯間、門廳、車道、辦公室,鋼筋混凝土造,87年3月6日,十層,
RPQNMLLLKHNFFDV86CA,20,7.21,梯間、通道,鋼筋混凝土造,87年3月6日,十五層,
RPQNMLLLKHNFFDV86CA,20,1.12,機房、樓梯,鋼筋混凝土造,87年3月6日,十五層,
RPRNMLMLKHNFFAV86DA,37,129.56,住家用,鐵筋水泥磚,69年12月9日,二層,一層 二層 騎樓
RPPNMLRLKHNFFAV17DA,24,505.13,住家用,鋼筋混凝土造,83年2月3日,五層,一層 二層 三層 四層 五層 防空避難室 屋頂突出物
RPPNMLRLKHNFFAV17DA,31,384.67,住家用,鋼筋混凝土造,76年5月16日,二層,一層 二層 屋頂突出物
RPSNMLMLKHNFFAV96DA,37,127.28,住家用,鐵筋水泥磚,69年12月9日,二層,一層 二層 騎樓
RPXNMLMLKHNFFAV37CA,6,178.15,住家用,ＲＣ造,100年9月28日,三層,一層 二層 三層 見其他登記事項
RPTNMLNLKHNFFAV07CA,4,210.78,住家用,ＲＣ造,103年6月5日,三層,一層 二層 三層 見其他登記事項
RPSNMLNLKHNFFAV96CA,4,210.81,住家用,ＲＣ造,103年6月5日,三層,一層 二層 三層 見其他登記事項
RPQNMLQLKHNFFCV37DA,34,140.24,人行道、Ｈ２住宅、住宅、樓梯間,加強磚造,73年6月12日,二層,見其他登記事項
RPXNMLMJLHNFFAV37DA,,120.14,住家用,鐵筋水泥磚,,二層,一層 二層 騎樓
RPRNMLRLKHNFFAV27CA,34,94.92,集合住宅,鋼筋混凝土造,72年10月19日,四層,二層 陽台
RPRNMLRLKHNFFAV27CA,,4.63,樓梯間,鋼筋混凝土造,,四層,
RPSNMLLJLHNFFAV66CA,22,29.35,集合住宅,鋼筋混凝土造,85年6月28日,九層,六層 陽台
RPSNMLLJLHNFFAV66CA,22,6.33,電梯，樓梯共同使用,鋼筋混凝土造,85年6月28日,九層,
RPSNMLLJLHNFFAV66CA,22,3.56,配電室．樓梯．電梯．機械房．通道．水箱．人行共同使用,鋼筋混凝土造,85年6月28日,九層,
RPVNMLMJLHNFFAV07CA,24,32.30,集合住宅,鋼筋混凝土造,83年3月2日,五層,五層 陽台
RPVNMLMJLHNFFAV07CA,24,11.00,樓梯間．走道．共同使用,鋼筋混凝土造,83年3月2日,五層,
RPQNMLRLKHNFFAV27DA,,2.14,樓梯，電梯，機械房,鋼筋混凝土造,,十層,
RPQNMLRLKHNFFAV27DA,23,9.44,樓梯．電梯間,鋼筋混凝土造,84年1月25日,十層,
