編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUOMLNKKHNFFAM09CC,24,140.00,人行道、店舖、住宅,鋼筋混凝土造,83年6月11日,五層,
RPUOMLNKKHNFFAM09CC,24,6.24,人行道、梯間、水塔、機械房,鋼筋混凝土造,83年6月11日,五層,
RPSOMLNKKHNFFAM88CC,11,212.97,住家用,鋼筋混凝土造,96年5月11日,四層,
RPPOMLNKKHNFFBM68CC,27,129.04,商業用,鋼造,80年3月25日,一層,
RPRNMLMJLHNFFAM58CC,6,301.45,人行道、店舖、住宅、水箱間,鋼筋混凝土造,101年6月4日,五層,
RPRNMLMKLHNFFBM78CC,39,125.90,住商用,鋼筋混凝土加強磚造,68年4月19日,二層,
RPQNMLPKLHNFFBM98CC,12,228.82,住家用,鋼筋混凝土造,95年2月9日,四層,
RPSNMLMJLHNFFAM68CC,23,71.13,住家用,鋼筋混凝土造,83年9月8日,五層,
RPPOMLMKKHNFFCM68CC,25,123.91,集合住宅,鋼筋混凝土造,82年7月24日,七層,
RPVNMLKLLHNFFAM98CC,24,149.80,住家用,鋼筋混凝土造,83年6月27日,三層,
RPRNMLLLLHNFFAM68CC,23,34.87,住家用,鋼筋混凝土造,84年2月21日,三層,
RPTNMLQKMHNFFBM86CC,16,169.66,住家用,鋼筋混凝土造,90年11月21日,三層,
RPTNMLRLLHNFFAM86CC,40,75.48,住商用,鋼筋混凝土加強磚造,67年9月7日,二層,
RPPNMLRLLHNFFBM56CC,33,330.88,住家用,鋼筋混凝土造,74年8月1日,四層,
RPWNMLKKMHNFFBM56CC,25,106.75,住家用,鋼筋混凝土造,82年5月7日,七層,
RPWNMLKKMHNFFBM56CC,25,12.43,住家用,鋼筋混凝土造,82年5月7日,七層,
RPWNMLKKMHNFFBM56CC,25,34.55,防空避難室、水塔、梯間、機械間,鋼筋混凝土造,82年5月7日,七層,
RPWNMLMJMHNFFCM76CC,46,275.36,住商用,鋼筋混凝土加強磚造,61年6月2日,四層,
RPWNMLQKMHNFFAM07CC,25,129.00,住家用,鋼筋混凝土造,81年12月21日,三層,
RPUNMLQKMHNFFBM96CC,35,173.81,住商用,鋼筋混凝土造,72年2月9日,三層,
RPQNMLOJNHNFFBM98CC,5,180.58,集合住宅、停車空間、門廊,鋼筋混凝土造,102年1月29日,三層,
RPPNMLRKMHNFFAM09CC,23,217.62,住商用,鋼筋混凝土造,84年1月9日,四層,
RPUOMLOJNHNFFAM76CC,23,101.22,店舖、集合住宅,鋼筋混凝土造,83年11月9日,十六層,
RPVOMLOJNHNFFAM86CC,12,10.50,商業用,鋼鐵造,94年11月4日,一層,
RPRNMLSKMHNFFBM86CC,12,260.90,機電設備、人行道、店舖、住宅、停車空間、樓梯間,鋼筋混凝土造,95年6月6日,四層,
RPRNMLSKMHNFFBM86CC,12,22.23,機電設備、人行道、店舖、住宅、停車空間、樓梯間,鋼筋混凝土造,95年6月6日,四層,
RPPOMLSJNHNFFBM76CC,5,181.43,集合住宅、停車空間、門廊,鋼筋混凝土造,102年1月29日,三層,
RPQNMLRKMHNFFAM56CC,23,90.09,住家用,鋼筋混凝土造,83年11月9日,十六層,
