編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLMLKHNFFAW96CA,1,69.77,集合住宅,鋼筋混凝土造,105年8月30日,三層,一層
RPSNMLMLKHNFFAW96CA,1,3.99,共有部分：本共有部分之項目有樓梯間１項。,鋼筋混凝土造,105年8月30日,三層,
RPPNMLMLKHNFFAW66CA,1,96.50,集合住宅,鋼筋混凝土造,106年5月5日,三層,二層 陽台
RPPNMLMLKHNFFAW66CA,1,25.86,共有部分：本共有部分之項目計有停車空間、廢水池兼滯滲池、無障礙樓梯、走廊等４項。,鋼筋混凝土造,106年5月5日,三層,
RPPNMLQLKHNFFAW07CA,1,68.39,集合住宅,鋼筋混凝土造,106年3月6日,三層,二層 陽台
RPPNMLQLKHNFFAW07CA,1,7.82,共有部分：本共有部分之項目有樓梯間及水箱等２項。,鋼筋混凝土造,106年3月6日,三層,
RPWNMLQJLHNFFAW67CA,1,178.08,集合住宅,鋼筋混凝土造,106年4月7日,三層,一層 二層 三層 陽台 屋頂突出物
RPRNMLLJLHNFFAW66CA,,97.08,集合住宅,鋼筋混凝土造,106年11月17日,三層,一層 陽台
RPRNMLLJLHNFFAW66CA,,7.00,共有部分：本共有部分之項目計有梯間及雨遮等２項。,鋼筋混凝土造,106年11月17日,三層,
RPRNMLTKLHNFFAW57CA,1,91.87,見其他登記事項,鋼筋混凝土造,106年7月12日,三層,三層
RPRNMLTKLHNFFAW57CA,1,10.52,見其他登記事項,鋼筋混凝土造,106年7月12日,三層,
RPQNMLQJLHNFFAW07CA,1,60.71,見其他登記事項,鋼筋混凝土造,106年1月23日,三層,一層
RPQNMLQJLHNFFAW07CA,1,18.01,見其他登記事項,鋼筋混凝土造,106年1月23日,三層,
RPRNMLQJLHNFFAW17CA,1,80.09,見其他登記事項,鋼筋混凝土造,105年11月16日,三層,二層
