編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPROMLMLKHNFFDN56CC,29,50.61,住家用,鋼筋混凝土造,78年1月25日,四層,
RPVNMLRLKHNFFDN37CC,75,102.81,商業用,磚造,32年2月6日,一層,
RPQNMLRJLHNFFDN86DC,43,67.25,住家用,加強磚造,64年6月3日,一層,
RPVNMLPJLHNFFAN76CC,1,103.63,集合住宅,鋼筋混凝土造,106年7月11日,十二層,
RPVNMLPJLHNFFAN76CC,1,79.07,停車空間、機電空間、防空避難室兼停車空間、門廊、管委會空間、交誼空間、梯廳、安全梯、排煙室、樓梯間、水箱、機械室,鋼筋混凝土造,106年7月11日,十二層,
RPPNMLSJLHNFFBN56CC,41,180.81,住家用,加強磚造,66年6月1日,三層,
RPQNMLMKLHNFFHN76CC,3,235.83,騎樓、店舖、住宅,鋼筋混凝土造,104年9月2日,四層,
RPVNMLSJLHNFFAN07CC,24,178.62,住商用,鋼筋混凝土造,83年7月29日,十三層,
RPQNMLMKLHNFFAN78DC,12,20.00,農舍,鋼筋混凝土造,95年2月22日,三層,
RPPNMLMKLHNFFCN78CC,23,183.45,農舍,鋼筋混凝土造,84年8月18日,三層,
RPRNMLMKLHNFFAN88DC,12,20.00,農舍,鋼筋混凝土造,95年2月22日,三層,
RPPNMLMKLHNFFAN68DC,12,20.00,農舍,鋼筋混凝土造,95年2月22日,三層,
RPQNMLNKLHNFFAN78CC,23,134.06,住商用,鋼筋混凝土造,83年12月12日,三層,
RPTNMLPKLHNFFDN96CC,44,17.00,住家用,鋼筋混凝土加強磚造,63年2月18日,二層,
RPSNMLQKLHNFFCN86CC,32,57.49,店舖、住家用,鋼筋混凝土造,75年8月26日,三層,
RPRNMLMLLHNFFBN98CC,23,2643.25,工業用,鋼骨造,83年12月23日,二層,
RPPNMLOJMHNFFDN56DC,5,333.25,住宅、停車空間,鋼筋混凝土造,101年12月28日,五層,
RPQOMLLKMHNFFBN98DC,12,97.48,人行道，店舖，住宅,鋼筋混凝土造,94年11月10日,三層,
RPOOMLKMLHNFFDN88CC,30,230.19,廠房、辦公室、宿舍,鋼筋混凝土造,77年6月20日,三層,
RPOOMLKMLHNFFDN88CC,30,204.51,廠房、辦公室、宿舍,鋼筋混凝土造,77年6月20日,三層,
RPOOMLKMLHNFFDN88CC,30,237.30,廠房、辦公室、宿舍,鋼筋混凝土造,77年6月20日,三層,
RPOOMLKMLHNFFDN88CC,30,298.48,廠房、辦公室、宿舍,鋼筋混凝土造,77年6月20日,三層,
RPRNMLSKMHNFFAN96DC,41,79.12,住家用,加強磚造,66年3月1日,二層,
RPPNMLQKMHNFFHN17CC,20,195.31,住家用,加強磚造,86年11月20日,二層,
RPTNMLNKMHNFFAN66DC,5,22.80,住家用,鋼鐵造有牆,102年7月19日,一層,
RPPNMLKMMHNFFCN88CC,38,101.22,住家用,鋼筋混凝土加強磚造,69年4月15日,二層,
RPPNMLOJNHNFFAN88CC,52,142.50,工業用,鋼筋混凝土加強磚造,55年7月26日,二層,
RPUNMLRJNHNFFDN37CC,5,335.33,住宅、停車空間,鋼筋混凝土造,101年12月28日,五層,
RPTNMLTJNHNFFHN87CC,41,83.76,住商用,鋼筋混凝土加強磚造,66年10月13日,三層,
RPVOMLSJNHNFFAN37CC,22,242.36,住家用,鋼筋混凝土造,85年7月1日,四層,
