編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXNMLOKJIMFFAP76CA,1,225.40,住宅、樓梯間,鋼筋混凝土造,105年7月31日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPXNMLOKJIMFFAP76CA,1,.46,管理維護使用空間,鋼筋混凝土造,105年7月31日,四層,
RPWNMLOKJIMFFAP66CA,25,144.04,住家用,鋼筋混凝土造,81年12月17日,三層,一層 二層 三層 騎樓
RPTNMLQKJIMFFAP56CA,19,189.00,住家用,鋼筋混凝土造,87年5月6日,四層,一層 二層 三層 四層 陽台
RPTNMLMLJIMFFAP88CA,10,166.34,住商用,鋼筋混凝土造,96年10月22日,三層,一層 二層 三層 屋頂突出物 騎樓
RPQNMLPKJIMFFCP98CA,,207.75,住宅、停車空間、樓梯間,鋼筋混凝土造,106年9月2日,三層,一層 二層 三層 陽台 見其他登記事項
RPRNMLPKJIMFFCP09CA,,200.05,住宅、停車空間、樓梯間,鋼筋混凝土造,106年9月2日,三層,一層 二層 三層 陽台 見其他登記事項
RPRPMLNLJIMFFCP56CA,,171.29,住家用,鋼筋混凝土造,106年8月31日,三層,一層 二層 三層 陽台
RPSPMLNLJIMFFCP66CA,,184.92,住宅、樓梯間,鋼筋混凝土造,106年8月31日,三層,一層 二層 三層 陽台 見其他登記事項
RPPNMLQKJIMFFDP09CA,15,159.07,人行道、住宅、梯間,鋼筋混凝土造,91年11月28日,四層,一層 二層 三層 四層 騎樓 電梯樓梯間 見其他登記事項
RPTPMLNLJIMFFCP76CA,,185.83,住宅、樓梯間,鋼筋混凝土造,106年8月31日,三層,一層 二層 三層 陽台 見其他登記事項
RPUPMLNLJIMFFCP86CA,,171.81,住家用,鋼筋混凝土造,106年8月31日,三層,一層 二層 三層 陽台
RPPNMLPKJIMFFDP98CA,39,244.13,住商用,鋼筋混凝土造,67年10月17日,四層,一層 二層 三層 四層 騎樓 電梯樓梯間
RPQNMLOKJIMFFDP98CA,24,104.78,住家用,鋼筋混凝土加強磚造,83年1月4日,二層,一層 二層 陽台 電梯樓梯間
RPPNMLTLJIMFFDP86CA,,91.98,住宅、樓梯間,鋼筋混凝土造,106年8月20日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPPNMLTLJIMFFDP86CA,,91.98,住宅、樓梯間,鋼筋混凝土造,106年8月20日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPRNMLSJKIMFFDP86CA,,151.41,停車空間、住宅、樓梯間,鋼筋混凝土造,106年7月14日,三層,一層 二層 三層 陽台 屋頂突出物
RPUNMLSJKIMFFDP17CA,,150.59,停車空間、住宅、樓梯間,鋼筋混凝土造,106年7月14日,三層,一層 二層 三層 陽台 屋頂突出物
RPQOMLSJKIMFFDP86CA,,153.03,停車空間、住宅、樓梯間,鋼筋混凝土造,106年7月14日,三層,一層 二層 三層 陽台 屋頂突出物
RPWNMLSJKIMFFDP37CA,,150.59,停車空間、住宅、樓梯間,鋼筋混凝土造,106年7月14日,三層,一層 二層 三層 陽台 屋頂突出物
RPOOMLSJKIMFFDP66CA,,150.59,停車空間、住宅、樓梯間,鋼筋混凝土造,106年7月14日,三層,一層 二層 三層 陽台 屋頂突出物
RPPOMLTLJIMFFAP76DA,1,276.35,住商用,鋼筋混凝土造,105年6月25日,四層,一層 二層 三層 四層 陽台 騎樓
RPROMLTLJIMFFAP96DA,1,278.08,住商用,鋼筋混凝土造,105年6月25日,四層,一層 二層 三層 四層 陽台 騎樓
RPXNMLTLJIMFFAP47DA,1,297.50,住商用,鋼筋混凝土造,105年6月25日,四層,一層 二層 三層 四層 陽台 騎樓
RPTNMLRJKIMFFAP76DA,23,93.51,住家用,鋼筋混凝土造,84年3月10日,七層,二層 陽台
RPTNMLRJKIMFFAP76DA,23,14.96,共有部份,鋼筋混凝土造,84年3月10日,七層,
RPTNMLRJKIMFFAP76DA,23,36.66,共有部份,鋼筋混凝土造,84年3月10日,七層,
RPRNMLQKJIMFFEP86DA,37,182.77,住商用,鋼筋混凝土加強磚造,69年12月11日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPRNMLKLJIMFFAP68EA,20,97.49,見其他登記事項,鋼筋混凝土造,86年5月15日,十六層,一層 二層
RPRNMLKLJIMFFAP68EA,20,2.56,共有部份,鋼筋混凝土造,86年5月15日,十六層,
RPRNMLKLJIMFFAP68EA,20,32.88,共有部份,鋼筋混凝土造,86年5月15日,十六層,
RPXNMLMKKIMFFAP86EA,25,237.12,住家用,鋼筋混凝土造,82年1月18日,四層,一層 二層 三層 四層 陽台 騎樓
RPPOMLQKJIMFFAP98DA,23,80.72,住商用,鋼筋混凝土造,83年7月1日,九層,一層 騎樓
RPPOMLQKJIMFFAP98DA,23,33.40,共有部份,鋼筋混凝土造,83年7月1日,九層,
RPQOMLQKJIMFFAP09DA,23,76.20,住家用,鋼筋混凝土造,83年7月1日,九層,二層 陽台
RPQOMLQKJIMFFAP09DA,23,31.51,共有部份,鋼筋混凝土造,83年7月1日,九層,
RPQOMLQKJIMFFAP09DA,23,14.85,共有部份,鋼筋混凝土造,83年7月1日,九層,
RPWNMLPKJIMFFEP17CA,34,74.89,住家用,加強磚造,72年7月15日,一層,一層 騎樓
RPPNMLKLJIMFFEP68CA,18,93.96,集合住宅,鋼筋混凝土造,88年6月3日,十層,二層 陽台
RPPNMLKLJIMFFEP68CA,18,.24,管理室,鋼筋混凝土造,88年6月3日,一層,
