編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLLKJIMFFBF87CC,5,156.91,一般零售或服務業、事務所及工商服務業,鋼筋混凝土造,101年8月28日,九層,
RPSNMLLKJIMFFBF87CC,5,63.53,本共有部分之項目有停車空間、梯廳、樓梯間、電梯間、機械室、水箱等６項。,鋼筋混凝土造,101年8月28日,九層,
RPWQMLNKJIMFFEF09CC,22,262.55,商業用,鋼筋混凝土造,84年7月4日,八層,
RPQNMLLKJIMFFBF67CC,1,82.71,集合住宅,鋼筋混凝土造,106年1月4日,十九層,
RPQNMLLKJIMFFBF67CC,1,53.80,本共有部分之項目有停車空間、梯廳、電錶室、垃圾暫存室、垃圾集中室、台電配電場所、發電機室、管委會使用空間、電信機房、泳池蓄水池、蓄水池、消防幫浦室、進風機房、排風機房、門廊、廁所、樓電梯間、車道、防災中心、機電空間、中繼機房、大廳、陽台、樓梯間、機械室等２５項。,鋼筋混凝土造,106年1月4日,十九層,
RPQNMLLKJIMFFBF67CC,1,20.11,本共有部分之項目有樓電梯間、梯廳、廁所、茶水間、樓梯間、機械室等６項。,鋼筋混凝土造,106年1月4日,十九層,
RPTNMLMKJIMFFHF68CC,23,31.28,商業用,鋼筋混凝土造,83年7月27日,十二層,
RPTNMLMKJIMFFHF68CC,23,16.33,共有部分,鋼筋混凝土造,83年7月27日,十二層,
RPRNMLLKJIMFFBF77CC,5,200.94,本共有部分之項目有地下室排風管道、防災中心、噴灌機房、地下室進風管道、行動不便者電梯、梯廳兼排煙室、緊急昇降機、地下室進風、地下室排風、樓梯間、進風管道、排煙管道、發電機室、台電配電場所、貯藏室、機車停車位、垃圾車位、垃圾貯集室、車道、汽車停車空間、電信機房、消防泵浦機房、給水水箱、公共服務空間（健身房、閱覽室）、公共服務空間、廁所、儲藏室、排煙窗、梯廳、管委會空間（儲藏室）、管委會空間、中繼機房、中繼消防水塔、中繼水池、陽台、雨遮、梯間、機房、消防水箱、水錶室、水箱、電梯機房等４２項,鋼筋混凝土造,101年12月4日,二十層,
RPRNMLLKJIMFFBF77CC,5,164.83,集合住宅,鋼筋混凝土造,101年12月4日,二十層,
RPSOMLNKJIMFFGF68CC,1,80.76,辦公室,鋼筋混凝土造,105年8月23日,十四層,
RPSOMLNKJIMFFGF68CC,1,33.39,本共有部分項目有（防空避難室兼停車空間、Ｂ２Ｆ汽車昇降機、Ｂ３Ｆ汽車昇降機、緊急昇降機間兼排煙室、車道、台電配電場所、垃圾儲藏室、停車空間、緊急發電機室、水箱、消防泵浦室、入口大廳、供管委會使用空間（一）、供管委會使用空間（二）、電信機房、梯廳、電梯機房、消防水箱、機房）等共１９項。,鋼筋混凝土造,105年8月23日,十四層,
RPPNMLNKJIMFFGF28CC,4,226.24,商業用,鋼筋混凝土造,102年8月22日,十五層,
RPPNMLNKJIMFFGF28CC,4,228.62,商業用,鋼筋混凝土造,102年8月22日,十五層,
RPPNMLNKJIMFFGF28CC,4,230.66,商業用,鋼筋混凝土造,102年8月22日,十五層,
RPPNMLNKJIMFFGF28CC,4,363.26,本共有部分項目有：停車空間、騎樓、樓梯間、機械室、水箱、梯廳、通廊、車道、瞭望室、雨遮等１０項。,鋼筋混凝土造,102年8月22日,十五層,
RPOOMLNKJIMFFIF48CC,37,255.87,廠房、避難室、辦公室,鋼筋混凝土造,69年5月27日,二層,
RPSPMLNKJIMFFAF18CC,2,93.16,店鋪,鋼筋混凝土造,105年3月21日,十三層,
RPTPMLNKJIMFFAF28CC,2,94.28,店鋪,鋼筋混凝土造,105年3月21日,十三層,
RPSNMLOKJIMFFDF38CC,25,103.34,住家用,鋼筋混凝土造,81年12月29日,七層,
RPQPMLOKJIMFFBF18CC,28,1679.26,工廠．辦公室．防空避難室．停車場．倉庫,鋼筋混凝土造,79年1月23日,四層,
RPTNMLOKJIMFFCF38CC,29,126.92,住家用,鋼筋混凝土造,78年1月20日,十層,
RPPOMLOKJIMFFEF28CC,2,55.54,住家用,鋼筋混凝土造,104年12月23日,九層,
RPPOMLOKJIMFFEF28CC,2,13.18,本共有部分之項目有梯廳、公共服務空間、遊戲區、撞球區、ＫＴＶ、沙發接待區、交誼廳、媽媽廚房、健身房、休憩區、人行步道、基地內通道、防空避難室兼停車空間、自行車停車空間、機車停車空間、梯間、台電配電場所、受電箱、電信機房、汽車車道、機車與自行車道、垃圾車暫停空間、垃圾處理空間、緊急發電機房、風機位置、停車空間、消防機房、水箱、雨水機房等２９項,鋼筋混凝土造,104年12月23日,九層,
RPPOMLOKJIMFFEF28CC,2,10.90,本共有部分之項目有梯間入口、梯廳、樓梯間、電梯機房、水箱等５項,鋼筋混凝土造,104年12月23日,九層,
RPPOMLOKJIMFFEF28CC,2,16.88,本共有部分之項目有梯廳、公共服務空間、遊戲區、撞球區、ＫＴＶ、沙發接待區、交誼廳、媽媽廚房、健身房、休憩區、人行步道、基地內通道、防空避難室兼停車空間、自行車停車空間、機車停車空間、梯間、台電配電場所、受電箱、電信機房、汽車車道、機車與自行車道、垃圾車暫停空間、垃圾處理空間、緊急發電機房、風機位置、停車空間、消防機房、水箱、雨水機房等２９項,鋼筋混凝土造,104年12月23日,九層,
RPTOMLOKJIMFFEF68CC,6,95.14,住家用,鋼筋混凝土造,100年11月4日,十五層,
RPTOMLOKJIMFFEF68CC,6,40.12,本共有部分之項目發電機室、管委會空間、騎樓、汽車車道、陽台、防空避難室兼停車空間、樓電梯間、電梯間、台電配電場所、電信機房、停車空間、雨遮、蓄水池、機械室、水箱等１５項,鋼筋混凝土造,100年11月4日,十五層,
RPQOMLOKJIMFFHF68CC,45,65.65,住家用,加強磚造,61年12月18日,四層,
RPWNMLPKJIMFFHF66CC,25,70.42,住家用,鋼筋混凝土造,82年3月9日,七層,
RPWNMLPKJIMFFHF66CC,25,9.39,共有部分,鋼筋混凝土造,82年3月9日,七層,
RPVNMLPKJIMFFHF56CC,11,133.12,住家用,鋼筋混凝土造,95年6月29日,二十八層,
RPVNMLPKJIMFFHF56CC,11,19.53,共有部分,鋼筋混凝土造,95年6月29日,二十八層,
RPVNMLPKJIMFFHF56CC,11,23.65,共有部分,鋼筋混凝土造,95年6月29日,二十八層,
RPSNMLPKJIMFFEF58CC,23,146.96,住家用,鋼筋混凝土造,83年7月20日,十四層,
RPTOMLPKJIMFFEF78CC,2,91.88,住家用,鋼筋混凝土造,104年10月1日,十五層,
RPUPMLPKJIMFFEF98CC,4,98.00,衛生設施（診所）,鋼筋混凝土造,102年12月3日,二十層,
RPUPMLPKJIMFFEF98CC,4,26.36,本共有部分之項目有水箱、電梯機房、消防用水箱、水錶室、消防泵浦機房、電樓梯間等６項,鋼筋混凝土造,102年12月3日,二十層,
RPUPMLPKJIMFFEF98CC,4,14.33,本共有部分之項目有停車空間、機械室、電錶室、台電配電室、防災中心、受電箱室、消防泵浦室、發電機室、防空避難室兼停車空間、管委會使用空間、大廳等１１項,鋼筋混凝土造,102年12月3日,二十三層,
RPORMLPKJIMFFEF58CC,9,34.01,一般服務業,鋼筋混凝土造,97年12月23日,二十四層,
RPORMLPKJIMFFEF58CC,9,9.59,共有部分,鋼筋混凝土造,97年12月23日,二十四層,
RPORMLPKJIMFFEF58CC,9,8.75,共有部分,鋼筋混凝土造,97年12月23日,二十四層,
RPRNMLPKJIMFFIF88CC,11,64.85,住家用,鋼筋混凝土造,95年11月17日,二十層,
RPRNMLPKJIMFFIF88CC,11,8.46,共有部分,鋼筋混凝土造,95年11月17日,二十一層,
RPRNMLPKJIMFFIF88CC,11,14.04,共有部分,鋼筋混凝土造,95年11月17日,二十層,
RPRNMLPKJIMFFIF88CC,11,14.03,共有部分,鋼筋混凝土造,95年11月17日,二十一層,
RPRNMLPKJIMFFIF88CC,11,2.14,共有部分,鋼筋混凝土造,95年11月17日,二十一層,
RPRNMLPKJIMFFIF88CC,11,22.82,共有部分,鋼筋混凝土造,95年11月17日,二十一層,
RPUPMLPKJIMFFGF56CC,33,106.08,商業用,鋼筋混凝土造,73年7月9日,五層,
RPUPMLPKJIMFFGF56CC,33,105.57,住家用,鋼筋混凝土造,73年7月9日,五層,
RPPRMLPKJIMFFEF68CC,9,34.01,一般服務業,鋼筋混凝土造,97年12月23日,二十四層,
RPPRMLPKJIMFFEF68CC,9,9.59,共有部分,鋼筋混凝土造,97年12月23日,二十四層,
RPPRMLPKJIMFFEF68CC,9,8.75,共有部分,鋼筋混凝土造,97年12月23日,二十四層,
RPOPMLPKJIMFFBF08CC,14,61.16,商業用,鋼筋混凝土造,93年4月15日,十層,
RPOPMLPKJIMFFBF08CC,14,11.77,共有部分,鋼筋混凝土造,93年4月15日,十層,
RPOPMLPKJIMFFBF08CC,14,10.92,共有部分,鋼筋混凝土造,93年4月15日,十一層,
RPSPMLPKJIMFFBF48CC,31,97.65,工業用,鋼筋混凝土造,76年2月18日,二層,
RPTOMLPKJIMFFAF38CC,23,85.91,商業用,鋼筋混凝土造,83年5月28日,十一層,
RPSOMLPKJIMFFAF28CC,23,107.55,住家用,鋼筋混凝土造,83年12月13日,十六層,
