鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
中寮鄉,土地,先驅段3255地號,22940.0,,山坡地保育區,農牧用地,1061016,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7600000,331,,0.0,0,,RPPNMLRLJIMFFAM68CA,0.0,0.0,0.0,,
南投市,土地,首區段107地號,426.52,住,,,1060921,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,36126800,84701,,0.0,0,,RPVNMLRLJIMFFAM66CA,0.0,0.0,0.0,,
草屯鎮,房地(土地+建物),南投縣草屯鎮富頂路一段１５０巷１１弄８號,95.04,住,,,1061019,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1060831,188.02,4,2,3,有,無,9880000,52548,,0.0,0,,RPVNMLOKJIMFFBM98CA,179.25,0.0,8.77,,
草屯鎮,房地(土地+建物),南投縣草屯鎮富頂路一段１５０巷１１弄１號,109.03,住,,,1061018,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1060831,182.06,4,2,3,有,無,10160000,55806,,0.0,0,,RPXNMLOKJIMFFBM56CA,177.32,0.0,4.74,,
草屯鎮,房地(土地+建物),南投縣草屯鎮富頂路一段１５０巷１１弄２號,95.03,住,,,1061019,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1060831,188.02,4,2,3,有,無,9880000,52548,,0.0,0,,RPOOMLOKJIMFFBM38CA,179.25,0.0,8.77,,
草屯鎮,房地(土地+建物),南投縣草屯鎮富頂路一段１５０巷１１弄１０號,147.57,住,,,1061019,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1060831,236.7,4,2,3,有,無,12000000,50697,,0.0,0,權利人共2人,RPUOMLOKJIMFFBM98CA,227.39,0.0,9.31,,
草屯鎮,土地,同德段864-39地號,125.07,,特定農業區,甲種建築用地,1061019,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6480000,51811,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLMKKIMFFBM38CA,0.0,0.0,0.0,,
草屯鎮,建物,南投縣草屯鎮中正路培英巷２弄２８號,0.0,,,,1061019,土地0建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1020902,261.3,5,2,4,有,有,5520000,21125,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSNMLMKKIMFFBM58CA,251.45,0.0,9.85,,
埔里鎮,房地(土地+建物),南投縣埔里鎮福長路１８０巷１０之２號,687.5,,一般農業區,農牧用地,1061005,土地1建物1車位0,一層，二層,二層,農舍,農舍,見其他登記事項,0900905,124.32,4,3,4,有,無,9500000,,,0.0,0,,RPXNMLNKJIMFFCM56CA,120.6,0.0,3.72,,
埔里鎮,房地(土地+建物),南投縣埔里鎮中山路三段３８３巷２４號,103.46,住,,,1060802,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0600811,112.5,3,2,2,有,無,2650000,23556,,0.0,0,,RPQOMLOKJIMFFCM68CA,112.5,0.0,0.0,,
埔里鎮,土地,福興段669地號,4245.0,,一般農業區,農牧用地,1061030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12000000,2827,,0.0,0,,RPROMLOKJIMFFCM78CA,0.0,0.0,0.0,,
國姓鄉,土地,墘溝段8-12地號,1654.0,,山坡地保育區,農牧用地,1061017,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1250000,756,,0.0,0,,RPPOMLOLJIMFFCM68CA,0.0,0.0,0.0,,
埔里鎮,土地,水尾段751地號,2405.0,,特定農業區,農牧用地,1061023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5600000,2328,,0.0,0,,RPPNMLRLJIMFFCM88CA,0.0,0.0,0.0,,
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮忠孝三路８７號八樓,25.5,其他,,,1061001,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0931116,155.85,3,2,2,有,有,5300000,34007,升降機械,0.0,0,,RPXNMLNLJIMFFCM66CA,94.91,0.0,18.66,,
埔里鎮,房地(土地+建物),南投縣埔里鎮民富路４２號七樓之３,23.87,住,,,1061017,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0840630,124.64,3,2,2,有,無,2750000,22064,,0.0,0,,RPWNMLQJKIMFFCM76CA,70.15,1.5,12.83,,
埔里鎮,房地(土地+建物),南投縣埔里鎮西安路二段１３６巷３１號,123.8,,鄉村區,乙種建築用地,1061002,土地0建物1車位0,全,三層,透天厝,住家用,鋼骨鋼筋混凝土造,0940131,147.56,3,1,3,有,無,7360000,49878,,0.0,0,,RPQNMLTJKIMFFCM09CA,147.56,0.0,0.0,,
竹山鎮,房地(土地+建物),南投縣竹山鎮頂林路東巷６４之１０號,90.91,住,,,1061102,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0850525,185.26,4,2,3,有,無,2900000,15654,,0.0,0,,RPPNMLOKJIMFFDM58CA,154.22,22.84,8.2,,
竹山鎮,土地,鯉魚段1103地號,1206.45,,山坡地保育區,農牧用地,1061024,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,750000,622,,0.0,0,,RPRNMLRKJIMFFDM09CA,0.0,0.0,0.0,,
竹山鎮,土地,嶺頂段457地號,3000.0,,森林區,林業用地,1061106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,50,,0.0,0,,RPTNMLNLJIMFFDM98CA,0.0,0.0,0.0,,
竹山鎮,土地,嶺頂段457-5地號,3000.0,,森林區,林業用地,1061106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,50,,0.0,0,,RPUNMLNLJIMFFDM09CA,0.0,0.0,0.0,,
竹山鎮,土地,嶺頂段457-6地號,3000.0,,森林區,林業用地,1061106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,50,,0.0,0,,RPVNMLNLJIMFFDM56CA,0.0,0.0,0.0,,
竹山鎮,房地(土地+建物)+車位,南投縣竹山鎮下坪里枋坪巷2之35弄1號6樓之6,10.55,住,,,1061006,土地2建物1車位1,六層,七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0850309,51.290000000000006,1,1,1,有,有,700000,13648,坡道平面,15.34,0,,RPQNMLPKJIMFFDM78CA,27.37,0.0,0.0,,
中寮鄉,土地,中寮段1288-1地號,2458.0,,山坡地保育區,農牧用地,1061025,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,260000,106,,0.0,0,,RPTNMLPKJIMFFAM88DA,0.0,0.0,0.0,,
國姓鄉,土地,國姓段121-9地號,679.0,,山坡地保育區,丙種建築用地,1060922,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,920000,1355,,0.0,0,向政府機關承購之案件。,RPTNMLOKJIMFFCM98DA,0.0,0.0,0.0,,
魚池鄉,土地,新興段853-26地號,2505.0,,山坡地保育區,農牧用地,1061002,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8780000,3505,,0.0,0,,RPTNMLLLJIMFFCM78DA,0.0,0.0,0.0,,
中寮鄉,土地,先驅段2031-1地號,3144.0,,山坡地保育區,農牧用地,1061007,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6680000,2125,,0.0,0,含增建或未登記建物。,RPSNMLLLJIMFFAM48DA,0.0,0.0,0.0,,
竹山鎮,土地,勞水坑段126-930地號,8478.0,,山坡地保育區,林業用地,1061030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,850000,100,,0.0,0,,RPPNMLMKKIMFFDM58DA,0.0,0.0,0.0,,
集集鎮,土地,和平段316地號,80.23,農,,,1061017,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,480000,5983,,0.0,0,,RPQNMLPKJIMFFEM98DA,0.0,0.0,0.0,,
集集鎮,土地,和平段315地號,681.28,住,,,1061017,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12360000,18142,,0.0,0,,RPRNMLPKJIMFFEM09DA,0.0,0.0,0.0,,
水里鄉,土地,永豐段473-1地號,1433.0,,鄉村區,乙種建築用地,1060923,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14500000,10119,,0.0,0,,RPQNMLOJKIMFFEM78CA,0.0,0.0,0.0,,
竹山鎮,土地,竹圍子段小段362地號,155.0,住,,,1061002,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3185000,20548,,0.0,0,,RPTNMLOLJIMFFDM09CA,0.0,0.0,0.0,,
鹿谷鄉,土地,彰雅段764-8地號,330.44,住,,,1061102,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4442750,13445,,0.0,0,,RPRNMLQJKIMFFDM98CA,0.0,0.0,0.0,,
鹿谷鄉,土地,大水堀段12-2地號,1173.0,,山坡地保育區,農牧用地,1061025,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1680000,1432,,0.0,0,,RPPNMLPKJIMFFDM68CA,0.0,0.0,0.0,,
埔里鎮,房地(土地+建物),南投縣埔里鎮東潤路１４１號,127.91,,鄉村區,乙種建築用地,1060917,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1060616,142.09,4,2,3,有,無,8650000,60877,,0.0,0,,RPUNMLOJKIMFFCM98CA,142.09,0.0,0.0,,
埔里鎮,土地,忠孝段59地號,401.16,其他,,,1061023,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,1994,,0.0,0,公共設施保留地之交易。,RPROMLMKKIMFFCM68CA,0.0,0.0,0.0,,
國姓鄉,土地,北山坑段2696地號,5340.0,,山坡地保育區,農牧用地,1060927,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,480000,90,,0.0,0,其中一筆沒有路可進出。,RPRNMLRKJIMFFCM98CA,0.0,0.0,0.0,,
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮中正路72之71號,75.5,,鄉村區,乙種建築用地,1060918,土地3建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,0860630,157.35,3,2,3,有,無,2700000,17159,坡道平面,0.0,0,,RPSNMLPJKIMFFBM78CA,112.64,1.47,7.6,,
草屯鎮,房地(土地+建物),南投縣草屯鎮碧洲里碧峰路501巷41弄18號,213.62,,特定農業區,甲種建築用地,1061025,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1050822,306.75,4,2,5,有,無,9000000,29340,,0.0,0,,RPTNMLPJKIMFFBM88CA,282.89,0.0,23.86,,
草屯鎮,房地(土地+建物),南投縣草屯鎮富頂路一段１５０巷１１弄６號,95.03,住,,,1061101,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1060831,188.56,4,2,3,有,無,10160000,53882,,0.0,0,,RPWOMLOKJIMFFBM56CA,179.25,0.0,9.31,,
草屯鎮,房地(土地+建物),南投縣草屯鎮中正路255之39號,148.76,,特定農業區,甲種建築用地,1060913,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1051230,219.18,4,3,5,有,無,9850000,44940,,0.0,0,,RPVNMLPKJIMFFBM09CA,206.91,0.0,12.27,,
草屯鎮,土地,碧峰段1430地號,121.96,,特定農業區,農牧用地,1061026,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1020000,8363,,0.0,0,,RPQNMLRKJIMFFBM78CA,0.0,0.0,0.0,,
草屯鎮,房地(土地+建物),南投縣草屯鎮中正路２５５之３６號,145.44,,特定農業區,甲種建築用地,1061027,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1051230,219.61,4,3,4,有,無,9300000,42348,,0.0,0,,RPRNMLRLJIMFFBM98CA,206.91,0.0,12.7,,
草屯鎮,房地(土地+建物),南投縣草屯鎮成功路一段６２２巷６號,95.0,其他,,,1061028,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0820201,188.74,4,3,2,有,無,5200000,27551,,0.0,0,,RPQNMLTLJIMFFBM09CA,176.58,0.0,12.16,,
中寮鄉,土地,中寮段783-9地號,3977.0,,山坡地保育區,農牧用地,1061025,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,850000,214,,0.0,0,本買賣係屬共有人之間交易，其交易價格可能異於市場正常交易價格。,RPSNMLPKJIMFFAM68CA,0.0,0.0,0.0,,
南投市,土地,成功段535地號,69.7,住,,,1061102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1834200,26316,,0.0,0,,RPVNMLPKJIMFFAM98CA,0.0,0.0,0.0,,
南投市,土地,三塊厝段245-17地號,700.0,其他,,,1061106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15000000,21429,,0.0,0,,RPSNMLNLJIMFFAM58CA,0.0,0.0,0.0,,
南投市,土地,牛運堀段108-94地號,30.0,其他,,,1061101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,390000,13000,,0.0,0,公共設施保留地之交易。,RPTNMLNLJIMFFAM68CA,0.0,0.0,0.0,,
南投市,土地,牛運堀段108-95地號,21.0,其他,,,1061101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,76230,3630,,0.0,0,公共設施保留地之交易。,RPUNMLNLJIMFFAM78CA,0.0,0.0,0.0,,
南投市,房地(土地+建物),南投縣南投市內興路８２號,149.77,,鄉村區,乙種建築用地,1061030,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1030319,329.33,4,3,4,有,無,18000000,54656,,0.0,0,,RPUNMLKLJIMFFAM48CA,301.54,0.0,27.79,,
南投市,房地(土地+建物),南投縣南投市文化路１０２巷７號,94.0,住,,,1061020,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0771202,132.48,7,0,6,有,無,4500000,33967,,0.0,0,,RPPNMLTLJIMFFAM88CA,132.48,0.0,0.0,,
南投市,建物,南投縣南投市中興路６５２號,0.0,,,,1061026,土地0建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0900103,215.41,4,2,3,有,無,2200000,10213,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLOJKIMFFAM48CA,215.41,0.0,0.0,,
草屯鎮,房地(土地+建物),南投縣草屯鎮炎峰街青年巷２３號,65.41,住,,,1061106,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0701114,116.61,3,2,3,有,無,3000000,25727,,0.0,0,親友、員工或其他特殊關係間之交易。承買人共二人負擔全部規費稅金。含增建或未登記建物。,RPPNMLQKJIMFFBM58CA,116.61,0.0,0.0,,
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮中正路１１３０之６號六樓之３,15.34,住,,,1061014,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841215,125.47,3,2,2,有,有,4000000,31880,坡道平面,0.0,0,,RPPNMLOJKIMFFBM38CA,80.5,5.65,4.68,,
埔里鎮,房地(土地+建物),南投縣埔里鎮崇文三街２９號,116.06,,山坡地保育區,丙種建築用地,1061019,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0781001,118.81,4,2,2,有,無,4800000,40401,,0.0,0,,RPPNMLQKJIMFFCM68CA,118.81,0.0,0.0,,
埔里鎮,土地,忠孝段351-1地號,483.34,住,,,1061027,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25586820,52938,,0.0,0,共有人2人,RPWNMLNLJIMFFCM56CA,0.0,0.0,0.0,,
竹山鎮,土地,埔頭段295地號,124.0,住,,,1061027,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4650000,37500,,0.0,0,,RPSNMLRKJIMFFDM56CA,0.0,0.0,0.0,,
水里鄉,土地,南光段757地號,227.0,住,,,1061031,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3100000,13656,,0.0,0,,RPPNMLQKJIMFFEM88CA,0.0,0.0,0.0,,
南投市,房地(土地+建物),南投縣南投市祖祠路106巷9號,65.0,住,,,1060918,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0701125,77.19,3,2,2,有,無,4800000,62184,,0.0,0,親友間之交易。,RPSNMLRKJIMFFAM98DA,77.19,0.0,0.0,,
魚池鄉,土地,新興段853-9地號,2505.0,,山坡地保育區,農牧用地,1061002,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8780000,3505,,0.0,0,,RPUNMLLLJIMFFCM88DA,0.0,0.0,0.0,,
集集鎮,土地,營子段347地號,118.98,住,,,1061024,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,5043,,0.0,0,未臨路,RPRNMLRLJIMFFEM66CA,0.0,0.0,0.0,,
竹山鎮,土地,溪尾段211地號,972.64,,特定農業區,農牧用地,1061016,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1100000,1131,,0.0,0,,RPPNMLRKJIMFFDM88CA,0.0,0.0,0.0,,
鹿谷鄉,土地,石城段1211地號,1509.44,農,,,1061016,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5020000,3326,,0.0,0,,RPQNMLRKJIMFFDM98CA,0.0,0.0,0.0,,
鹿谷鄉,土地,初鄉段75-18地號,176.0,,山坡地保育區,丙種建築用地,1061104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,1705,,0.0,0,,RPQNMLOJKIMFFDM68CA,0.0,0.0,0.0,,
竹山鎮,房地(土地+建物),南投縣竹山鎮鯉南路２６之１３巷２６號,119.72,住,,,1061017,土地4建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1060825,186.44,4,2,3,有,有,7800000,41837,,0.0,0,,RPPNMLOKKIMFFDM68CA,183.17,0.0,2.81,,
埔里鎮,房地(土地+建物),南投縣埔里鎮隆生路８８之１３號,96.13,工,,,1061201,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0650913,110.51,6,2,2,有,無,4500000,40720,,0.0,0,,RPUNMLLJKIMFFCM68CA,110.51,0.0,0.0,,
國姓鄉,土地,北山坑段117-4地號,31.94,,山坡地保育區,農牧用地,1061102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,50000,1565,,0.0,0,,RPSNMLRKJIMFFCM09CA,0.0,0.0,0.0,,
埔里鎮,土地,忠義段408地號,1330.16,住,,,1060811,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,50000000,37589,,0.0,0,,RPUNMLNKKIMFFCM98CA,0.0,0.0,0.0,,
埔里鎮,土地,忠義段399地號,495.24,住,,,1060811,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000000,20192,,0.0,0,包含公共設施保留地之交易。,RPXNMLPLKIMFFCM96CA,0.0,0.0,0.0,,
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮中正路５６７之８號五樓,38.86,住,,,1061103,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0930322,163.08,3,2,2,有,有,5500000,33726,坡道平面,24.43,0,,RPXNMLRJKIMFFBM86CA,100.21,0.0,4.88,,
草屯鎮,房地(土地+建物),南投縣草屯鎮南坪路500巷77弄6號,80.32,,山坡地保育區,特定目的事業用地,1061010,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0791107,97.2,3,2,2,有,無,3650000,37551,,0.0,0,,RPPNMLRKJIMFFBM68CA,90.0,0.0,7.2,,
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮芬草路二段172之1號十一樓之1,33.05,,鄉村區,乙種建築用地,1061022,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051229,168.7,3,2,2,有,有,7500000,49009,坡道平面,33.01,850000,,RPTNMLRKJIMFFBM09CA,78.34,3.39,9.71,,
