鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
南區,房地(土地+建物),臺中市南區復興路２段３４號７樓之１８,2.82,商,,,1061029,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0830526,45.67,1,1,1,有,有,1700000,37224,,0.0,0,,RPRPMLOKJIMFFAB57CA,33.92,0.0,4.37,,
中區,房地(土地+建物),臺中市中區成功路３０６巷１０號１６樓之１,9.62,商,,,1061018,土地1建物2車位0,十六層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0821102,108.22,2,1,2,有,無,4100000,37886,,0.0,0,,RPPNMLPKJIMFFAB27CA,63.94,1.45,4.46,,
南區,房地(土地+建物),臺中市南區正氣街７３巷１６號,26.62,住,,,1061024,土地1建物1車位0,一層，地下層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0680731,134.7,3,2,1,有,無,5000000,37120,,0.0,0,,RPVNMLNKJIMFFAB67CA,134.7,0.0,0.0,,
西區,房地(土地+建物)+車位,臺中市西區忠明南路１１８號十樓之五,21.75,住,,,1060916,土地1建物1車位3,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951222,237.14000000000001,3,2,2,有,有,16660000,70254,坡道平面,46.34,0,,RPPPMLOKJIMFFAB37CA,110.74,1.33,25.98,,
西區,房地(土地+建物)+車位,臺中市西區三民路一段１６６之１號,37.96,住,,,1061023,土地2建物1車位2,一層，二層,十九層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1031001,268.0,0,0,0,無,有,24680000,100604,坡道平面,49.52,2700000,,RPVNMLQKJIMFFAB97CA,155.72,0.0,16.58,,
西區,房地(土地+建物)+車位,臺中市西區三民路一段１６６號,46.46,住,,,1061023,土地2建物1車位2,一層，二層,十九層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1031001,328.87,0,0,0,無,有,36120000,118561,坡道平面,49.52,3000000,,SPVNMLQKJIMFFAB08CA,202.11,0.0,18.64,,
東區,房地(土地+建物)+車位,臺中市東區一心街４００號十四樓之１,26.2,商,,,1060206,土地1建物1車位2,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060922,224.98000000000002,4,2,2,有,有,10450000,46254,坡道平面,50.94,2400000,,RPRNMLKLJIMFFAB07CA,103.73,3.23,11.6,,
東區,房地(土地+建物)+車位,臺中市東區一心街４００號十五樓之１,26.2,商,,,1060220,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060922,224.98000000000002,4,2,2,有,有,10450000,46254,坡道平面,50.94,2400000,,RPSNMLKLJIMFFAB17CA,103.73,3.23,11.6,,
東區,房地(土地+建物)+車位,臺中市東區一心街４００號十三樓之２,20.38,商,,,1050822,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060922,162.48000000000002,3,2,2,有,有,7900000,49631,坡道平面,25.47,1100000,,RPTNMLKLJIMFFAB27CA,80.83,2.66,9.91,,
