鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,38.75,住,,,1050226,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.13,3,2,2,有,無,7860000,62317,坡道平面,0.0,0,,RPSOMLRKJIMFFBC18CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６號,38.75,住,,,1050401,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.13,3,2,2,有,無,7850000,62237,坡道平面,0.0,0,,RPTOMLRKJIMFFBC28CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６號,38.75,住,,,1050120,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.13,3,2,2,有,無,7980000,63268,坡道平面,0.0,0,,RPUOMLRKJIMFFBC38CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６號,38.75,住,,,1050125,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.13,3,2,2,有,無,8160000,64695,坡道平面,0.0,0,,RPWOMLRKJIMFFBC58CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６號,38.75,住,,,1050125,土地1建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.13,3,2,2,有,無,8260000,65488,坡道平面,0.0,0,,RPXOMLRKJIMFFBC68CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６號,38.75,住,,,1050307,土地1建物1車位1,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.13,3,2,2,有,無,8050000,63823,坡道平面,0.0,0,,RPOPMLRKJIMFFBC87CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,38.75,住,,,1050228,土地1建物1車位1,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.13,3,2,2,有,無,8630000,68421,坡道平面,0.0,0,,RPPPMLRKJIMFFBC97CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,30.52,住,,,1041012,土地1建物1車位1,一層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.71,1,1,1,有,無,5720000,58541,坡道平面,0.0,0,,RPQPMLRKJIMFFBC08CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,30.84,住,,,1050215,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.37,2,1,1,有,無,6000000,60380,坡道平面,0.0,0,,RPSPMLRKJIMFFBC28CB
信義區,房地(土地+建物),基隆市信義區深澳段７６,29.26,住,,,1050304,土地1建物1車位0,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.37,2,1,1,有,無,5100000,51323,,0.0,0,,RPTPMLRKJIMFFBC38CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,30.84,住,,,1050105,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.37,2,1,1,有,無,6060000,60984,坡道平面,0.0,0,,RPUPMLRKJIMFFBC48CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,30.84,住,,,1050107,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.37,2,1,1,有,無,6220000,62594,坡道平面,0.0,0,,RPVPMLRKJIMFFBC58CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,30.84,住,,,1050109,土地1建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.37,2,1,1,有,無,6650000,66922,坡道平面,0.0,0,,RPWPMLRKJIMFFBC68CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,30.84,住,,,1050125,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.37,2,1,1,有,無,6460000,65010,坡道平面,0.0,0,,RPXPMLRKJIMFFBC78CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,30.84,住,,,1050306,土地1建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.37,2,1,1,有,無,6660000,67022,坡道平面,0.0,0,,RPOQMLRKJIMFFBC97CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,30.84,住,,,1050119,土地1建物1車位1,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.37,2,1,1,有,無,6660000,67022,坡道平面,0.0,0,,RPPQMLRKJIMFFBC08CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,30.84,住,,,1050315,土地1建物1車位1,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.37,2,1,1,有,無,6700000,67425,坡道平面,0.0,0,,RPQQMLRKJIMFFBC18CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,30.05,住,,,1050108,土地1建物1車位1,一層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,96.04,2,1,1,有,無,5760000,59975,坡道平面,0.0,0,,RPPNMLSKJIMFFBC87CB
信義區,房地(土地+建物),基隆市信義區深澳段７６,29.26,住,,,1050228,土地1建物1車位0,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.37,2,1,1,有,無,5200000,52330,,0.0,0,,RPQNMLSKJIMFFBC97CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,30.84,住,,,1050312,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.37,2,1,1,有,無,6070000,61085,坡道平面,0.0,0,,RPRNMLSKJIMFFBC08CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,30.84,住,,,1050102,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.37,2,1,1,有,無,5650000,56858,坡道平面,0.0,0,,RPSNMLSKJIMFFBC18CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,30.84,住,,,1050118,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.37,2,1,1,有,無,6180000,62192,坡道平面,0.0,0,,RPTNMLSKJIMFFBC28CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,30.84,住,,,1050227,土地1建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.37,2,1,1,有,無,6260000,62997,坡道平面,0.0,0,,RPUNMLSKJIMFFBC38CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,30.84,住,,,1050216,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.37,2,1,1,有,無,6500000,65412,坡道平面,0.0,0,,RPVNMLSKJIMFFBC48CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,30.84,住,,,1050226,土地1建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.37,2,1,1,有,無,6450000,64909,坡道平面,0.0,0,,RPWNMLSKJIMFFBC58CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,30.84,住,,,1050228,土地1建物1車位1,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.37,2,1,1,有,無,6700000,67425,坡道平面,0.0,0,,RPXNMLSKJIMFFBC68CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,30.84,住,,,1050306,土地1建物1車位1,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.37,2,1,1,有,無,6750000,67928,坡道平面,0.0,0,,RPOOMLSKJIMFFBC87CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,37.64,住,,,1050304,土地1建物1車位1,一層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,121.88,3,2,2,有,無,7300000,59895,坡道平面,0.0,0,,RPPOMLSKJIMFFBC97CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,38.75,住,,,1050215,土地1建物1車位1,二層,10,華廈(10層含以下有電梯),住家用,,,126.13,3,2,2,有,無,7330000,58115,坡道平面,0.0,0,,RPQOMLSKJIMFFBC08CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,38.75,住,,,1050215,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.13,3,2,2,有,無,7300000,57877,坡道平面,0.0,0,,RPROMLSKJIMFFBC18CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,38.75,住,,,1050109,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.13,3,2,2,有,無,7530000,59700,坡道平面,0.0,0,,RPSOMLSKJIMFFBC28CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,38.75,住,,,1050218,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.13,3,2,2,有,無,8030000,63664,坡道平面,0.0,0,,RPTOMLSKJIMFFBC38CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,38.75,住,,,1050123,土地1建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.13,3,2,2,有,無,8200000,65012,坡道平面,0.0,0,,RPVOMLSKJIMFFBC58CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,38.75,住,,,1050115,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.13,3,2,2,有,無,8180000,64854,坡道平面,0.0,0,,RPWOMLSKJIMFFBC68CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,38.75,住,,,1050220,土地1建物1車位1,八層,10,華廈(10層含以下有電梯),,鋼筋混凝土造,,126.13,3,2,2,有,無,8200000,65012,坡道平面,0.0,0,,RPXOMLSKJIMFFBC78CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,38.75,住,,,1050220,土地1建物1車位1,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.13,3,2,2,有,無,8200000,65012,坡道平面,0.0,0,,RPQVMLKLJIMFFBC08CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,38.75,住,,,1050228,土地1建物1車位1,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.13,3,2,2,有,無,8630000,68421,坡道平面,0.0,0,,RPRVMLKLJIMFFBC18CB
信義區,房地(土地+建物),基隆市信義區深澳段７６,24.51,住,,,1050111,土地1建物1車位0,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,82.83,2,1,1,有,無,4300000,51914,,0.0,0,,RPUVMLKLJIMFFBC48CB
信義區,房地(土地+建物),基隆市信義區深澳段７６,24.51,住,,,1050326,土地1建物1車位0,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,82.83,2,1,1,有,無,4800000,57950,,0.0,0,,RPVVMLKLJIMFFBC58CB
信義區,房地(土地+建物),基隆市信義區深澳段７６,24.51,住,,,1041230,土地1建物1車位0,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,82.83,2,1,1,有,無,4270000,51551,,0.0,0,,RPWVMLKLJIMFFBC68CB
信義區,房地(土地+建物),基隆市信義區深澳段７６,24.51,住,,,1050201,土地1建物1車位0,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,82.83,2,1,1,有,無,4510000,54449,,0.0,0,,RPQNMLLLJIMFFBC37CB
信義區,房地(土地+建物),基隆市信義區深澳段７６,24.51,住,,,1050125,土地1建物1車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,82.83,2,1,1,有,無,4500000,54328,,0.0,0,,RPRNMLLLJIMFFBC47CB
信義區,房地(土地+建物),基隆市信義區深澳段７６,24.51,住,,,1050206,土地1建物1車位0,九層,10,華廈(10層含以下有電梯),,鋼筋混凝土造,,82.83,2,1,1,有,無,4660000,56260,,0.0,0,,RPSNMLLLJIMFFBC57CB
信義區,房地(土地+建物),基隆市信義區深澳段７６,24.51,住,,,1050215,土地1建物1車位0,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,82.83,2,1,1,有,無,4810000,58071,,0.0,0,,RPTNMLLLJIMFFBC67CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,38.75,住,,,1050114,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.1,3,2,2,有,無,6980000,60532,坡道平面,24.17,810000,,RPUNMLLLJIMFFBC77CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,38.75,住,,,1050106,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.1,3,2,2,有,無,8280000,65662,坡道平面,0.0,0,,RPVNMLLLJIMFFBC87CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,38.75,住,,,1041230,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.1,3,2,2,有,無,8450000,67010,坡道平面,0.0,0,,RPWNMLLLJIMFFBC97CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,38.75,住,,,1050106,土地1建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.1,3,2,2,有,無,8350000,66217,坡道平面,0.0,0,,RPOOMLLLJIMFFBC27CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,38.75,住,,,1050105,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.1,3,2,2,有,無,8490000,67328,坡道平面,0.0,0,,RPPOMLLLJIMFFBC37CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,38.75,住,,,1050105,土地1建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.1,3,2,2,有,無,8430000,66852,坡道平面,0.0,0,,RPQOMLLLJIMFFBC47CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,38.75,住,,,1041230,土地1建物1車位1,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.1,3,2,2,有,無,7780000,61697,坡道平面,0.0,0,,RPROMLLLJIMFFBC57CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,38.75,住,,,1050215,土地1建物1車位1,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.1,3,2,2,有,無,8300000,65821,坡道平面,0.0,0,,RPSOMLLLJIMFFBC67CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,30.37,住,,,1041231,土地1建物1車位1,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.66,2,1,1,有,無,6770000,69322,坡道平面,0.0,0,,RPTOMLLLJIMFFBC77CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,30.84,住,,,1050114,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.37,2,1,1,有,無,6250000,62896,坡道平面,0.0,0,,RPVOMLLLJIMFFBC97CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,30.84,住,,,1050219,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.37,2,1,1,有,無,6330000,63701,坡道平面,0.0,0,,RPWOMLLLJIMFFBC08CB
信義區,房地(土地+建物)+車位,基隆市信義區深澳段７６,30.84,住,,,1050115,土地1建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.37,2,1,1,有,無,6310000,63500,坡道平面,0.0,0,,RPXOMLLLJIMFFBC18CB
